Fund Holdings as of,"2026/08/21"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"NHI","NATIONAL HEALTH INVESTORS REIT","Real Estate","Equity","34,068,785.96","0.29","34,068,785.96","183,093.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"LXP","LXP INDUSTRIAL TRUST","Real Estate","Equity","33,983,014.77","0.29","33,983,014.77","221,718.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"HIW","HIGHWOODS PROPERTIES REIT","Real Estate","Equity","33,357,942.55","0.28","33,357,942.55","421,036.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"PK","PARK HOTELS RESORTS INC","Real Estate","Equity","28,335,040.77","0.24","28,335,040.77","711,433.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"LINE","LINEAGE","Real Estate","Equity","27,979,031.59","0.24","27,979,031.59","268,056.00","-","United States","NASDAQ","JPY","-","USD"
"CURB","CURBLINE PROPERTIES","Real Estate","Equity","27,681,769.80","0.24","27,681,769.80","373,104.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"AKR","ACADIA REALTY TRUST REIT","Real Estate","Equity","27,236,464.59","0.23","27,236,464.59","514,429.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"FCPT","FOUR CORNERS PROPERTY INC TRUST","Real Estate","Equity","26,798,209.07","0.23","26,798,209.07","419,405.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"UE","URBAN EDGE PROPERTIES","Real Estate","Equity","26,422,225.78","0.22","26,422,225.78","487,463.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"DRH","DIAMONDROCK HOSPITALITY","Real Estate","Equity","25,066,336.04","0.21","25,066,336.04","779,681.00","-","United States","NASDAQ","JPY","-","USD"
"IVT","INVENTRUST PROPERTIES","Real Estate","Equity","22,771,663.01","0.19","22,771,663.01","272,530.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","20,392,393.75","0.17","20,392,393.75","8,100,153.00","-","United States","-","JPY","-","USD"
"PEB","PEBBLEBROOK HOTEL TRUST REIT","Real Estate","Equity","19,979,987.08","0.17","19,979,987.08","427,592.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"MPT","MEDICAL PROPERTIES TRUST REIT INC","Real Estate","Equity","19,737,947.83","0.17","19,737,947.83","1,921,611.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"SHO","SUNSTONE HOTEL INVESTORS REIT INC","Real Estate","Equity","19,541,731.55","0.17","19,541,731.55","688,145.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"LTC","LTC PROPERTIES REIT","Real Estate","Equity","19,224,495.65","0.16","19,224,495.65","187,391.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"SMA","SMARTSTOP SELF STORAGE REIT INC","Real Estate","Equity","18,446,680.22","0.16","18,446,680.22","212,755.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"GTY","GETTY REALTY REIT","Real Estate","Equity","18,444,330.32","0.16","18,444,330.32","219,551.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"GNL","GLOBAL NET LEASE INC","Real Estate","Equity","18,336,235.13","0.16","18,336,235.13","801,252.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"NTST","NETSTREIT","Real Estate","Equity","17,796,934.09","0.15","17,796,934.09","342,992.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"XHR","XENIA HOTELS RESORTS REIT","Real Estate","Equity","17,250,583.37","0.15","17,250,583.37","353,378.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"DHC","DIVERSIFIED HEALTHCARE TRUST","Real Estate","Equity","17,086,090.68","0.15","17,086,090.68","841,000.00","-","United States","NASDAQ","JPY","-","USD"
"DEI","DOUGLAS EMMETT REIT","Real Estate","Equity","15,773,674.01","0.13","15,773,674.01","528,277.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"IIPR","INNOVATIVE INDUSTRIAL PROPERTIES I","Real Estate","Equity","15,508,135.81","0.13","15,508,135.81","108,583.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"JAN","JANUS LIVING INC CLASS A","Real Estate","Equity","13,775,087.83","0.12","13,775,087.83","178,870.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"RLJ","RLJ LODGING TRUST REIT","Real Estate","Equity","13,628,219.35","0.12","13,628,219.35","471,542.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"UMH","UMH PROPERTIES INC","Real Estate","Equity","12,967,898.70","0.11","12,967,898.70","310,285.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"PDM","PIEDMONT REALTY TRUST CLASS A","Real Estate","Equity","11,711,879.52","0.10","11,711,879.52","478,105.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"JPY","JPY CASH","Cash and/or Derivatives","Cash","11,676,837.00","0.10","11,676,837.00","116,768.00","100.00","Japan","-","JPY","1.00","JPY"
"AAT","AMERICAN ASSETS TRUST REIT","Real Estate","Equity","10,777,796.03","0.09","10,777,796.03","187,519.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"DEA","EASTERLY GOVERNMENT PROPERTIES INC","Real Estate","Equity","10,520,482.46","0.09","10,520,482.46","168,630.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"CBL","CBL ASSOCIATES PROPERTIES","Real Estate","Equity","10,143,324.22","0.09","10,143,324.22","70,471.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"SVC","SERVICE PROPERTIES TRUST","Real Estate","Equity","9,010,674.56","0.08","9,010,674.56","442,426.00","-","United States","NASDAQ","JPY","-","USD"
"CSR","CENTERSPACE","Real Estate","Equity","8,801,533.85","0.07","8,801,533.85","64,546.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"SAFE","SAFEHOLD INC","Real Estate","Equity","8,291,606.52","0.07","8,291,606.52","214,288.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"USD","USD CASH","Cash and/or Derivatives","Cash","8,057,019.63","0.07","8,057,019.63","6,672.00","-","United States","-","JPY","-","USD"
"HPP","HUDSON PACIFIC PROPERTIES REIT","Real Estate","Equity","7,566,663.73","0.06","7,566,663.73","202,676.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"NHP","NATIONAL HEALTHCARE PROPERTIES CLA","Real Estate","Equity","7,419,795.26","0.06","7,419,795.26","172,608.00","-","United States","NASDAQ","JPY","-","USD"
"JBGS","JBG SMITH PROPERTIES","Real Estate","Equity","7,073,185.66","0.06","7,073,185.66","227,108.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"CTO","CTO REALTY GROWTH INC","Real Estate","Equity","6,960,390.68","0.06","6,960,390.68","125,791.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"ESRT","EMPIRE STATE REALTY REIT CLASS A","Real Estate","Equity","6,579,707.59","0.06","6,579,707.59","545,598.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"INN","SUMMIT HOTEL PROPERTIES REIT INC","Real Estate","Equity","6,157,901.34","0.05","6,157,901.34","397,064.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"GOOD","GLADSTONE COMMERCIAL REIT CORP","Real Estate","Equity","6,117,953.11","0.05","6,117,953.11","187,226.00","-","United States","NASDAQ","JPY","-","USD"
"PSTL","POSTAL REALTY TRUST CLASS A","Real Estate","Equity","5,805,417.00","0.05","5,805,417.00","100,926.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"ALX","ALEXANDERS REIT INC","Real Estate","Equity","5,729,045.40","0.05","5,729,045.40","8,358.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"CLDT","CHATHAM LODGING TRUST REIT","Real Estate","Equity","5,626,824.94","0.05","5,626,824.94","166,779.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"NXRT","NEXPOINT RESIDENTIAL TRUST INC","Real Estate","Equity","5,335,437.89","0.05","5,335,437.89","87,617.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"UHT","UNIVERSAL HEALTH REALTY INCOME TRU","Real Estate","Equity","5,208,543.53","0.04","5,208,543.53","50,099.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"BDN","BRANDYWINE REALTY TRUST REIT","Real Estate","Equity","4,971,204.08","0.04","4,971,204.08","651,713.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"AHRT","AH REALTY INC","Real Estate","Equity","4,927,731.01","0.04","4,927,731.01","295,253.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"XRN","CHIRON REAL ESTATE INC","Real Estate","Equity","4,594,045.84","0.04","4,594,045.84","49,282.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"ILPT","INDUSTRIAL LOGISTICS PROPERTIES TR","Real Estate","Equity","4,584,646.26","0.04","4,584,646.26","218,362.00","-","United States","NASDAQ","JPY","-","USD"
"BFS","SAUL CENTERS REIT INC","Real Estate","Equity","4,401,354.40","0.04","4,401,354.40","51,385.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"OLP","ONE LIBERTY PROPERTIES REIT INC","Real Estate","Equity","4,104,092.61","0.03","4,104,092.61","66,783.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"CHCT","COMMUNITY HEALTHCARE TRUST INC","Real Estate","Equity","4,005,397.00","0.03","4,005,397.00","106,993.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"FPI","FARMLAND PARTNERS INC","Real Estate","Equity","3,963,098.88","0.03","3,963,098.88","155,572.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"FVR","FRONTVIEW REIT","Real Estate","Equity","3,893,776.96","0.03","3,893,776.96","77,869.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"LAND","GLADSTONE LAND REIT CORP","Real Estate","Equity","3,372,100.14","0.03","3,372,100.14","154,139.00","-","United States","NASDAQ","JPY","-","USD"
"PINE","ALPINE INCOME PROPERTY TRUST INC","Real Estate","Equity","2,929,144.83","0.02","2,929,144.83","59,261.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"NXDT","NEXPOINT DIVERSIFIED REAL ESTATE T","Real Estate","Equity","2,094,931.90","0.02","2,094,931.90","147,315.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"MLPFT","CASH COLLATERAL USD MLPFT","Cash and/or Derivatives","Cash Collateral and Margins","1,868,166.98","0.02","1,868,166.98","742,000.00","-","United States","-","JPY","-","USD"
"NLOP","NET LEASE OFFICE PROPERTIES","Real Estate","Equity","1,682,525.23","0.01","1,682,525.23","57,774.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"SITC","SITE CENTERS","Real Estate","Equity","1,557,980.76","0.01","1,557,980.76","204,850.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"BRT","BRT APARTMENTS CORP","Real Estate","Equity","1,463,984.94","0.01","1,463,984.94","39,786.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"BHR","BRAEMAR HOTELS RESORTS INC","Real Estate","Equity","1,212,546.11","0.01","1,212,546.11","237,174.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"DJEU6","DOW JONES US REAL ESTATE SEP 26","Cash and/or Derivatives","Futures","0.00","0.00","0.00","293.00","-","-","Chicago Board Of Trade","JPY","-","USD"
 
