Fund Holdings as of,"2026/08/20"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"6503","MITSUBISHI ELECTRIC","Electric Appliances","Equity","9,306,999,000.00","1.57","9,306,999,000.00","1,645,800.00","5,655.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6861","KEYENCE","Electric Appliances","Equity","8,787,141,000.00","1.49","8,787,141,000.00","108,900.00","80,690.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8001","ITOCHU","Wholesale Trade","Equity","8,346,459,600.00","1.41","8,346,459,600.00","4,164,900.00","2,004.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4063","SHIN ETSU CHEMICAL","Chemicals","Equity","8,126,359,000.00","1.37","8,126,359,000.00","1,319,000.00","6,161.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9983","FAST RETAILING","Retail Trade","Equity","8,108,564,000.00","1.37","8,108,564,000.00","106,300.00","76,280.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8766","TOKIO MARINE HOLDINGS","Insurance","Equity","8,023,566,900.00","1.36","8,023,566,900.00","1,109,300.00","7,233.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6501","HITACHI","Electric Appliances","Equity","7,801,344,900.00","1.32","7,801,344,900.00","1,482,300.00","5,263.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6752","PANASONIC HOLDINGS","Electric Appliances","Equity","7,638,685,600.00","1.29","7,638,685,600.00","1,775,200.00","4,303.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7011","MITSUBISHI HEAVY INDUSTRIES","Machinery","Equity","7,573,682,800.00","1.28","7,573,682,800.00","1,868,200.00","4,054.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7203","TOYOTA MOTOR","Transportation Equipment","Equity","7,152,671,400.00","1.21","7,152,671,400.00","2,332,900.00","3,066.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7741","HOYA","Precision Instruments","Equity","7,049,532,000.00","1.19","7,049,532,000.00","279,300.00","25,240.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8053","SUMITOMO","Wholesale Trade","Equity","6,332,642,700.00","1.07","6,332,642,700.00","3,721,800.00","1,701.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"5803","FUJIKURA","Nonferrous Metal","Equity","6,329,619,100.00","1.07","6,329,619,100.00","1,185,100.00","5,341.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6758","SONY GROUP","Electric Appliances","Equity","6,182,571,300.00","1.04","6,182,571,300.00","1,636,900.00","3,777.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"2914","JAPAN TOBACCO","Foods","Equity","6,114,300,000.00","1.03","6,114,300,000.00","890,000.00","6,870.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9432","NTT","Information & Communication","Equity","6,088,944,120.00","1.03","6,088,944,120.00","37,725,800.00","161.40","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8002","MARUBENI","Wholesale Trade","Equity","5,832,056,000.00","0.99","5,832,056,000.00","1,201,000.00","4,856.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9433","KDDI","Information & Communication","Equity","5,740,310,400.00","0.97","5,740,310,400.00","2,006,400.00","2,861.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9434","SOFTBANK","Information & Communication","Equity","5,603,537,520.00","0.95","5,603,537,520.00","24,039,200.00","233.10","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8591","ORIX","Other Financing Business","Equity","5,271,385,500.00","0.89","5,271,385,500.00","875,500.00","6,021.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6702","FUJITSU","Electric Appliances","Equity","5,175,071,800.00","0.87","5,175,071,800.00","1,382,600.00","3,743.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6301","KOMATSU","Machinery","Equity","5,108,410,300.00","0.86","5,108,410,300.00","724,700.00","7,049.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6723","RENESAS ELECTRONICS CORP","Electric Appliances","Equity","5,053,639,200.00","0.85","5,053,639,200.00","1,456,800.00","3,469.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8750","DAIICHI LIFE GROUP","Insurance","Equity","4,985,410,500.00","0.84","4,985,410,500.00","2,820,600.00","1,767.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7267","HONDA MOTOR","Transportation Equipment","Equity","4,830,224,400.00","0.82","4,830,224,400.00","2,773,600.00","1,741.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8630","SOMPO HOLDINGS","Insurance","Equity","4,828,289,500.00","0.82","4,828,289,500.00","727,700.00","6,635.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6701","NEC","Electric Appliances","Equity","4,755,894,000.00","0.80","4,755,894,000.00","986,700.00","4,820.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"5802","SUMITOMO ELECTRIC INDUSTRIES","Nonferrous Metal","Equity","4,703,220,000.00","0.79","4,703,220,000.00","2,120,000.00","2,218.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4578","OTSUKA HOLDINGS","Pharmaceutical","Equity","4,567,500,000.00","0.77","4,567,500,000.00","362,500.00","12,600.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6146","DISCO CORP","Machinery","Equity","4,367,168,000.00","0.74","4,367,168,000.00","72,400.00","60,320.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8725","MS&AD INSURANCE GROUP HOLDINGS","Insurance","Equity","4,359,658,200.00","0.74","4,359,658,200.00","913,400.00","4,773.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6954","FANUC CORP","Electric Appliances","Equity","4,344,194,800.00","0.73","4,344,194,800.00","710,300.00","6,116.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8308","RESONA HOLDINGS","Banks","Equity","4,218,222,750.00","0.71","4,218,222,750.00","1,796,900.00","2,347.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6367","DAIKIN INDUSTRIES LTD","Machinery","Equity","4,080,216,000.00","0.69","4,080,216,000.00","195,600.00","20,860.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
