Fund Holdings as of,"2026/08/21"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"MSFT","MICROSOFT","Information Technology","Equity","2,127,453,451.23","4.14","2,127,453,451.23","100,125,338.00","-","United States","NASDAQ","JPY","-","USD"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","1,515,570,700.33","2.95","1,515,570,700.33","131,942,059.00","-","United States","NASDAQ","JPY","-","USD"
"GOOGL","ALPHABET CLASS A","Communication","Equity","1,189,007,368.06","2.31","1,189,007,368.06","79,034,058.00","-","United States","NASDAQ","JPY","-","USD"
"AVGO","BROADCOM INC","Information Technology","Equity","1,025,906,080.32","1.99","1,025,906,080.32","63,816,829.00","-","United States","NASDAQ","JPY","-","USD"
"GOOG","ALPHABET CLASS C","Communication","Equity","951,449,013.16","1.85","951,449,013.16","63,705,277.00","-","United States","NASDAQ","JPY","-","USD"
"META","META PLATFORMS CLASS A","Communication","Equity","713,490,688.77","1.39","713,490,688.77","29,600,169.00","-","United States","NASDAQ","JPY","-","USD"
"MU","MICRON TECHNOLOGY","Information Technology","Equity","654,067,769.25","1.27","654,067,769.25","15,201,300.00","-","United States","NASDAQ","JPY","-","USD"
"LLY","ELI LILLY","Health Care","Equity","585,947,473.76","1.14","585,947,473.76","10,662,608.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"TSLA","TESLA INC","Consumer Discretionary","Equity","578,344,132.01","1.12","578,344,132.01","37,946,090.00","-","United States","NASDAQ","JPY","-","USD"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","560,698,418.81","1.09","560,698,418.81","36,116,604.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","542,201,790.11","1.05","542,201,790.11","24,711,053.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"AMD","ADVANCED MICRO DEVICES","Information Technology","Equity","455,643,684.96","0.89","455,643,684.96","21,978,455.00","-","United States","NASDAQ","JPY","-","USD"
"XOM","EXXONMOBIL HOLDINGS CORP","Energy","Equity","409,917,760.16","0.80","409,917,760.16","55,867,923.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"ASML","ASML HOLDING","Information Technology","Equity","404,903,192.61","0.79","404,903,192.61","377,586.00","-","Netherlands","Euronext Amsterdam","JPY","-","EUR"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","383,096,276.09","0.74","383,096,276.09","32,445,826.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"V","VISA CLASS A","Financials","Equity","361,309,702.20","0.70","361,309,702.20","22,370,874.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"MA","MASTERCARD CLASS A","Financials","Equity","275,602,512.55","0.54","275,602,512.55","10,875,551.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"ABBV","ABBVIE","Health Care","Equity","275,351,551.30","0.54","275,351,551.30","23,813,998.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"WMT","WALMART INC","Consumer Staples","Equity","270,967,571.89","0.53","270,967,571.89","59,090,738.00","-","United States","NASDAQ","JPY","-","USD"
"INTC","INTEL CORPORATION","Information Technology","Equity","270,779,350.95","0.53","270,779,350.95","66,554,972.00","-","United States","NASDAQ","JPY","-","USD"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","257,654,861.60","0.50","257,654,861.60","53,239,264.00","-","United States","NASDAQ","JPY","-","USD"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","246,518,455.93","0.48","246,518,455.93","5,979,945.00","-","United States","NASDAQ","JPY","-","USD"
"BAC","BANK OF AMERICA","Financials","Equity","240,397,354.09","0.47","240,397,354.09","88,000,240.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"PLTR","PALANTIR TECHNOLOGIES CLASS A","Information Technology","Equity","237,750,497.11","0.46","237,750,497.11","30,948,249.00","-","United States","NASDAQ","JPY","-","USD"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","234,393,890.33","0.46","234,393,890.33","10,696,532.00","-","United States","NASDAQ","JPY","-","USD"
"LRCX","LAM RESEARCH","Information Technology","Equity","231,151,000.37","0.45","231,151,000.37","16,856,078.00","-","United States","NASDAQ","JPY","-","USD"
"CVX","CHEVRON","Energy","Equity","229,292,318.58","0.45","229,292,318.58","25,233,240.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"CAT","CATERPILLAR INC","Industrials","Equity","223,551,579.89","0.43","223,551,579.89","6,208,392.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"MRK","MERCK & CO INC","Health Care","Equity","219,034,277.31","0.43","219,034,277.31","33,290,207.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"GE","GE AEROSPACE","Industrials","Equity","214,022,894.76","0.42","214,022,894.76","14,062,378.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"HSBA","HSBC HOLDINGS PLC","Financials","Equity","208,711,601.08","0.41","208,711,601.08","16,711,570.00","-","United Kingdom","London Stock Exchange","JPY","-","GBP"
"KO","COCA-COLA","Consumer Staples","Equity","208,591,936.36","0.41","208,591,936.36","52,192,644.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"UNH","UNITEDHEALTH GROUP INC","Health Care","Equity","208,031,194.81","0.40","208,031,194.81","12,240,661.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"NFLX","NETFLIX","Communication","Equity","200,863,113.98","0.39","200,863,113.98","56,756,220.00","-","United States","NASDAQ","JPY","-","USD"
"HD","HOME DEPOT","Consumer Discretionary","Equity","198,306,446.20","0.39","198,306,446.20","13,425,146.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"PG","PROCTER & GAMBLE","Consumer Staples","Equity","198,169,201.77","0.39","198,169,201.77","31,387,294.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"ROP","ROCHE PS PAR AG","Health Care","Equity","194,008,584.39","0.38","194,008,584.39","683,445.00","-","Switzerland","SIX Swiss Exchange","JPY","-","CHF"
"PM","PHILIP MORRIS INTERNATIONAL INC","Consumer Staples","Equity","177,672,725.57","0.35","177,672,725.57","21,007,320.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"GS","GOLDMAN SACHS GROUP INC","Financials","Equity","175,919,918.06","0.34","175,919,918.06","3,975,884.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"NOVN","NOVARTIS AG","Health Care","Equity","171,844,865.68","0.33","171,844,865.68","1,781,505.00","-","Switzerland","SIX Swiss Exchange","JPY","-","CHF"
"RTX","RTX CORP","Industrials","Equity","170,171,336.82","0.33","170,171,336.82","18,151,652.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"PANW","PALO ALTO NETWORKS","Information Technology","Equity","168,736,152.15","0.33","168,736,152.15","10,930,832.00","-","United States","NASDAQ","JPY","-","USD"
"SHEL","SHELL PLC","Energy","Equity","156,247,500.69","0.30","156,247,500.69","5,464,728.00","-","United Kingdom","London Stock Exchange","JPY","-","GBP"
"RY","ROYAL BANK OF CANADA","Financials","Equity","155,950,920.38","0.30","155,950,920.38","9,002,790.00","-","Canada","Toronto Stock Exchange","JPY","-","CAD"
"GEV","GE VERNOVA INC","Industrials","Equity","154,505,864.77","0.30","154,505,864.77","3,621,812.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"WFC","WELLS FARGO","Financials","Equity","152,458,962.04","0.30","152,458,962.04","41,247,392.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"NESN","NESTLE SA","Consumer Staples","Equity","151,975,081.01","0.30","151,975,081.01","2,506,945.00","-","Switzerland","SIX Swiss Exchange","JPY","-","CHF"
"MS","MORGAN STANLEY","Financials","Equity","148,020,084.85","0.29","148,020,084.85","16,157,532.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"AZN","ASTRAZENECA PLC","Health Care","Equity","147,797,989.15","0.29","147,797,989.15","1,471,057.00","-","United Kingdom","London Stock Exchange","JPY","-","GBP"
"KLAC","KLA","Information Technology","Equity","144,510,548.56","0.28","144,510,548.56","17,606,632.00","-","United States","NASDAQ","JPY","-","USD"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","143,879,224.16","0.28","143,879,224.16","12,266,817.00","-","United States","NASDAQ","JPY","-","USD"
"ORCL","ORACLE","Information Technology","Equity","143,491,018.47","0.28","143,491,018.47","22,871,187.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"SIE","SIEMENS N AG","Industrials","Equity","142,082,652.89","0.28","142,082,652.89","722,685.00","-","Germany","Xetra","JPY","-","EUR"
"SNDK","SANDISK","Information Technology","Equity","141,083,358.93","0.27","141,083,358.93","1,995,984.00","-","United States","NASDAQ","JPY","-","USD"
"AMGN","AMGEN INC","Health Care","Equity","139,307,023.80","0.27","139,307,023.80","7,273,090.00","-","United States","NASDAQ","JPY","-","USD"
"TMO","THERMO FISHER SCIENTIFIC INC","Health Care","Equity","138,812,943.83","0.27","138,812,943.83","5,008,939.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"BHP","BHP GROUP LTD","Materials","Equity","138,676,772.53","0.27","138,676,772.53","4,976,274.00","-","Australia","Asx - All Markets","JPY","-","AUD"
"SAP","SAP","Information Technology","Equity","134,668,748.15","0.26","134,668,748.15","1,018,388.00","-","Germany","Xetra","JPY","-","EUR"
"LIN","LINDE PLC","Materials","Equity","132,456,565.81","0.26","132,456,565.81","6,232,030.00","-","United States","NASDAQ","JPY","-","USD"
"C","CITIGROUP INC","Financials","Equity","131,640,941.74","0.26","131,640,941.74","22,988,531.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"MRVL","MARVELL TECHNOLOGY","Information Technology","Equity","130,813,553.85","0.25","130,813,553.85","11,801,330.00","-","United States","NASDAQ","JPY","-","USD"
"IBM","INTERNATIONAL BUSINESS MACHINES","Information Technology","Equity","130,735,128.46","0.25","130,735,128.46","12,668,100.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"VZ","VERIZON COMMUNICATIONS INC","Communication","Equity","122,257,343.58","0.24","122,257,343.58","56,280,789.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"SAN","BANCO SANTANDER","Financials","Equity","121,166,862.03","0.24","121,166,862.03","13,912,877.00","-","Spain","Bolsa De Madrid","JPY","-","EUR"
"ABT","ABBOTT LABORATORIES","Health Care","Equity","118,375,286.68","0.23","118,375,286.68","23,484,529.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"ALV","ALLIANZ","Financials","Equity","115,759,174.65","0.23","115,759,174.65","370,768.00","-","Germany","Xetra","JPY","-","EUR"
"PEP","PEPSICO","Consumer Staples","Equity","115,583,342.72","0.22","115,583,342.72","18,421,791.00","-","United States","NASDAQ","JPY","-","USD"
"CRWD","CROWDSTRIKE HOLDINGS CLASS A","Information Technology","Equity","115,351,987.82","0.22","115,351,987.82","13,723,416.00","-","United States","NASDAQ","JPY","-","USD"
"MCD","MCDONALDS CORP","Consumer Discretionary","Equity","113,818,771.40","0.22","113,818,771.40","9,576,665.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"STX","SEAGATE TECHNOLOGY HOLDINGS PLC","Information Technology","Equity","113,469,778.41","0.22","113,469,778.41","3,022,014.00","-","United States","NASDAQ","JPY","-","USD"
"ANET","ARISTA NETWORKS INC","Information Technology","Equity","112,932,564.47","0.22","112,932,564.47","13,917,170.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"APH","AMPHENOL CORP CLASS A","Information Technology","Equity","112,116,940.40","0.22","112,116,940.40","16,581,809.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"SU","SCHNEIDER ELECTRIC","Industrials","Equity","112,093,386.57","0.22","112,093,386.57","534,696.00","-","France","Nyse Euronext - Euronext Paris","JPY","-","EUR"
"DIS","WALT DISNEY","Communication","Equity","110,924,874.44","0.22","110,924,874.44","23,405,496.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"CBA","COMMONWEALTH BANK OF AUSTRALIA","Financials","Equity","108,712,247.58","0.21","108,712,247.58","1,639,558.00","-","Australia","Asx - All Markets","JPY","-","AUD"
"ADI","ANALOG DEVICES","Information Technology","Equity","107,591,795.28","0.21","107,591,795.28","6,580,521.00","-","United States","NASDAQ","JPY","-","USD"
"UNP","UNION PACIFIC","Industrials","Equity","107,419,259.42","0.21","107,419,259.42","8,002,357.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"SCHW","CHARLES SCHWAB","Financials","Equity","106,831,068.98","0.21","106,831,068.98","22,034,515.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"TTE","TOTALENERGIES","Energy","Equity","106,440,446.69","0.21","106,440,446.69","1,907,879.00","-","France","Nyse Euronext - Euronext Paris","JPY","-","EUR"
"TD","TORONTO DOMINION","Financials","Equity","106,239,800.70","0.21","106,239,800.70","10,764,945.00","-","Canada","Toronto Stock Exchange","JPY","-","CAD"
"GILD","GILEAD SCIENCES INC","Health Care","Equity","106,007,602.36","0.21","106,007,602.36","16,734,956.00","-","United States","NASDAQ","JPY","-","USD"
"NEE","NEXTERA ENERGY","Utilities","Equity","105,544,892.55","0.21","105,544,892.55","28,107,456.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"AXP","AMERICAN EXPRESS","Financials","Equity","104,897,883.06","0.20","104,897,883.06","7,173,220.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"T","AT&T INC","Communication","Equity","104,015,597.40","0.20","104,015,597.40","93,654,348.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"RR.","ROLLS-ROYCE HOLDINGS PLC","Industrials","Equity","102,115,163.41","0.20","102,115,163.41","8,193,839.00","-","United Kingdom","London Stock Exchange","JPY","-","GBP"
"UBSG","UBS GROUP AG","Financials","Equity","100,988,561.87","0.20","100,988,561.87","3,096,229.00","-","Switzerland","SIX Swiss Exchange","JPY","-","CHF"
"BA","BOEING","Industrials","Equity","100,925,636.96","0.20","100,925,636.96","10,625,061.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"QCOM","QUALCOMM","Information Technology","Equity","100,847,211.57","0.20","100,847,211.57","14,206,791.00","-","United States","NASDAQ","JPY","-","USD"
"CRM","SALESFORCE","Information Technology","Equity","100,031,587.49","0.19","100,031,587.49","11,026,685.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"WELL","WELLTOWER","Real Estate","Equity","99,749,256.08","0.19","99,749,256.08","9,514,487.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"BLK","BLACKROCK","Financials","Equity","97,949,393.33","0.19","97,949,393.33","1,945,953.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"COP","CONOCOPHILLIPS","Energy","Equity","97,816,070.17","0.19","97,816,070.17","16,420,823.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"SHOP","SHOPIFY SUBORDINATE VOTING CLASS A","Information Technology","Equity","97,695,134.78","0.19","97,695,134.78","7,857,206.00","-","Canada","Toronto Stock Exchange","JPY","-","CAD"
"BKNG","BOOKING HOLDINGS","Consumer Discretionary","Equity","96,796,540.07","0.19","96,796,540.07","10,443,954.00","-","United States","NASDAQ","JPY","-","USD"
"WDC","WESTERN DIGITAL CORP","Information Technology","Equity","96,224,034.71","0.19","96,224,034.71","4,645,544.00","-","United States","NASDAQ","JPY","-","USD"
"ETN","EATON PLC","Industrials","Equity","95,988,758.53","0.19","95,988,758.53","5,234,012.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"BBVA","BANCO BILBAO VIZCAYA ARGENTARIA SA","Financials","Equity","95,689,201.56","0.19","95,689,201.56","5,480,697.00","-","Spain","Bolsa De Madrid","JPY","-","EUR"
"UBER","UBER TECHNOLOGIES","Industrials","Equity","95,173,134.46","0.19","95,173,134.46","27,436,926.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"PFE","PFIZER","Health Care","Equity","94,235,951.02","0.18","94,235,951.02","76,788,437.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"EUR","EUR CASH","Cash and/or Derivatives","Cash","93,817,527.90","0.18","93,817,527.90","419,838.00","-","European Union","-","JPY","-","EUR"
"DE","DEERE","Industrials","Equity","92,843,900.32","0.18","92,843,900.32","3,385,818.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"TJX","TJX","Consumer Discretionary","Equity","92,604,702.87","0.18","92,604,702.87","14,905,072.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"ABBN","ABB LTD","Industrials","Equity","92,272,132.43","0.18","92,272,132.43","1,518,271.00","-","Switzerland","SIX Swiss Exchange","JPY","-","CHF"
"NOVO B","NOVO NORDISK CLASS B","Health Care","Equity","88,037,843.88","0.17","88,037,843.88","3,119,808.00","-","Denmark","Omx Nordic Exchange Copenhagen A/S","JPY","-","DKK"
"IBE","IBERDROLA","Utilities","Equity","86,725,786.40","0.17","86,725,786.40","6,054,177.00","-","Spain","Bolsa De Madrid","JPY","-","EUR"
"AIR","AIRBUS GROUP","Industrials","Equity","84,655,439.42","0.16","84,655,439.42","580,285.00","-","France","Nyse Euronext - Euronext Paris","JPY","-","EUR"
"SAF","SAFRAN SA","Industrials","Equity","82,372,771.38","0.16","82,372,771.38","336,550.00","-","France","Nyse Euronext - Euronext Paris","JPY","-","EUR"
"ULVR","UNILEVER PLC","Consumer Staples","Equity","81,785,205.34","0.16","81,785,205.34","2,116,557.00","-","United Kingdom","London Stock Exchange","JPY","-","GBP"
"VRTX","VERTEX PHARMACEUTICALS","Health Care","Equity","81,629,069.26","0.16","81,629,069.26","3,421,354.00","-","United States","NASDAQ","JPY","-","USD"
"ENR","SIEMENS ENERGY N AG","Industrials","Equity","81,595,416.32","0.16","81,595,416.32","750,730.00","-","Germany","Xetra","JPY","-","EUR"
"NEM","NEWMONT","Materials","Equity","81,107,540.40","0.16","81,107,540.40","14,389,572.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"DHR","DANAHER","Health Care","Equity","80,950,689.62","0.16","80,950,689.62","8,490,290.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"NOW","SERVICENOW INC","Information Technology","Equity","79,644,906.84","0.15","79,644,906.84","13,900,237.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"BMY","BRISTOL MYERS SQUIBB","Health Care","Equity","79,578,245.26","0.15","79,578,245.26","27,524,365.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"PLD","PROLOGIS REIT","Real Estate","Equity","79,390,024.32","0.15","79,390,024.32","12,778,940.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"ISRG","INTUITIVE SURGICAL INC","Health Care","Equity","78,946,920.85","0.15","78,946,920.85","4,773,756.00","-","United States","NASDAQ","JPY","-","USD"
"COF","CAPITAL ONE FINANCIAL CORP","Financials","Equity","78,707,723.41","0.15","78,707,723.41","8,387,910.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"UCG","UNICREDIT","Financials","Equity","78,128,083.43","0.15","78,128,083.43","1,324,307.00","-","Italy","Borsa Italiana","JPY","-","EUR"
"SPGI","S&P GLOBAL INC","Financials","Equity","77,990,131.07","0.15","77,990,131.07","4,086,519.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"PGR","PROGRESSIVE CORP","Financials","Equity","76,641,214.33","0.15","76,641,214.33","7,876,355.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"MC","LVMH","Consumer Discretionary","Equity","76,090,667.88","0.15","76,090,667.88","241,073.00","-","France","Nyse Euronext - Euronext Paris","JPY","-","EUR"
"PH","PARKER-HANNIFIN CORP","Industrials","Equity","75,049,178.87","0.15","75,049,178.87","1,699,220.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"DELL","DELL TECHNOLOGIES INC CLASS C","Industrials","Equity","74,860,957.93","0.15","74,860,957.93","3,898,978.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"AI","LAIR LIQUIDE SOCIETE ANONYME POUR","Materials","Equity","74,247,374.44","0.14","74,247,374.44","622,723.00","-","France","Nyse Euronext - Euronext Paris","JPY","-","EUR"
"CB","CHUBB","Financials","Equity","73,617,915.47","0.14","73,617,915.47","4,862,165.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"BNP","BNP PARIBAS SA","Financials","Equity","72,796,658.30","0.14","72,796,658.30","964,462.00","-","France","Nyse Euronext - Euronext Paris","JPY","-","EUR"
"CFR","COMPAGNIE FINANCIERE RICHEMONT SA","Consumer Discretionary","Equity","72,739,461.61","0.14","72,739,461.61","520,753.00","-","Switzerland","SIX Swiss Exchange","JPY","-","CHF"
"LOW","LOWES COMPANIES INC","Consumer Discretionary","Equity","72,457,219.67","0.14","72,457,219.67","7,549,282.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"D05","DBS GROUP HOLDINGS LTD","Financials","Equity","71,617,666.50","0.14","71,617,666.50","2,018,110.00","-","Singapore","Singapore Exchange","JPY","-","SGD"
"CVS","CVS HEALTH","Health Care","Equity","71,123,988.00","0.14","71,123,988.00","17,198,067.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"GLW","CORNING","Information Technology","Equity","70,598,537.88","0.14","70,598,537.88","10,556,011.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"SBUX","STARBUCKS CORP","Consumer Discretionary","Equity","70,543,640.10","0.14","70,543,640.10","15,361,210.00","-","United States","NASDAQ","JPY","-","USD"
"MDT","MEDTRONIC PLC","Health Care","Equity","70,535,797.56","0.14","70,535,797.56","17,304,792.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"BP.","BP PLC","Energy","Equity","70,319,868.15","0.14","70,319,868.15","15,321,232.00","-","United Kingdom","London Stock Exchange","JPY","-","GBP"
"LMT","LOCKHEED MARTIN CORP","Industrials","Equity","69,014,344.96","0.13","69,014,344.96","2,734,579.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"DTE","DEUTSCHE TELEKOM N AG","Communication","Equity","68,039,799.96","0.13","68,039,799.96","3,325,794.00","-","Germany","Xetra","JPY","-","EUR"
"SYK","STRYKER","Health Care","Equity","67,324,277.76","0.13","67,324,277.76","4,652,278.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"BATS","BRITISH AMERICAN TOBACCO","Consumer Staples","Equity","67,267,644.60","0.13","67,267,644.60","1,945,020.00","-","United Kingdom","London Stock Exchange","JPY","-","GBP"
"MO","ALTRIA GROUP INC","Consumer Staples","Equity","66,536,102.57","0.13","66,536,102.57","22,508,171.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"ADP","AUTOMATIC DATA PROCESSING INC","Industrials","Equity","66,430,228.29","0.13","66,430,228.29","5,387,571.00","-","United States","NASDAQ","JPY","-","USD"
"ACN","ACCENTURE PLC CLASS A","Information Technology","Equity","66,273,377.51","0.13","66,273,377.51","8,275,186.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"BMO","BANK OF MONTREAL","Financials","Equity","65,912,390.37","0.13","65,912,390.37","4,514,553.00","-","Canada","Toronto Stock Exchange","JPY","-","CAD"
"ISP","INTESA SANPAOLO","Financials","Equity","65,510,146.20","0.13","65,510,146.20","13,494,554.00","-","Italy","Borsa Italiana","JPY","-","EUR"
"ADBE","ADOBE INC","Information Technology","Equity","65,493,044.86","0.13","65,493,044.86","5,448,114.00","-","United States","NASDAQ","JPY","-","USD"
"HWM","HOWMET AEROSPACE","Industrials","Equity","65,171,500.75","0.13","65,171,500.75","5,393,272.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"ZURN","ZURICH INSURANCE GROUP AG","Financials","Equity","65,152,233.56","0.13","65,152,233.56","146,019.00","-","Switzerland","SIX Swiss Exchange","JPY","-","CHF"
"RIO","RIO TINTO PLC","Materials","Equity","64,443,341.21","0.13","64,443,341.21","1,033,235.00","-","United Kingdom","London Stock Exchange","JPY","-","GBP"
"BNY","BANK OF NEW YORK MELLON CORP","Financials","Equity","64,242,159.85","0.12","64,242,159.85","9,251,487.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"OR","LOREAL SA","Consumer Staples","Equity","63,949,369.76","0.12","63,949,369.76","232,697.00","-","France","Nyse Euronext - Euronext Paris","JPY","-","EUR"
"EQIX","EQUINIX REIT","Real Estate","Equity","63,540,252.60","0.12","63,540,252.60","1,329,037.00","-","United States","NASDAQ","JPY","-","USD"
"GSK","GLAXOSMITHKLINE","Health Care","Equity","62,728,307.02","0.12","62,728,307.02","3,929,726.00","-","United Kingdom","London Stock Exchange","JPY","-","GBP"
"BX","BLACKSTONE","Financials","Equity","62,505,037.42","0.12","62,505,037.42","10,013,180.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"MPC","MARATHON PETROLEUM","Energy","Equity","62,254,076.17","0.12","62,254,076.17","3,935,180.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"SO","SOUTHERN","Utilities","Equity","61,348,262.89","0.12","61,348,262.89","15,194,267.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
