Fund Holdings as of,2026/08/19,,,,,,,,,,,,
 ,,,,,,,,,,,,,
Code,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
8309,SUMITOMO MITSUI TRUST GROUP,Banks,Equity,1448057600,0.07,1448057600,857600,1688.5,Japan,Tokyo Stock Exchange,JPY,1,JPY
4506,SUMITOMO PHARMA LTD,Pharmaceutical,Equity,1447736000,0.07,1447736000,1072000,1350.5,Japan,Tokyo Stock Exchange,JPY,1,JPY
7012,KAWASAKI HEAVY INDUSTRIES,Transportation Equipment,Equity,1434068000,0.07,1434068000,536000,2675.5,Japan,Tokyo Stock Exchange,JPY,1,JPY
3289,TOKYU FUDOSAN HOLDINGS,Real Estate ex REIT,Equity,1402712000,0.07,1402712000,1072000,1308.5,Japan,Tokyo Stock Exchange,JPY,1,JPY
4042,TOSOH CORP,Chemicals,Equity,1391456000,0.07,1391456000,536000,2596,Japan,Tokyo Stock Exchange,JPY,1,JPY
1332,NISSUI CORP,"Fishery, Agriculture & Forestry",Equity,1377520000,0.07,1377520000,1072000,1285,Japan,Tokyo Stock Exchange,JPY,1,JPY
3402,TORAY INDUSTRIES,Textiles & Apparel,Equity,1371088000,0.07,1371088000,1072000,1279,Japan,Tokyo Stock Exchange,JPY,1,JPY
5020,ENEOS HOLDINGS,Oil & Coal Products,Equity,1368944000,0.07,1368944000,1072000,1277,Japan,Tokyo Stock Exchange,JPY,1,JPY
9531,TOKYO GAS LTD,Electric Power & Gas,Equity,1289830400,0.06,1289830400,214400,6016,Japan,Tokyo Stock Exchange,JPY,1,JPY
5201,AGC,Glass & Ceramics Products,Equity,1206214400,0.06,1206214400,214400,5626,Japan,Tokyo Stock Exchange,JPY,1,JPY
6471,NSK,Machinery,Equity,1173840000,0.06,1173840000,1072000,1095,Japan,Tokyo Stock Exchange,JPY,1,JPY
6302,SUMITOMO HEAVY INDUSTRIES LTD,Machinery,Equity,1167836800,0.06,1167836800,214400,5447,Japan,Tokyo Stock Exchange,JPY,1,JPY
9532,OSAKA GAS,Electric Power & Gas,Equity,1165049600,0.06,1165049600,214400,5434,Japan,Tokyo Stock Exchange,JPY,1,JPY
7202,ISUZU MOTORS,Transportation Equipment,Equity,1161512000,0.06,1161512000,536000,2167,Japan,Tokyo Stock Exchange,JPY,1,JPY
9020,EAST JAPAN RAILWAY,Land Transportation,Equity,1093440000,0.05,1093440000,321600,3400,Japan,Tokyo Stock Exchange,JPY,1,JPY
4751,CYBER AGENT,Services,Equity,1091296000,0.05,1091296000,857600,1272.5,Japan,Tokyo Stock Exchange,JPY,1,JPY
8795,T&D HOLDINGS,Insurance,Equity,1015827200,0.05,1015827200,214400,4738,Japan,Tokyo Stock Exchange,JPY,1,JPY
3697,SHIFT INC,Information & Communication,Equity,975198400,0.05,975198400,1072000,909.7,Japan,Tokyo Stock Exchange,JPY,1,JPY
3861,OJI HOLDINGS,Pulp & Paper,Equity,916024000,0.04,916024000,1072000,854.5,Japan,Tokyo Stock Exchange,JPY,1,JPY
9007,ODAKYU ELECTRIC RAILWAY,Land Transportation,Equity,913612000,0.04,913612000,536000,1704.5,Japan,Tokyo Stock Exchange,JPY,1,JPY
4183,MITSUI CHEMICALS,Chemicals,Equity,893190400,0.04,893190400,428800,2083,Japan,Tokyo Stock Exchange,JPY,1,JPY
