Fund Holdings as of,"2026/08/21"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"4013","DR SULAIMAN AL HABIB MEDICAL GRP","Health Care","Equity","12,150,711.44","0.04","12,150,711.44","1,003,473.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"1336","NEW CHINA LIFE INSURANCE COMPANY L","Financials","Equity","12,138,563.77","0.04","12,138,563.77","10,787,100.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"005830","DB INSURANCE LTD","Financials","Equity","12,123,379.18","0.04","12,123,379.18","497,800.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"4938","PEGATRON","Information Technology","Equity","12,068,714.64","0.04","12,068,714.64","22,509,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"VOD","VODACOM GROUP LTD","Communication","Equity","12,065,677.72","0.04","12,065,677.72","6,881,260.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"SCC.R","SIAM CEMENT NON-VOTING DR PCL","Materials","Equity","11,968,496.33","0.04","11,968,496.33","8,359,700.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"ADANIENT","ADANI ENTERPRISES","Industrials","Equity","11,941,164.06","0.04","11,941,164.06","1,996,156.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"RICHTER","GEDEON RICHTER","Health Care","Equity","11,877,388.77","0.04","11,877,388.77","1,502,856.00","-","Hungary","Budapest Stock Exchange","JPY","-","HUF"
"1658","POSTAL SAVINGS BANK OF CHINA LTD H","Financials","Equity","11,862,204.17","0.04","11,862,204.17","99,216,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"PTTEP.R","PTT EXPLORATION AND PRODUCTION NON","Energy","Equity","11,847,019.58","0.04","11,847,019.58","13,616,301.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"BHARATFORG","BHARAT FORGE","Consumer Discretionary","Equity","11,816,650.39","0.04","11,816,650.39","2,868,668.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"603259","WUXI APPTEC A","Health Care","Equity","11,816,650.39","0.04","11,816,650.39","2,475,079.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"HDFCLIFE","HDFC LIFE INSURANCE COMPANY LTD","Financials","Equity","11,783,244.29","0.04","11,783,244.29","10,882,604.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"3692","HANSOH PHARMACEUTICAL GROUP","Health Care","Equity","11,771,096.62","0.04","11,771,096.62","14,336,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"2801","CHANG HWA COMMERCIAL BANK LTD","Financials","Equity","11,765,022.78","0.04","11,765,022.78","82,521,736.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"LUPIN","LUPIN","Health Care","Equity","11,746,801.27","0.04","11,746,801.27","2,671,473.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"1818","ZHAOJIN MINING INDUSTRY LTD H","Materials","Equity","11,728,579.75","0.04","11,728,579.75","19,049,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"20","SENSETIME GROUP CLASS B INC","Information Technology","Equity","11,664,804.46","0.04","11,664,804.46","322,221,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"GVT&D","GE VERNOVA T&D INDIA LTD","Industrials","Equity","11,658,730.63","0.04","11,658,730.63","1,441,143.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"4904","FAR EASTONE TELECOMMUNICATIONS LTD","Communication","Equity","11,649,619.87","0.04","11,649,619.87","19,105,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"RENT3","LOCALIZA RENT A CAR","Industrials","Equity","11,634,435.28","0.04","11,634,435.28","9,858,044.00","-","Brazil","XBSP","JPY","-","BRL"
"028050","SAMSUNG E&A LTD","Industrials","Equity","11,625,324.52","0.04","11,625,324.52","1,762,124.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"KRW","KRW CASH","Cash and/or Derivatives","Cash","11,616,213.77","0.04","11,616,213.77","84,620,888,388.00","-","Korea (South)","-","JPY","-","KRW"
"086280","HYUNDAI GLOVIS LTD","Industrials","Equity","11,537,253.88","0.04","11,537,253.88","420,577.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"PFC","POWER FINANCE CORPORATION LTD","Financials","Equity","11,537,253.88","0.04","11,537,253.88","15,877,031.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"GGBR4","GERDAU PREF SA","Materials","Equity","11,482,589.35","0.04","11,482,589.35","14,068,502.00","-","Brazil","XBSP","JPY","-","BRL"
"6030","CITIC SECURITIES COMPANY H","Financials","Equity","11,464,367.83","0.04","11,464,367.83","18,186,900.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"BSE","BSE LTD","Financials","Equity","11,461,330.92","0.04","11,461,330.92","1,743,584.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"1080","ARAB NATIONAL BANK","Financials","Equity","11,427,924.81","0.04","11,427,924.81","10,114,677.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"2356","INVENTEC","Information Technology","Equity","11,400,592.54","0.04","11,400,592.54","29,573,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"5876","SHANGHAI COMMERCIAL","Financials","Equity","11,397,555.62","0.04","11,397,555.62","43,680,257.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"5871","CHAILEASE HOLDING LTD","Financials","Equity","11,391,481.79","0.04","11,391,481.79","17,092,730.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"3293","INTERNATIONAL GAMES SYSTEM LTD","Communication","Equity","11,355,038.76","0.04","11,355,038.76","2,506,000.00","-","Taiwan","Gretai Securities Market","JPY","-","TWD"
"ASHOKLEY","ASHOK LEYLAND","Industrials","Equity","11,333,780.33","0.04","11,333,780.33","32,642,281.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"300502","EOPTOLINK TECHNOLOGY INC A","Information Technology","Equity","11,333,780.33","0.04","11,333,780.33","962,704.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"CPLE3","CIA PARANAENSE DE ENERGIA COPEL","Utilities","Equity","11,327,706.50","0.04","11,327,706.50","21,911,501.00","-","Brazil","XBSP","JPY","-","BRL"
"1171","YANKUANG ENERGY GROUP COMPANY H","Energy","Equity","11,300,374.23","0.04","11,300,374.23","36,962,700.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"BHEL","BHARAT HEAVY ELECTRICALS LTD","Industrials","Equity","11,266,968.12","0.04","11,266,968.12","13,641,908.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"6618","JD HEALTH INTERNATIONAL INC","Consumer Staples","Equity","11,230,525.10","0.04","11,230,525.10","12,111,400.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"601288","AGRICULTURAL BANK OF CHINA LTD A","Financials","Equity","11,184,971.32","0.04","11,184,971.32","57,754,135.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"688041","HYGON INFORMATION TECHNOLOGY LTD A","Information Technology","Equity","11,157,639.05","0.04","11,157,639.05","1,592,853.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"1548","GENSCRIPT BIOTECH CORP","Health Care","Equity","11,130,306.78","0.04","11,130,306.78","13,686,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"HDFCAMC","HDFC ASSET MANAGEMENT COMPANY LTD","Financials","Equity","11,102,974.52","0.04","11,102,974.52","2,118,406.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"006800","MIRAE ASSET SECURITIES CO LTD","Financials","Equity","11,069,568.41","0.04","11,069,568.41","2,233,496.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"300","MIDEA GROUP CLASS H","Consumer Discretionary","Equity","11,054,383.82","0.04","11,054,383.82","4,663,500.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"1101","TAIWAN CEMENT","Materials","Equity","11,045,273.06","0.04","11,045,273.06","74,510,182.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"BPCL","BHARAT PETROLEUM","Energy","Equity","11,039,199.23","0.04","11,039,199.23","17,899,829.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"POLYCAB","POLYCAB INDIA","Industrials","Equity","11,011,866.96","0.04","11,011,866.96","604,183.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"GAMUDA","GAMUDA","Industrials","Equity","11,005,793.12","0.04","11,005,793.12","52,669,400.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"1140","BANK ALBILAD","Financials","Equity","11,005,793.12","0.04","11,005,793.12","8,556,703.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"PIDILITIND","PIDILITE INDUSTRIES LTD","Materials","Equity","10,960,239.34","0.04","10,960,239.34","3,305,244.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"TME","TENCENT MUSIC ENTERTAINMENT GROUP","Communication","Equity","10,945,054.75","0.04","10,945,054.75","6,468,869.00","-","China","New York Stock Exchange Inc.","JPY","-","USD"
"SUZB3","SUZANO SA","Materials","Equity","10,926,833.24","0.04","10,926,833.24","6,714,177.00","-","Brazil","XBSP","JPY","-","BRL"
"FUNO11","FIBRA UNO ADMINISTRACION REIT","Real Estate","Equity","10,917,722.48","0.04","10,917,722.48","32,926,295.00","-","Mexico","Bolsa Mexicana De Valores","JPY","-","MXN"
"3702","WPG HOLDINGS","Information Technology","Equity","10,896,464.05","0.04","10,896,464.05","17,442,200.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"6515","WINWAY TECHNOLOGY","Information Technology","Equity","10,869,131.78","0.04","10,869,131.78","285,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"SUZLON","SUZLON ENERGY","Industrials","Equity","10,856,984.11","0.04","10,856,984.11","115,657,515.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"2207","HOTAI MOTOR LTD","Consumer Discretionary","Equity","10,844,836.43","0.04","10,844,836.43","3,571,560.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"2382","SUNNY OPTICAL TECHNOLOGY LTD","Information Technology","Equity","10,784,098.06","0.04","10,784,098.06","7,529,200.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"NAUKRI","INFO EDGE INDIA LTD","Communication","Equity","10,771,950.39","0.04","10,771,950.39","3,962,223.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"005387","HYUNDAI MOTOR S2 PREF","Consumer Discretionary","Equity","10,705,138.18","0.04","10,705,138.18","392,488.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"INDUSTOWER","INDUS TOWERS LTD","Communication","Equity","10,702,101.26","0.04","10,702,101.26","14,527,491.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"788","CHINA TOWER CORP LTD H","Communication","Equity","10,674,768.99","0.04","10,674,768.99","47,603,100.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"2324","COMPAL ELECTRONICS","Information Technology","Equity","10,607,956.78","0.03","10,607,956.78","46,092,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"UNITDSPR","UNITED SPIRITS","Consumer Staples","Equity","10,553,292.24","0.03","10,553,292.24","3,422,152.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"BDO","BDO UNIBANK","Financials","Equity","10,544,181.49","0.03","10,544,181.49","27,716,038.00","-","Philippines","Philippine Stock Exchange Inc.","JPY","-","PHP"
"3036","WT MICROELECTRONICS","Information Technology","Equity","10,538,107.65","0.03","10,538,107.65","8,579,206.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"ASII","ASTRA INTERNATIONAL","Industrials","Equity","10,501,664.63","0.03","10,501,664.63","203,427,600.00","-","Indonesia","Indonesia Stock Exchange","JPY","-","IDR"
"FORTIS","FORTIS HEALTHCARE LTD","Health Care","Equity","10,474,332.36","0.03","10,474,332.36","5,719,687.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"358","JIANGXI COPPER LTD H","Materials","Equity","10,462,184.69","0.03","10,462,184.69","11,869,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"1208","MMG LTD","Materials","Equity","10,434,852.42","0.03","10,434,852.42","47,515,198.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"ADNOCDRILL","ADNOC DRILLING COMPANY","Energy","Equity","10,401,446.31","0.03","10,401,446.31","32,487,672.00","-","United Arab Emirates","Abu Dhabi Securities Exchange","JPY","-","AED"
"2409","AUO","Information Technology","Equity","10,395,372.48","0.03","10,395,372.48","67,405,400.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"FIBRAPL14","PROLOGIS PROPERTY MEXICO REIT","Real Estate","Equity","10,380,187.88","0.03","10,380,187.88","12,353,824.00","-","Mexico","Bolsa Mexicana De Valores","JPY","-","MXN"
"002594","BYD A","Consumer Discretionary","Equity","10,337,671.02","0.03","10,337,671.02","4,017,473.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"MARICO","MARICO","Consumer Staples","Equity","10,322,486.43","0.03","10,322,486.43","6,019,966.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"601398","INDUSTRIAL AND COMMERCIAL BANK OF","Financials","Equity","10,307,301.84","0.03","10,307,301.84","46,592,480.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"SOLARINDS","SOLAR INDUSTRIES INDIA LTD","Materials","Equity","10,261,748.06","0.03","10,261,748.06","259,987.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"UGPA3","ULTRAPAR PARTICIPOES SA","Consumer Discretionary","Equity","10,228,341.95","0.03","10,228,341.95","8,088,201.00","-","Brazil","XBSP","JPY","-","BRL"
"RDOR3","REDE DOR SAO LUIZ SA","Health Care","Equity","10,225,305.03","0.03","10,225,305.03","8,221,378.00","-","Brazil","XBSP","JPY","-","BRL"
"1888","KINGBOARD LAMINATES HOLDINGS LTD","Information Technology","Equity","10,197,972.76","0.03","10,197,972.76","11,639,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"836","CHINA RESOURCES POWER LTD","Utilities","Equity","10,064,348.34","0.03","10,064,348.34","23,068,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"9698","GDS HOLDINGS CLASS A","Information Technology","Equity","10,055,237.59","0.03","10,055,237.59","12,411,276.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"259960","KRAFTON","Communication","Equity","10,012,720.73","0.03","10,012,720.73","327,818.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"DLF","DLF LTD","Real Estate","Equity","9,997,536.13","0.03","9,997,536.13","7,401,595.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"6415","SILERGY","Information Technology","Equity","9,979,314.62","0.03","9,979,314.62","3,727,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"AKBNK.E","AKBANK A","Financials","Equity","9,939,834.68","0.03","9,939,834.68","36,032,841.00","-","Turkey","Istanbul Stock Exchange","JPY","-","TRY"
"3908","CHINA INTERNATIONAL CAPITAL H","Financials","Equity","9,939,834.68","0.03","9,939,834.68","19,869,600.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"2688","ENN ENERGY HOLDINGS LTD","Utilities","Equity","9,915,539.33","0.03","9,915,539.33","8,505,300.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"010950","S-OIL","Energy","Equity","9,912,502.41","0.03","9,912,502.41","506,347.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"KTB.R","KRUNG THAI BANK PUBLIC NON-VOTING","Financials","Equity","9,903,391.66","0.03","9,903,391.66","38,898,200.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"BBSE3","BB SEGURIDADE SA","Financials","Equity","9,882,133.23","0.03","9,882,133.23","7,337,821.00","-","Brazil","XBSP","JPY","-","BRL"
"ENEV3","ENEVA","Utilities","Equity","9,873,022.47","0.03","9,873,022.47","10,752,177.00","-","Brazil","XBSP","JPY","-","BRL"
"ASURB","GRUPO AEROPORTUARIO DEL SURESTE B","Industrials","Equity","9,854,800.96","0.03","9,854,800.96","1,978,108.00","-","Mexico","Bolsa Mexicana De Valores","JPY","-","MXN"
"3606","FUYAO GLASS INDUSTRY GROUP LTD H","Consumer Discretionary","Equity","9,845,690.20","0.03","9,845,690.20","7,005,600.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"BIMBOA","GRUPO BIMBO A","Consumer Staples","Equity","9,830,505.61","0.03","9,830,505.61","14,906,287.00","-","Mexico","Bolsa Mexicana De Valores","JPY","-","MXN"
"002371","NAURA TECHNOLOGY GROUP LTD A","Information Technology","Equity","9,827,468.69","0.03","9,827,468.69","485,001.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"BVT","BIDVEST GROUP","Industrials","Equity","9,821,394.85","0.03","9,821,394.85","3,463,708.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"ISA","INTERCONEXION ELECTRICA SA","Utilities","Equity","9,803,173.34","0.03","9,803,173.34","5,453,748.00","-","Colombia","Bolsa De Valores De Colombia","JPY","-","COP"
"MFSL","MAX FINANCIAL SERVICES LTD","Financials","Equity","9,772,804.16","0.03","9,772,804.16","3,106,344.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"601318","PING AN INSURANCE (GROUP) OF CHINA","Financials","Equity","9,736,361.13","0.03","9,736,361.13","6,566,354.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"CDR","CD PROJEKT","Communication","Equity","9,666,512.00","0.03","9,666,512.00","731,333.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","JPY","-","PLN"
"GCARSOA1","GRUPO CARSO SERIES A1","Industrials","Equity","9,660,438.17","0.03","9,660,438.17","6,312,944.00","-","Mexico","Bolsa Mexicana De Valores","JPY","-","MXN"
"JBS","JBS N V NV CLASS A","Consumer Staples","Equity","9,611,847.47","0.03","9,611,847.47","3,710,357.00","-","Brazil","New York Stock Exchange Inc.","JPY","-","USD"
"FALABELLA","FALABELLA SACI","Consumer Discretionary","Equity","9,608,810.55","0.03","9,608,810.55","7,430,697.00","-","Chile","Santiago Stock Exchange","JPY","-","CLP"
"PPH","PEPKOR HOLDINGS SHS LTD","Consumer Discretionary","Equity","9,605,773.63","0.03","9,605,773.63","40,071,718.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"WIPRO","WIPRO","Information Technology","Equity","9,563,256.77","0.03","9,563,256.77","26,449,155.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"DEWA","DUBAI ELECTRICITY AND WATER AUTHOR","Utilities","Equity","9,514,666.07","0.03","9,514,666.07","67,697,290.00","-","United Arab Emirates","Dubai Financial Market","JPY","-","AED"
"RADL3","RAIA DROGASIL","Consumer Staples","Equity","9,484,296.89","0.03","9,484,296.89","14,648,032.00","-","Brazil","XBSP","JPY","-","BRL"
"POWERINDIA","HITACHI ENERGY INDIA LTD","Industrials","Equity","9,469,112.29","0.03","9,469,112.29","141,476.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"2313","SHENZHOU INTERNATIONAL GROUP","Consumer Discretionary","Equity","9,456,964.62","0.03","9,456,964.62","9,264,600.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"AMBANK","AMMB HOLDINGS","Financials","Equity","9,435,706.19","0.03","9,435,706.19","28,107,500.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"3529","EMEMORY TECHNOLOGY INC","Information Technology","Equity","9,393,189.33","0.03","9,393,189.33","711,000.00","-","Taiwan","Gretai Securities Market","JPY","-","TWD"
"AUROPHARMA","AUROBINDO PHARMA LTD","Health Care","Equity","9,344,598.63","0.03","9,344,598.63","2,909,658.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"247540","ECOPRO BM LTD","Industrials","Equity","9,341,561.71","0.03","9,341,561.71","596,441.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"KBANK.R","KASIKORNBANK PUBLIC NON-VOTING DR","Financials","Equity","9,253,491.07","0.03","9,253,491.07","6,285,400.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"TRUE.R","TRUE CORPORATION NON-VOTING DR","Communication","Equity","9,229,195.72","0.03","9,229,195.72","119,218,256.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"DNP","DINO POLSKA","Consumer Staples","Equity","9,226,158.80","0.03","9,226,158.80","5,521,066.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","JPY","-","PLN"
"BBDC3","BANCO BRADESCO","Financials","Equity","9,214,011.13","0.03","9,214,011.13","17,949,921.00","-","Brazil","XBSP","JPY","-","BRL"
"291","CHINA RESOURCES BEER HOLDINGS LTD","Consumer Staples","Equity","9,204,900.37","0.03","9,204,900.37","18,385,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"OUT","OUTSURANCE GROUP LTD","Financials","Equity","9,204,900.37","0.03","9,204,900.37","9,616,838.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"2331","LI NING LTD","Consumer Discretionary","Equity","9,201,863.45","0.03","9,201,863.45","26,107,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"VIVT3","TELEFONICA BRASIL SA","Communication","Equity","9,192,752.70","0.03","9,192,752.70","8,519,325.00","-","Brazil","XBSP","JPY","-","BRL"
"NYKAA","FSN E-COMMERCE VENTURES","Consumer Discretionary","Equity","9,119,866.65","0.03","9,119,866.65","13,821,983.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"JINDALSTEL","JINDAL STEEL LTD","Materials","Equity","9,116,829.73","0.03","9,116,829.73","4,079,153.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"TAL","TAL EDUCATION GROUP ADR REPTG","Consumer Discretionary","Equity","9,107,718.98","0.03","9,107,718.98","4,152,847.00","-","China","New York Stock Exchange Inc.","JPY","-","USD"
"9626","BILIBILI INC","Communication","Equity","9,065,202.11","0.03","9,065,202.11","2,855,937.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"3533","LOTES","Information Technology","Equity","9,053,054.44","0.03","9,053,054.44","940,849.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"8069","E INK HOLDINGS","Information Technology","Equity","9,028,759.09","0.03","9,028,759.09","9,266,000.00","-","Taiwan","Gretai Securities Market","JPY","-","TWD"
"APLAPOLLO","APL APOLLO TUBES LTD","Materials","Equity","9,001,426.82","0.03","9,001,426.82","2,105,418.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"ICICIGI","ICICI LOMBARD GENERAL INSURANCE CO","Financials","Equity","8,971,057.64","0.03","8,971,057.64","2,763,976.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"007660","ISUPETASYS LTD","Information Technology","Equity","8,971,057.64","0.03","8,971,057.64","622,427.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"003230","SAM YANG FOODS INC","Consumer Staples","Equity","8,971,057.64","0.03","8,971,057.64","46,782.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"MIL","BANK MILLENNIUM SA","Financials","Equity","8,937,651.53","0.03","8,937,651.53","8,291,141.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","JPY","-","PLN"
"2834","TAIWAN BUSINESS BANK LTD","Financials","Equity","8,913,356.18","0.03","8,913,356.18","90,104,452.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"SWIGGY","SWIGGY LTD","Consumer Discretionary","Equity","8,901,208.51","0.03","8,901,208.51","15,973,920.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"272210","HANWHA SYSTEMS LTD","Industrials","Equity","8,861,728.57","0.03","8,861,728.57","857,164.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"BAAKOMB","KOMERCNI BANK","Financials","Equity","8,810,100.95","0.03","8,810,100.95","903,215.00","-","Czech Republic","Prague Stock Exchange","JPY","-","CZK"
"2600","ALUMINUM CORPORATION OF CHINA LTD","Materials","Equity","8,731,141.07","0.03","8,731,141.07","44,332,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"RECLTD","REC LTD","Financials","Equity","8,722,030.31","0.03","8,722,030.31","13,308,830.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"GAIL","GAIL INDIA LTD","Utilities","Equity","8,715,956.47","0.03","8,715,956.47","25,292,888.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"PHOENIXLTD","PHOENIX MILLS","Real Estate","Equity","8,709,882.63","0.03","8,709,882.63","2,265,420.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"VIPS","VIPSHOP HOLDINGS SPONSORED ADS REP","Consumer Discretionary","Equity","8,691,661.12","0.03","8,691,661.12","3,178,653.00","-","China","New York Stock Exchange Inc.","JPY","-","USD"
"3105","WIN SEMICONDUCTORS CORP","Information Technology","Equity","8,667,365.77","0.03","8,667,365.77","3,825,427.00","-","Taiwan","Gretai Securities Market","JPY","-","TWD"
"003670","POSCO FUTURE M LTD","Industrials","Equity","8,621,811.99","0.03","8,621,811.99","384,518.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"CBQK","COMMERCIAL BANK OF QATAR","Financials","Equity","8,609,664.32","0.03","8,609,664.32","38,577,563.00","-","Qatar","Qatar Exchange","JPY","-","QAR"
"GFINBURO","GRUPO FINANCIERO INBURSA SRIES O","Financials","Equity","8,600,553.56","0.03","8,600,553.56","17,587,085.00","-","Mexico","Bolsa Mexicana De Valores","JPY","-","MXN"
"RADICO","RADICO KHAITAN","Consumer Staples","Equity","8,597,516.65","0.03","8,597,516.65","916,605.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"MOH","MOTOR OIL (HELLAS) CORINTH REFINER","Energy","Equity","8,585,368.97","0.03","8,585,368.97","654,295.00","-","Greece","Athens Exchange S.A. Cash Market","JPY","-","EUR"
"1530","3SBIO INC","Health Care","Equity","8,570,184.38","0.03","8,570,184.38","21,310,500.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"CPN.R","CENTRAL PATTANA NON-VOTING DR PCL","Real Estate","Equity","8,554,999.78","0.03","8,554,999.78","22,275,400.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"7203","AL-ELM INFORMATION SECURITY COMPAN","Information Technology","Equity","8,542,852.11","0.03","8,542,852.11","276,172.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"GODREJCP","GODREJ CONSUMER PRODUCTS LTD","Consumer Staples","Equity","8,533,741.35","0.03","8,533,741.35","4,511,263.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"IDEA","VODAFONE IDEA LTD","Communication","Equity","8,500,335.25","0.03","8,500,335.25","303,322,622.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"2611","GUOTAI HAITONG SECURITIES CO LTD H","Financials","Equity","8,488,187.57","0.03","8,488,187.57","23,609,992.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
