Fund Holdings as of,"2026/08/21"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"6098","RECRUIT HOLDINGS LTD","Services","Equity","290,970,000.00","2.10","290,970,000.00","18,300.00","15,900.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6857","ADVANTEST","Electric Appliances","Equity","276,430,000.00","1.99","276,430,000.00","7,700.00","35,900.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8411","MIZUHO FINANCIAL GROUP","Banks","Equity","227,891,000.00","1.64","227,891,000.00","28,100.00","8,110.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"5108","BRIDGESTONE","Rubber Products","Equity","224,376,500.00","1.62","224,376,500.00","54,500.00","4,117.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8035","TOKYO ELECTRON","Electric Appliances","Equity","222,589,000.00","1.60","222,589,000.00","4,100.00","54,290.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8306","MITSUBISHI UFJ FINANCIAL GROUP","Banks","Equity","219,600,800.00","1.58","219,600,800.00","62,600.00","3,508.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6178","JAPAN POST HOLDINGS LTD","Services","Equity","217,715,200.00","1.57","217,715,200.00","93,200.00","2,336.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"2503","KIRIN HOLDINGS","Foods","Equity","216,305,600.00","1.56","216,305,600.00","71,200.00","3,038.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8316","SUMITOMO MITSUI FINANCIAL GROUP","Banks","Equity","216,016,200.00","1.56","216,016,200.00","32,700.00","6,606.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4661","ORIENTAL LAND","Services","Equity","215,601,900.00","1.55","215,601,900.00","71,700.00","3,007.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4684","OBIC LTD","Information & Communication","Equity","215,169,500.00","1.55","215,169,500.00","45,500.00","4,729.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4578","OTSUKA HOLDINGS","Pharmaceutical","Equity","214,632,000.00","1.55","214,632,000.00","17,600.00","12,195.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4452","KAO","Chemicals","Equity","211,937,600.00","1.53","211,937,600.00","59,600.00","3,556.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"2914","JAPAN TOBACCO","Foods","Equity","210,098,000.00","1.51","210,098,000.00","30,100.00","6,980.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9432","NTT","Information & Communication","Equity","208,438,890.00","1.50","208,438,890.00","1,254,900.00","166.10","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6861","KEYENCE","Electric Appliances","Equity","207,740,000.00","1.50","207,740,000.00","2,600.00","79,900.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9104","MITSUI OSK LINES","Marine Transportation","Equity","206,695,200.00","1.49","206,695,200.00","28,400.00","7,278.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9433","KDDI","Information & Communication","Equity","205,542,750.00","1.48","205,542,750.00","70,500.00","2,915.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9502","CHUBU ELECTRIC POWER INC","Electric Power & Gas","Equity","203,455,000.00","1.47","203,455,000.00","70,000.00","2,906.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4502","TAKEDA PHARMACEUTICAL","Pharmaceutical","Equity","202,892,800.00","1.46","202,892,800.00","35,200.00","5,764.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7182","JAPAN POST BANK LTD","Banks","Equity","202,609,300.00","1.46","202,609,300.00","64,300.00","3,151.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9434","SOFTBANK","Information & Communication","Equity","198,730,000.00","1.43","198,730,000.00","850,000.00","233.80","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7203","TOYOTA MOTOR","Transportation Equipment","Equity","198,568,800.00","1.43","198,568,800.00","63,400.00","3,132.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9983","FAST RETAILING","Retail Trade","Equity","198,477,000.00","1.43","198,477,000.00","2,700.00","73,510.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9735","SECOM","Services","Equity","196,237,800.00","1.41","196,237,800.00","30,600.00","6,413.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4503","ASTELLAS PHARMA","Pharmaceutical","Equity","192,869,600.00","1.39","192,869,600.00","80,800.00","2,387.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6758","SONY GROUP","Electric Appliances","Equity","191,521,000.00","1.38","191,521,000.00","50,600.00","3,785.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"285A","KIOXIA HOLDINGS","Electric Appliances","Equity","190,120,000.00","1.37","190,120,000.00","3,500.00","54,320.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8001","ITOCHU","Wholesale Trade","Equity","189,072,000.00","1.36","189,072,000.00","90,900.00","2,080.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8591","ORIX","Other Financing Business","Equity","188,342,000.00","1.36","188,342,000.00","30,800.00","6,115.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7751","CANON","Electric Appliances","Equity","187,853,700.00","1.35","187,853,700.00","40,900.00","4,593.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9984","SOFTBANK GROUP","Information & Communication","Equity","184,450,500.00","1.33","184,450,500.00","35,100.00","5,255.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"5401","NIPPON STEEL","Iron & Steel","Equity","183,774,780.00","1.32","183,774,780.00","278,700.00","659.40","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9020","EAST JAPAN RAILWAY","Land Transportation","Equity","181,550,700.00","1.31","181,550,700.00","51,300.00","3,539.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6971","KYOCERA","Electric Appliances","Equity","181,482,400.00","1.31","181,482,400.00","50,300.00","3,608.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6503","MITSUBISHI ELECTRIC","Electric Appliances","Equity","180,944,600.00","1.30","180,944,600.00","32,300.00","5,602.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
