No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
52,5108,JP3830800003,ブリヂストン,BRIDGESTONE CORPORATION,5200,20618000.000000004,0.005114246537752578
53,6971,JP3249600002,京セラ,KYOCERA CORPORATION,5500,20300500.000000004,0.005035491407490843
54,8308,JP3500610005,りそなホールディングス,"RESONA HOLDINGS, INC.",9000,19723500,0.004892367910920698
55,3382,JP3422950000,セブン＆アイ・ホールディングス,"SEVEN & I HOLDINGS CO.,LTD.",9100,19191900,0.004760505777858846
56,2802,JP3119600009,味の素,"AJINOMOTO CO.,INC.",3800,18867000,0.00467991509495479
57,4568,JP3475350009,第一三共,"DAIICHI SANKYO COMPANY,LIMITED",7300,18742750.000000004,0.004649095173899608
58,8604,JP3762600009,野村ホールディングス,"NOMURA HOLDINGS,INC.",12100,18392000,0.004562092459130148
59,8802,JP3899600005,三菱地所,"MITSUBISHI ESTATE COMPANY,LIMITED",4700,18297100.000000004,0.004538552736730657
60,4901,JP3814000000,富士フイルムホールディングス,FUJIFILM HOLDINGS CORPORATION,4800,18105600,0.004491051610919248
61,8309,JP3892100003,三井住友トラストグループ,"SUMITOMO MITSUI TRUST GROUP,INC.",10900,18028600,0.004471951941532938
62,1605,JP3294460005,ＩＮＰＥＸ,INPEX CORPORATION,4900,17772300,0.004408377327718504
63,6178,JP3752900005,日本郵政,"JAPAN POST HOLDINGS CO.,LTD.",7100,16912200,0.004195031540196873
64,8801,JP3893200000,三井不動産,"MITSUI FUDOSAN CO.,LTD.",10600,16536000,0.004101716012623756
65,9020,JP3783600004,東日本旅客鉄道,EAST JAPAN RAILWAY COMPANY,4400,16174400,0.0040120219808044075
66,4503,JP3942400007,アステラス製薬,ASTELLAS PHARMA INC.,7100,15634200,0.0038780266379149935
67,9022,JP3566800003,東海旅客鉄道,CENTRAL JAPAN RAILWAY COMPANY,3900,15553200.000000002,0.003857934777911213
68,8267,JP3388200002,イオン,"AEON CO.,LTD.",10900,14867600.000000002,0.00368787330607674
69,6273,JP3162600005,ＳＭＣ,SMC CORPORATION,200,14096000,0.003496479735966647
70,5020,JP3386450005,ＥＮＥＯＳホールディングス,"ENEOS HOLDINGS,INC.",10600,14071500.000000002,0.0034904025684346393
71,7936,JP3118000003,アシックス,ASICS CORPORATION,2900,13786600.000000002,0.0034197337917052906
72,5401,JP3381000003,日本製鉄,NIPPON STEEL CORPORATION,21000,13641600,0.0033837668818219786
73,4543,JP3546800008,テルモ,TERUMO CORPORATION,5800,13479200,0.0033434839427526693
74,8830,JP3409000001,住友不動産,"SUMITOMO REALTY & DEVELOPMENT CO.,LTD.",3700,13331100.000000002,0.003306748085140818
75,9735,JP3421800008,セコム,"SECOM CO.,LTD.",1800,12387600.000000002,0.003072715123244923
76,9766,JP3300200007,コナミグループ,KONAMI GROUP CORPORATION,600,12384000.000000002,0.0030718221516891995
77,1925,JP3505000004,大和ハウス工業,"DAIWA HOUSE INDUSTRY CO.,LTD.",2600,12162800.000000002,0.0030169540105430717
78,6326,JP3266400005,クボタ,KUBOTA CORPORATION,4400,12080200,0.002996465274292302
79,4689,JP3933800009,ＬＩＮＥヤフー,LY CORPORATION,26900,12018920,0.002981264914032651
80,7013,JP3134800006,ＩＨＩ,IHI CORPORATION,4200,11875500.000000002,0.0029456899194432408
81,7832,JP3778630008,バンダイナムコホールディングス,BANDAI NAMCO HOLDINGS INC.,2500,11522500,0.002858129097451453
82,4452,JP3205800000,花王,KAO CORPORATION,3500,11438000.000000002,0.002837169070657386
83,1812,JP3210200006,鹿島建設,KAJIMA CORPORATION,2100,11304300.000000002,0.0028040050992684286
84,4612,JP3749400002,日本ペイントホールディングス,"NIPPON PAINT HOLDINGS CO.,LTD.",9300,11253000,0.002791280254599367
85,7532,JP3639650005,パン・パシフィック・インターナショナルホ,PAN PACIFIC INTERNATIONAL HOLDINGS CORPO,12400,11187280.000000002,0.002774978562754324
86,8601,JP3502200003,大和証券グループ本社,DAIWA SECURITIES GROUP INC.,6100,11022700,0.002734154879798493
87,9503,JP3228600007,関西電力,"THE KANSAI ELECTRIC POWER COMPANY,INCORP",4400,10738200.000000002,0.002663585322130892
88,4307,JP3762800005,野村総合研究所,"NOMURA RESEARCH INSTITUTE,LTD.",2200,10309200.000000002,0.0025571728784071625
89,4507,JP3347200002,塩野義製薬,"SHIONOGI & CO.,LTD.",3500,10179750.000000002,0.002525063109549268
90,6361,JP3166000004,荏原製作所,EBARA CORPORATION,1800,10004400,0.002481567953355897
91,2502,JP3116000005,アサヒグループホールディングス,"ASAHI GROUP HOLDINGS,LTD.",5900,9832350,0.0024388913544219396
92,4091,JP3711600001,日本酸素ホールディングス,NIPPON SANSO HOLDINGS CORPORATION,1700,9827700.000000002,0.00243773793282913
93,9101,JP3753000003,日本郵船,NIPPON YUSEN KABUSHIKI KAISHA,1600,9776000,0.0024249138690983214
94,2503,JP3258000003,キリンホールディングス,"KIRIN HOLDINGS COMPANY,LIMITED",3200,9449600.000000002,0.002343951114712715
95,7012,JP3224200000,川崎重工業,"KAWASAKI HEAVY INDUSTRIES,LTD.",3400,9394200,0.0023302092746607457
96,7453,JP3976300008,良品計画,"RYOHIN KEIKAKU CO.,LTD.",2200,9189400.000000002,0.0022794091150462477
97,3407,JP3111200006,旭化成,ASAHI KASEI CORPORATION,5300,9129250.000000002,0.0022644890486360324
98,5713,JP3402600005,住友金属鉱山,"SUMITOMO METAL MINING CO.,LTD.",1100,9003500,0.002233297056099298
99,6988,JP3684000007,日東電工,NITTO DENKO CORPORATION,2700,8977500,0.0022268478170857386
100,6383,JP3497400006,ダイフク,"DAIFUKU CO.,LTD.",1500,8974500,0.0022261036741226354
101,5801,JP3827200001,古河電気工業,"FURUKAWA ELECTRIC CO.,LTD.",2800,8806000,0.0021843076443616833
102,8697,JP3183200009,日本取引所グループ,"JAPAN EXCHANGE GROUP,INC.",4000,8770000.000000002,0.002175377928804448
103,1928,JP3420600003,積水ハウス,"SEKISUI HOUSE,LTD.",2500,8720000.000000002,0.0021629755460860645
104,4684,JP3173400007,オービック,"OBIC CO.,LTD.",1900,8597500,0.0021325897084260247
105,6504,JP3820000002,富士電機,"FUJI ELECTRIC CO.,LTD.",600,8571000.000000002,0.002126016445585282
