No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
56,8053,JP3404600003,住友商事,SUMITOMO CORPORATION (SUMITOMO SHOJI KAI,35584000,59425280000.00001,0.003465352724558305
57,7751,JP3242800005,キヤノン,CANON INC.,13344000,59087232000,0.003445639640197045
58,4452,JP3205800000,花王,KAO CORPORATION,17792000,58144256000.00001,0.003390650510136689
59,8591,JP3200450009,オリックス,ORIX CORPORATION,8896000,57023360000,0.0033252860725177746
60,9843,JP3756100008,ニトリホールディングス,"NITORI HOLDINGS CO.,LTD.",22240000,56456240000.00001,0.003292214779674872
61,4704,JP3637300009,トレンドマイクロ,TREND MICRO INCORPORATED,8896000,56409536000.00001,0.0032894912614407504
62,3382,JP3422950000,セブン＆アイ・ホールディングス,"SEVEN & I HOLDINGS CO.,LTD.",26688000,56284992000.00001,0.00328222854614976
63,6503,JP3902400005,三菱電機,MITSUBISHI ELECTRIC CORPORATION,8896000,52593152000,0.003066940914309685
64,6724,JP3414750004,セイコーエプソン,SEIKO EPSON CORPORATION,17792000,52486400000,0.0030607157297745506
65,6841,JP3955000009,横河電機,YOKOGAWA ELECTRIC CORPORATION,8896000,51436672000.00001,0.00299950141517906
66,5333,JP3695200000,ＮＧＫ,"NGK INSULATORS,LTD.",8896000,49764224000.00001,0.0029019735241286168
67,6361,JP3166000004,荏原製作所,EBARA CORPORATION,8896000,49443968000.00001,0.0028832979705232125
68,4502,JP3463000004,武田薬品工業,TAKEDA PHARMACEUTICAL COMPANY LIMITED,8896000,49043648000,0.0028599535285164573
69,6645,JP3197800000,オムロン,OMRON CORPORATION,8896000,48305280000.00001,0.0028168960021484426
70,6305,JP3787000003,日立建機,"HITACHI CONSTRUCTION MACHINERY CO.,LTD.",8896000,47985024000,0.0027982204485430383
71,6501,JP3788600009,日立製作所,"HITACHI,LTD.",8896000,46855232000,0.0027323372455461963
72,1721,JP3305530002,コムシスホールディングス,COMSYS HOLDINGS CORPORATION,8896000,46846336000,0.0027318184801682684
73,8002,JP3877600001,丸紅,MARUBENI CORPORATION,8896000,46268096000,0.0026980987306029556
74,3659,JP3758190007,ネクソン,"NEXON CO.,LTD.",17792000,44497792000.00001,0.002594864420395306
75,2502,JP3116000005,アサヒグループホールディングス,"ASAHI GROUP HOLDINGS,LTD.",26688000,44475552000,0.0025935675069504857
76,6506,JP3932000007,安川電機,YASKAWA ELECTRIC CORPORATION,8896000,43296832000,0.0025248310943750403
77,4523,JP3160400002,エーザイ,"EISAI CO.,LTD.",8896000,42949888000.00001,0.002504599244635853
78,4307,JP3762800005,野村総合研究所,"NOMURA RESEARCH INSTITUTE,LTD.",8896000,41686656000,0.002430934560970092
79,8801,JP3893200000,三井不動産,"MITSUI FUDOSAN CO.,LTD.",26688000,41633280000,0.002427821968702525
80,1925,JP3505000004,大和ハウス工業,"DAIWA HOUSE INDUSTRY CO.,LTD.",8896000,41615488000,0.002426784437946669
81,8253,JP3271400008,クレディセゾン,"CREDIT SAISON CO.,LTD.",8896000,40485696000.00001,0.0023609012349498273
82,8725,JP3890310000,ＭＳ＆ＡＤインシュアランスグループホール,"MS&AD INSURANCE GROUP HOLDINGS,INC.",8006400,39423513600.00001,0.0022989606488252375
83,8697,JP3183200009,日本取引所グループ,"JAPAN EXCHANGE GROUP,INC.",17792000,39008960000.00001,0.002274786182213798
84,6963,JP3982800009,ローム,ROHM COMPANY LIMITED,8896000,38528576000.00001,0.0022467728518056917
85,4385,JP3921290007,メルカリ,"MERCARI,INC.",8896000,38163840000,0.002225503471310648
86,6752,JP3866800000,パナソニック　ホールディングス,PANASONIC HOLDINGS CORPORATION,8896000,38110464000,0.0022223908790430804
87,2413,JP3435750009,エムスリー,"M3,INC.",21350400,38035737600.00001,0.0022180332498684865
88,8630,JP3165000005,ＳＯＭＰＯホールディングス,"SOMPO HOLDINGS,INC.",5337600,37966348800.00001,0.002213986879920649
89,5713,JP3402600005,住友金属鉱山,"SUMITOMO METAL MINING CO.,LTD.",4448000,36406880000.00001,0.00212304730916989
90,8267,JP3388200002,イオン,"AEON CO.,LTD.",26688000,36402432000,0.0021227879264809255
91,7272,JP3942800008,ヤマハ発動機,"YAMAHA MOTOR CO.,LTD.",26688000,35841984000,0.0020901057076714684
92,8802,JP3899600005,三菱地所,"MITSUBISHI ESTATE COMPANY,LIMITED",8896000,34632128000.00001,0.002019553616273276
93,5101,JP3955800002,横浜ゴム,"THE YOKOHAMA RUBBER COMPANY,LIMITED",4448000,34111712000,0.0019892058416644937
94,7011,JP3900000005,三菱重工業,"MITSUBISHI HEAVY INDUSTRIES,LTD.",8896000,33484544000.000004,0.0019526328825205778
95,7951,JP3942600002,ヤマハ,YAMAHA CORPORATION,26688000,33186528000.000004,0.0019352542423599936
96,6479,JP3906000009,ミネベアミツミ,MINEBEA MITSUMI INC.,8896000,32932992000.000004,0.0019204694290890487
97,6702,JP3818000006,富士通,FUJITSU LIMITED,8896000,32550464000,0.0018981625178381492
98,3099,JP3894900004,三越伊勢丹ホールディングス,ISETAN MITSUKOSHI HOLDINGS LTD.,8896000,31909952000.000004,0.0018608114106273413
99,8306,JP3902900004,三菱ＵＦＪフィナンシャル・グループ,"MITSUBISHI UFJ FINANCIAL GROUP,INC.",8896000,31767616000,0.001852511164580495
100,4324,JP3551520004,電通グループ,DENTSU GROUP INC.,8896000,31536320000.000004,0.00183902326475437
101,5332,JP3596200000,ＴＯＴＯ,TOTO LTD.,4448000,31180480000,0.0018182726496372543
102,1928,JP3420600003,積水ハウス,"SEKISUI HOUSE,LTD.",8896000,31029248000.000004,0.0018094536382124802
103,6723,JP3164720009,ルネサスエレクトロニクス,RENESAS ELECTRONICS CORPORATION,8896000,30620032000,0.0017855904308277971
104,3092,JP3399310006,ＺＯＺＯ,"ZOZO,INC.",26688000,30504384000.000004,0.0017788464809147348
105,5831,JP3351500008,しずおかフィナンシャルグループ,"SHIZUOKA FINANCIAL GROUP,INC.",8896000,28289280000.000004,0.00164967390181069
106,4661,JP3198900007,オリエンタルランド,"ORIENTAL LAND CO.,LTD.",8896000,28173632000,0.0016429299518976273
107,1802,JP3190000004,大林組,OBAYASHI CORPORATION,8896000,28146944000,0.0016413736557638436
108,4911,JP3351600006,資生堂,"SHISEIDO COMPANY,LIMITED",8896000,28057984000.000004,0.001636186001984565
109,5801,JP3827200001,古河電気工業,"FURUKAWA ELECTRIC CO.,LTD.",8896000,27977920000.000004,0.001631517113583214
110,2282,JP3743000006,日本ハム,NH FOODS LTD.,4448000,27800000000.000004,0.0016211418060246563
111,5706,JP3888400003,三井金属,"MITSUI KINZOKU COMPANY,LIMITED",889600,27533120000.000004,0.0016055788446868195
112,8252,JP3870400003,丸井グループ,"MARUI GROUP CO.,LTD.",8896000,26398880000,0.0015394362590010133
113,2503,JP3258000003,キリンホールディングス,"KIRIN HOLDINGS COMPANY,LIMITED",8896000,26269888000,0.001531914161021059
114,9201,JP3705200008,日本航空,"JAPAN AIRLINES CO.,LTD.",8896000,26180928000.000004,0.0015267265072417802
115,7912,JP3493800001,大日本印刷,"DAI NIPPON PRINTING CO.,LTD.",8896000,25989664000.000004,0.0015155730516163307
116,6504,JP3820000002,富士電機,"FUJI ELECTRIC CO.,LTD.",1779200,25415872000.000004,0.0014821126847399818
117,6113,JP3122800000,アマダ,"AMADA CO.,LTD.",8896000,24793152000,0.0014457991082850292
118,6326,JP3266400005,クボタ,KUBOTA CORPORATION,8896000,24423968000.000004,0.001424270345101022
119,7270,JP3814800003,ＳＵＢＡＲＵ,SUBARU CORPORATION,8896000,24157088000.000004,0.0014087073837631852
120,1812,JP3210200006,鹿島建設,KAJIMA CORPORATION,4448000,23943584000.000004,0.0013962570146929159
121,8331,JP3511800009,千葉銀行,"THE CHIBA BANK,LTD.",8896000,23369792000.000004,0.001362796647816567
122,5019,JP3142500002,出光興産,"IDEMITSU KOSAN CO.,LTD.",17792000,23325312000,0.0013602028209269274
123,1801,JP3443600006,大成建設,TAISEI CORPORATION,1779200,23245248000.000004,0.0013555339325255766
124,9107,JP3223800008,川崎汽船,"KAWASAKI KISEN KAISHA,LTD.",8006400,22818240000.000004,0.001330633194385038
125,4151,JP3256000005,協和キリン,"KYOWA KIRIN CO.,LTD.",8896000,22724832000,0.0013251861579167948
126,6178,JP3752900005,日本郵政,"JAPAN POST HOLDINGS CO.,LTD.",8896000,21190272000.000004,0.001235699130224234
127,1803,JP3358800005,清水建設,SHIMIZU CORPORATION,8896000,21168032000.000004,0.0012344022167794142
128,6701,JP3733000008,日本電気,NEC CORPORATION,4448000,21083520000,0.001229473945689099
129,8233,JP3456000003,高島屋,"TAKASHIMAYA COMPANY,LIMITED",8896000,20242848000.000004,0.0011804506174749136
130,7911,JP3629000005,ＴＯＰＰＡＮホールディングス,TOPPAN HOLDINGS INC.,4448000,20136096000,0.0011742254329397787
131,1963,JP3667600005,日揮ホールディングス,JGC HOLDINGS CORPORATION,8896000,20100512000.000004,0.0011721503714280674
132,9434,JP3732000009,ソフトバンク,SOFTBANK CORP.,88960000,19873664000,0.001158921854290906
133,6473,JP3292200007,ジェイテクト,JTEKT CORPORATION,8896000,19713536000,0.0011495840774882042
134,6770,JP3126400005,アルプスアルパイン,"ALPS ALPINE CO.,LTD.",8896000,19695744000,0.0011485465467323483
135,2871,JP3665200006,ニチレイ,NICHIREI CORPORATION,8896000,19602336000,0.0011430995102641053
136,9064,JP3940000007,ヤマトホールディングス,"YAMATO HOLDINGS CO.,LTD.",8896000,18410272000.000004,0.0010735849496217684
137,8316,JP3890350006,三井住友フィナンシャルグループ,"SUMITOMO MITSUI FINANCIAL GROUP,INC.",2668800,18185203200,0.0010604601855601925
138,2002,JP3676800000,日清製粉グループ本社,NISSHIN SEIFUN GROUP INC.,8896000,17903200000.000004,0.0010440153230798787
139,2501,JP3320800000,サッポロビール,SAPPORO BREWERIES LIMITED,8896000,17894304000.000004,0.0010434965577019507
140,9022,JP3566800003,東海旅客鉄道,CENTRAL JAPAN RAILWAY COMPANY,4448000,17738624000.000004,0.0010344181635882127
141,7013,JP3134800006,ＩＨＩ,IHI CORPORATION,6227200,17607408000,0.0010267663742637761
142,6103,JP3172100004,オークマ,OKUMA CORPORATION,3558400,17596288000.000004,0.0010261179175413665
143,9009,JP3278600006,京成電鉄,"KEISEI ELECTRIC RAILWAY CO.,LTD.",13344000,17073648000.000002,0.0009956404515881027
144,6526,JP3433500000,ソシオネクスト,SOCIONEXT INC.,8896000,17013600000.000002,0.0009921387852870895
145,7731,JP3657400002,ニコン,NIKON CORPORATION,8896000,16982464000,0.0009903231064643419
146,3405,JP3269600007,クラレ,"KURARAY CO.,LTD.",8896000,16368640000.000002,0.0009545282953873175
147,7186,JP3305990008,横浜フィナンシャルグループ,"YOKOHAMA FINANCIAL GROUP,INC.",8896000,16359744000.000002,0.0009540095300093897
148,9101,JP3753000003,日本郵船,NIPPON YUSEN KABUSHIKI KAISHA,2668800,16306368000,0.0009508969377418222
149,8601,JP3502200003,大和証券グループ本社,DAIWA SECURITIES GROUP INC.,8896000,16075072000.000002,0.0009374090379156972
150,9104,JP3362700001,商船三井,"MITSUI O.S.K.LINES,LTD.",2668800,15729907200.000002,0.0009172809412520951
151,3407,JP3111200006,旭化成,ASAHI KASEI CORPORATION,8896000,15323360000,0.0008935733634807904
152,8804,JP3582600007,東京建物,"TOKYO TATEMONO CO.,LTD.",4448000,15065376000,0.0008785291675208816
153,5714,JP3638600001,ＤＯＷＡホールディングス,"DOWA HOLDINGS CO.,LTD.",1779200,14651712000,0.0008544065774472347
154,5214,JP3733400000,日本電気硝子,"NIPPON ELECTRIC GLASS CO.,LTD.",2668800,14206022400.000002,0.0008284164320130475
155,9147,JP3688370000,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディン,"NIPPON EXPRESS HOLDINGS,INC.",2668800,14085926400.000002,0.000821413099411021
156,7752,JP3973400009,リコー,"RICOH COMPANY,LTD.",8896000,14051232000.000002,0.0008193899144371022
157,5301,JP3560800009,東海カーボン,"TOKAI CARBON CO.,LTD.",8896000,13677600000,0.0007976017685641307
158,9432,JP3735400008,ＮＴＴ,"NTT,INC.",88960000,13557504000,0.0007905984359621042
159,8604,JP3762600009,野村ホールディングス,"NOMURA HOLDINGS,INC.",8896000,13521920000,0.0007885233744503926
160,2269,JP3918000005,明治ホールディングス,"MEIJI HOLDINGS CO.,LTD.",3558400,13482777600.000002,0.0007862408067875101
161,5631,JP3721400004,日本製鋼所,"THE JAPAN STEEL WORKS,LTD.",1779200,13326208000.000002,0.0007771105361359792
162,3086,JP3386380004,Ｊ．フロント　リテイリング,"J.FRONT RETAILING CO.,LTD.",4448000,13261712000.000002,0.000773349487146002
163,8354,JP3805010000,ふくおかフィナンシャルグループ,"FUKUOKA FINANCIAL GROUP,INC.",1779200,13094912000.000002,0.000763622636309854
164,1605,JP3294460005,ＩＮＰＥＸ,INPEX CORPORATION,3558400,12906316800.000002,0.0007526248102977828
165,7012,JP3224200000,川崎重工業,"KAWASAKI HEAVY INDUSTRIES,LTD.",4448000,12289824000.000002,0.00071667436960738
166,4004,JP3368000000,レゾナック・ホールディングス,RESONAC HOLDINGS CORPORATION,889600,12209760000,0.000712005481206029
167,4042,JP3595200001,東ソー,TOSOH CORPORATION,4448000,12056304000,0.0007030567784367728
168,3289,JP3569200003,東急不動産ホールディングス,TOKYU FUDOSAN HOLDINGS CORPORATION,8896000,11889504000.000002,0.000693329927600625
169,5020,JP3386450005,ＥＮＥＯＳホールディングス,"ENEOS HOLDINGS,INC.",8896000,11809440000.000002,0.000688661039199274
170,8309,JP3892100003,三井住友トラストグループ,"SUMITOMO MITSUI TRUST GROUP,INC.",7116800,11771187200.000002,0.0006864303480741841
171,1332,JP3718800000,ニッスイ,NISSUI CORPORATION,8896000,11226752000,0.000654681906944997
172,4506,JP3495000006,住友ファーマ,"SUMITOMO PHARMA CO.,LTD.",8896000,11102208000,0.0006474191916540066
173,9531,JP3573000001,東京瓦斯,"TOKYO GAS CO.,LTD.",1779200,11064844800.000002,0.0006452403770667096
174,5201,JP3112000009,ＡＧＣ,AGC INC.,1779200,10815756800,0.0006307149464847286
175,7202,JP3137200006,いすゞ自動車,ISUZU MOTORS LIMITED,4448000,10686320000,0.0006231669102358777
176,4751,JP3311400000,サイバーエージェント,"CYBERAGENT,INC.",7116800,10358502400,0.000604050406059235
177,3402,JP3621000003,東レ,"TORAY INDUSTRIES,INC.",8896000,10301568000.000002,0.0006007303076404967
178,6471,JP3720800006,日本精工,NSK LTD.,8896000,10248192000.000002,0.0005976177153729293
179,9532,JP3180400008,大阪瓦斯,"OSAKA GAS CO.,LTD.",1779200,9812288000,0.0005721982118544626
180,9020,JP3783600004,東日本旅客鉄道,EAST JAPAN RAILWAY COMPANY,2668800,9810508800.000002,0.0005720944587788771
181,6302,JP3405400007,住友重機械工業,"SUMITOMO HEAVY INDUSTRIES,LTD.",1779200,9319449600.000002,0.0005434586099172576
182,8795,JP3539220008,Ｔ＆Ｄホールディングス,"T&D HOLDINGS, INC.",1779200,9052569600.000002,0.0005278956485794209
183,7532,JP3639650005,パン・パシフィック・インターナショナルホ,PAN PACIFIC INTERNATIONAL HOLDINGS CORPO,8896000,8025971200,0.0004680301239665423
184,9007,JP3196000008,小田急電鉄,"ODAKYU ELECTRIC RAILWAY CO.,LTD.",4448000,7852944000.000001,0.0004579401373658449
185,3861,JP3174410005,王子ホールディングス,OJI HOLDINGS CORPORATION,8896000,7826700800.000001,0.0004564097795009576
186,3697,JP3355400007,ＳＨＩＦＴ,SHIFT INC.,8896000,7807129600.000001,0.0004552684956695162
187,9005,JP3574200006,東急,TOKYU CORPORATION,4448000,7770656000.000001,0.0004531415576200119
188,4183,JP3888300005,三井化学,"MITSUI CHEMICALS,INC.",3558400,7538470400.000001,0.00043960178125609397
189,4755,JP3967200001,楽天グループ,"RAKUTEN GROUP,INC.",8896000,7415705600.000001,0.0004324428190406891
190,8411,JP3885780001,みずほフィナンシャルグループ,"MIZUHO FINANCIAL GROUP,INC.",889600,7265363200,0.0004236756841537077
191,9008,JP3277800003,京王電鉄,KEIO CORPORATION,8896000,7203980800.000001,0.0004200962030460053
192,8750,JP3476480003,第一ライフグループ,"DAIICHI LIFE GROUP,INC.",3558400,6826790400.000001,0.00039810055102186277
193,9602,JP3598600009,東宝,"TOHO CO.,LTD",4448000,6769856000,0.0003947804526031242
194,4043,JP3625000009,トクヤマ,TOKUYAMA CORPORATION,1779200,6746726400,0.0003934316626205117
195,2432,JP3548610009,ディー・エヌ・エー,"DENA CO.,LTD.",2668800,6595939200,0.000384638589464634
196,4061,JP3549600009,デンカ,DENKA COMPANY LIMITED,1779200,6102656000,0.00035587304925853246
197,9001,JP3597800006,東武鉄道,"TOBU RAILWAY CO.,LTD.",1779200,5508403200.000001,0.0003212195220129495
198,6753,JP3359600008,シャープ,SHARP CORPORATION,8896000,5501286400,0.0003208045097106071
