Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
1861,KUMAGAI LTD,Construction,Equity,"11,711,700.00",0.06,"11,711,700.00","9,100.00","1,287.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
2175,SMS LTD,Services,Equity,"11,593,400.00",0.06,"11,593,400.00","4,900.00","2,366.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
1833,OKUMURA CORP,Construction,Equity,"11,460,000.00",0.06,"11,460,000.00","2,000.00","5,730.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8876,RELO GROUP INC,Services,Equity,"11,242,400.00",0.06,"11,242,400.00","5,200.00","2,162.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
9031,NISHI NIPPON RAILROAD LTD,Land Transportation,Equity,"11,000,500.00",0.05,"11,000,500.00","3,500.00","3,143.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
2432,DENA,Information & Communication,Equity,"10,984,600.00",0.05,"10,984,600.00","4,400.00","2,496.50",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
2492,INFOMART CORP,Services,Equity,"10,325,000.00",0.05,"10,325,000.00","17,500.00",590.00,Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4443,SANSAN INC,Information & Communication,Equity,"10,262,600.00",0.05,"10,262,600.00","4,600.00","2,231.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
7476,AS ONE CORP,Wholesale Trade,Equity,"10,170,300.00",0.05,"10,170,300.00","4,200.00","2,421.50",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
9605,TOEI,Information & Communication,Equity,"10,166,000.00",0.05,"10,166,000.00","1,700.00","5,980.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
7552,HAPPINET CORP,Wholesale Trade,Equity,"9,976,500.00",0.05,"9,976,500.00","2,700.00","3,695.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
547A,MUNINOVA HOLDINGS INC,Other Financing Business,Equity,"9,898,800.00",0.05,"9,898,800.00","21,900.00",452.00,Japan,Tokyo Stock Exchange,JPY,1.00,JPY
3612,WORLD LTD,Textiles & Apparel,Equity,"9,755,600.00",0.05,"9,755,600.00","5,800.00","1,682.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8130,SANGETSU CORP,Wholesale Trade,Equity,"9,540,000.00",0.05,"9,540,000.00","3,000.00","3,180.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
2121,MIXI,Information & Communication,Equity,"8,825,000.00",0.04,"8,825,000.00","2,500.00","3,530.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
2760,TOKYO ELECTRON DEVICE LTD,Wholesale Trade,Equity,"8,734,000.00",0.04,"8,734,000.00","2,200.00","3,970.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
9409,TV ASAHI HOLDINGS CORP,Information & Communication,Equity,"8,610,000.00",0.04,"8,610,000.00","2,800.00","3,075.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8848,LEOPALACE21,Real Estate ex REIT,Equity,"8,589,400.00",0.04,"8,589,400.00","13,400.00",641.00,Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4180,APPIER GROUP INC,Information & Communication,Equity,"8,091,000.00",0.04,"8,091,000.00","6,200.00","1,305.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
7730,MANI,Precision Instruments,Equity,"7,534,100.00",0.04,"7,534,100.00","4,700.00","1,603.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
6804,HOSIDEN CORP,Electric Appliances,Equity,"7,147,400.00",0.04,"7,147,400.00","2,600.00","2,749.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4023,KUREHA CORP,Chemicals,Equity,"7,128,000.00",0.04,"7,128,000.00","1,600.00","4,455.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
2146,UT GROUP LTD,Services,Equity,"6,953,100.00",0.03,"6,953,100.00","30,100.00",231.00,Japan,Tokyo Stock Exchange,JPY,1.00,JPY
2379,DIP CORP,Services,Equity,"6,768,000.00",0.03,"6,768,000.00","3,600.00","1,880.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8179,ROYAL HOLDINGS LTD,Retail Trade,Equity,"6,422,400.00",0.03,"6,422,400.00","4,800.00","1,338.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4483,JMDC,Information & Communication,Equity,"6,393,500.00",0.03,"6,393,500.00","1,900.00","3,365.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8219,AOYAMA TRADING LTD,Retail Trade,Equity,"6,248,400.00",0.03,"6,248,400.00","8,200.00",762.00,Japan,Tokyo Stock Exchange,JPY,1.00,JPY
5032,ANYCOLOR,Information & Communication,Equity,"5,943,000.00",0.03,"5,943,000.00","2,100.00","2,830.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4071,PLUS ALPHA CONSULTING,Information & Communication,Equity,"5,184,200.00",0.03,"5,184,200.00","2,300.00","2,254.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
7606,UNITED ARROWS LTD,Retail Trade,Equity,"4,862,100.00",0.02,"4,862,100.00","1,900.00","2,559.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
9743,TANSEISHA,Services,Equity,"4,494,000.00",0.02,"4,494,000.00","3,000.00","1,498.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
9279,GIFT HOLDINGS,Retail Trade,Equity,"4,080,000.00",0.02,"4,080,000.00",800.00,"5,100.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
7199,PREMIUM GROUP LTD,Other Financing Business,Equity,"3,821,400.00",0.02,"3,821,400.00","1,800.00","2,123.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
MSJP,CASH COLLATERAL JPY MSJP,Other,Cash Collateral and Margins,"3,405,600.00",0.02,"3,405,600.00","3,405,600.00",100.00,Japan,-,JPY,1.00,JPY
3660,ISTYLE,Information & Communication,Equity,"3,251,300.00",0.02,"3,251,300.00","6,100.00",533.00,Japan,Tokyo Stock Exchange,JPY,1.00,JPY
3661,M-UP HOLDINGS INC,Information & Communication,Equity,"3,233,800.00",0.02,"3,233,800.00","3,800.00",851.00,Japan,Tokyo Stock Exchange,JPY,1.00,JPY
6088,SIGMAXYZ HOLDINGS INC,Services,Equity,"2,912,000.00",0.01,"2,912,000.00","5,200.00",560.00,Japan,Tokyo Stock Exchange,JPY,1.00,JPY
6196,STRIKE GROUP LTD,Services,Equity,"2,853,900.00",0.01,"2,853,900.00","2,100.00","1,359.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
2678,ASKUL CORP,Retail Trade,Equity,"2,816,000.00",0.01,"2,816,000.00","2,200.00","1,280.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
5262,NIPPON HUME CORP,Glass & Ceramics Products,Equity,"2,626,600.00",0.01,"2,626,600.00","2,300.00","1,142.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
7383,NET PROTECTIONS HOLDINGS INC,Other Financing Business,Equity,"2,229,500.00",0.01,"2,229,500.00","4,900.00",455.00,Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4072,DENSAN SYSTEM HOLDINGS LTD,Information & Communication,Equity,"1,532,500.00",0.01,"1,532,500.00",500.00,"3,065.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
1514,SUMISEKI HOLDINGS INC,Mining,Equity,"1,412,000.00",0.01,"1,412,000.00","2,000.00",706.00,Japan,Tokyo Stock Exchange,JPY,1.00,JPY
3696,CERES INC,Information & Communication,Equity,"1,360,200.00",0.01,"1,360,200.00",600.00,"2,267.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
7388,FP PARTNER,Insurance,Equity,"1,339,800.00",0.01,"1,339,800.00",600.00,"2,233.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
JPWU6,JPX-NIKKEI INDEX 400 SEP 26,Other,Futures,0.00,0.00,"55,177,500.00",15.00,"36,785.00",-,Osaka Securities Exchange,JPY,1.00,JPY
 ,,,,,,,,,,,,,
Fund Holdings as of,2026/08/21,,,,,,,,,,,,
 ,,,,,,,,,,,,,
