Ticker,Name,Fee,Bought,ISIN,ROA,Net Margin,Operating Margin,Debt To Equity,Earnings Growth,Vol 1D,Vol 3D,Vol 5D,Vol 30D,Dividend yield,Notional Volume,Market cap,PE ratio,Forward PE ratio,PB,Price 1D,Price 3D,Price 5D,Price 7D,Price 30D,Target high %,Target low %,Target mean %,Current price,Avg Rating 1D,Avg Rating 7D,Avg Rating Score,Avg Rating Label,Growth,Sector,Note
1329,iShares Core Nikkei 225 ETF,0.045,-1,,,,,,,-0.467320390868265,-0.608354052818477,-0.31182668665092,-0.472779072933101,0.0125,3152796760,,21.568758,,,0.0144491270319085,0.0250950570342205,0.0156720916214587,-0.000296647878967665,-0.00324980458207643,,,,6740,,,,,,,
1615,NEXT FUNDS TOPIX Banks Exchange Traded Fund,0.19,2050,,,,,,,-0.327010661340848,-0.451332311516995,-0.219017202575294,-0.484263012223066,0.0269,2941510803,,16.088839,,,-0.0101456658647466,-0.00898557650044026,-0.0120732025708772,0.00701334882540238,0.0180602006688963,,,,761,,,,,,,Near peak
2641,Global X Japan Global Leaders ETF,0.275,-1,,,,,,,-0.884855646595919,1.36523081369108,2.22827222014486,1.17534238839243,0.0151,1908088668,,20.837599,,,-0.00306681270536692,0.0169832402234637,0.0296380090497738,0.0296380090497738,0.027313769751693,,,,4551,,,,,,,
1475,iShares Core TOPIX ETF,0.045,-1,,,,,,,-0.601513839566687,-0.61599072164389,-0.453870940622351,-0.511208316824207,0.0183,1781383638,,17.897375,,,-0.000713591581445694,0.0120452754106622,0.0159613059250303,0.0125331554109712,0.0186322372880353,,,,420.1,,,,,,,
1671,Simplex WTI ETF,0.85,,,,,,,,-0.404909864250998,0.268988534914905,0.752373217553026,-0.254245696251428,0,1743349850,,,,,0.00425880425880426,-0.0158908507223114,0.00755957271980279,0.0756140350877193,0.317078410311493,,,,6131,,,,,,,
1655,iShares S&P 500 ETF,0.06,-1,,,,,,,-0.272804791595231,-0.530050032185869,-0.368808242570426,-0.181970131004407,0.0083,1420035848,,24.228876,,,0.0169888693614528,0.024188790560472,0.0257622163536854,0.0243096235454813,-0.00800006919642374,,,,868,,,,,,,
1542,Japan Physical Silver ETF,0.5,-1,,,,,,,-0.393097642691572,-0.474508646604577,-0.411721580976638,0.00532130875537941,0,1376645760,,,,,0.0562347188264059,0.0704424778761062,0.0577124868835257,0.0268251273344652,0.068362480127186,,,,30240,,,,,,,
2243,Global X Semiconductor ETF,0.375,,,,,,,,-0.636795417212686,-0.554607313936099,-0.469200079453728,-0.673864032472927,0.0014,802185314,,37.46645,,,0.0391408114558473,0.0627288259702221,0.0223057055646865,0.00438292964244521,-0.0292084726867336,,,,4354,,,,,,,
2559,MAXIS World Equity (MSCI ACWI) ETF,0.078,,,,,,,,0.040121448259662,-0.475484945493069,-0.424493753905004,-0.226871989902388,0.0112,712920286,,2.978365,,,0.0158347676419966,0.0225225225225225,0.0200483926719668,0.0161845730027548,-0.0103957075788062,,,,2951,,,,,,,
1699,NEXT FUNDS NOMURA Crude Oil Long Index Linked Exchange,0.5,,,,,,,,-0.264327589336915,3.51152711800176,3.01447998904115,-0.168564578803729,0,711977437,,,,,0.00671428571428578,-0.00578440725674259,0.00945426822071285,0.0590621793567626,0.242199920965227,,,,704.7,,,,,,,
