Ticker,Name,Fee,Bought,ISIN,ROA,Net Margin,Operating Margin,Debt To Equity,Earnings Growth,Vol 1D,Vol 3D,Vol 5D,Vol 30D,Dividend yield,Notional Volume,Market cap,PE ratio,Forward PE ratio,PB,Price 1D,Price 3D,Price 5D,Price 7D,Price 30D,Target high %,Target low %,Target mean %,Current price,Avg Rating 1D,Avg Rating 7D,Avg Rating Score,Avg Rating Label,Growth,Sector,Note
SPSN,CH0008038389,,,CH0008038389,-0.05047,-0.95132005,-0.11995,0.88353,,0.109298446906989,0.00685711023821494,0.0267796620267079,-0.103978237054664,,266612525.2,5974384128,,-13136,13.188755,-0.0335491335371954,0.0249687597257515,-0.00182375450140044,-0.046457569410823,-0.277288710552532,2.04506699147381,0.339829476248477,1.07064555420219,16.42,,,1.8,Buy,,Industrials,
SCMN,CH0008742519,,,CH0008742519,0.03885,0.01682,0.07101,0.44955,7.981,1.13113961330348,-0.210599049742456,-0.338263933198324,-0.431984128630945,,11240510.5,1117363328,43.79518,11.149656,1.5435244,-0.0347849137737617,-0.0454307181688171,-0.0643500276013241,-0.0538781433523982,-0.100247558735477,0.623108665749656,-0.0646492434662999,0.320495185694635,36.35,,,1.9,Buy,3.92794001895664,Consumer Cyclical,
BARN,CH0009002962,,,CH0009002962,0.11377,0.1698,0.22469,0.10585,0.181,1.18005356110328,0.0378560127641233,-0.0331783254171536,-0.416594145730482,0.0024,245222277.3,25497841664,46.931347,36.31598,8.53016,-0.0117021441137245,-0.00736986301369862,0.046443082642847,0.0752952970106468,0.0393287253483674,0.266870911650244,-0.0615771024813006,0.118862300240126,362.31,,,1.4,Strong Buy,1.29230567370067,Healthcare,
LISN,CH0010570759,,,CH0010570759,0.028110001,0.02232,0.07239,0.54558,-0.119,0.131273268498668,-0.176156942598301,-0.246443581931266,-0.384817129475729,0.0117,57800750.4,6748272128,27.71831,9.895116,1.3618121,0.0200414462764027,0.011651805732295,-0.029266683718443,-0.046203577631306,-0.0942358781802296,0.693766937669377,0.126355013550136,0.3539972899729,59.04,,,,,2.8012112237997,Industrials,
LISP,CH0010570767,,,CH0010570767,0.05633,0.66571,0.46023998,5.03504,-0.125,0.979643920322594,-0.21433553811157,-0.27637929479456,-0.368133343129893,0.0435,299892445.2,77944299520,14.428673,30.208912,15.11818,0.00415708306461732,0.00597743194512993,0.00239221874024812,0.00386252004800327,-0.0644919814203388,0.388077147866745,0.00818234950321453,0.144554841223456,205.32,,,2.5,Buy,0.47762968093654,Real Estate,
GIVN,CH0010645932,,,CH0010645932,0.16084999,0.28219,0.33381,0.55236,0.111,2.03201858923968,-0.289165778550422,-0.303295087007129,-0.428637110822407,,2626882965.9,298929225728,23.69307,18.799002,9.914376,-0.0467401098486966,-0.0784339076533794,-0.0724806384403388,-0.055767445052905,-0.0257837207010138,0.880484747179273,-0.0249338347959327,0.307733946232066,71.79,,,1.8,Buy,1.26033658595281,Communication Services,
ZURN,CH0011075394,,,CH0011075394,0.00386,-0.18488,-0.07372,1.43243,,0.387174192306939,-0.402255058435875,-0.48325918402781,-0.497896808530798,,47710869.6,10733031424,,336.3378,36.687332,0.00387788863246985,0.0123426389630364,0.00436465359377494,0.0142017591881757,-0.00480535648768473,0.0864316755190729,0.0864316755190729,0.0864316755190729,82.84,,,,,,Communication Services,
NOVN,CH0012005267,,,CH0012005267,0.0434,0.0419,0.15732999,0.6884,-0.314,2.26076602842452,-0.0428581607304811,-0.105345118080706,-0.224919949910481,0.0232,393929902.2,49285672960,31.358753,13.612198,2.0185862,-0.00242587314459929,-0.0267857047009004,0.0173741568200221,0.00634036111731334,0.0278818424456723,0.243506134630264,-0.0604620316126893,0.0813897977230022,180.94,,,2.1,Buy,2.30372442422598,Healthcare,
RO,CH0012032113,,,CH0012032113,0.021930002,0.25530002,0.25921,0.68848,0.106,2.40365572415165,0.773389715621127,0.485547708489857,0.0182923067431675,0.0422,85698023.4,12716710912,24.816,45.871967,1.6396215,-0.00831204222947832,-0.0189753581059027,-0.00422333998739072,-0.0276970595623977,-0.0927047822496667,0.353965183752418,0.0638297872340426,0.199372985170857,31.02,,,2.1,Buy,0.540983995737527,Real Estate,
HOLN,CH0012214059,,,CH0012214059,0.02565,-0.12037,0.11047,2.70205,-0.371,1.35552749333264,-0.018205463759874,0.0116697058114619,-0.266835852590223,0.0026,94758409.3,4983698944,,7.3566103,1.1959757,-0.0299081677466012,-0.0383312404471,-0.0147537459391766,0.02159728280277,0.0332195497546311,0.893855978859282,-0.00902884827130581,0.392541070248844,45.41,,,1.8,Buy,,Basic Materials,
ABBN,CH0012221716,,,CH0012221716,0.086330004,0.19533001,0.25559,0.56336,0.085,1.25236502176497,0.102055821715966,-0.0264805701315919,-0.0104729105471413,0.0065,346704661.3,44119191552,30.861933,23.155527,5.9920344,0.000831544487364595,0.0412590374077423,0.0649289307818175,0.0809671848013817,0.107046866096835,0.214290279286764,-0.00939477216079759,0.118120917747811,156.47,,,1.7,Buy,1.33281065034711,Healthcare,
