Ticker,Name,Fee,Bought,ISIN,ROA,Net Margin,Operating Margin,Debt To Equity,Earnings Growth,Vol 1D,Vol 3D,Vol 5D,Vol 30D,Dividend yield,Notional Volume,Market cap,PE ratio,Forward PE ratio,PB,Price 1D,Price 3D,Price 5D,Price 7D,Price 30D,Target high %,Target low %,Target mean %,Current price,Avg Rating 1D,Avg Rating 7D,Avg Rating Score,Avg Rating Label,Growth,Sector,Note
BOL,FR0000039299,,,FR0000039299,0.05973,0.11455,0.2522,2.14035,0.053,1.71544122911267,0.117207159151066,-0.0636725018078812,-0.261589629774619,0.0245,870585451.8,180401897472,17.427979,11.647991,3.2127302,0.0103935300899751,-0.0680999675157825,-0.0776065468598303,-0.0516521739429713,-0.0601175543303123,0.783803068141277,0.00487572838625278,0.447110239029611,168.18,,,1.7,Buy,1.49622188066595,Communication Services,
ACA,FR0000045072,,,FR0000045072,,,,,,-0.760346915180485,-0.186335960896068,-0.195604903747172,-0.408368938417886,0.0031,121251163.8,,38.688965,,,0.027701720335289,0.0665909090909091,0.00816328182959275,-0.000957923908095155,-0.00991564368668428,,,,93.86,,,,,,,
RMS,FR0000052292,,,FR0000052292,0.00753,-0.03147,0.03674,0.95008,,0.220101885927856,-0.129459387390223,-0.0495784621317021,-0.214842423731269,0.0562,32876851.5,9230028800,,-53.347828,1.0619086,-0.0297838341489419,-0.0435234658642834,-0.0249006622516556,-0.0207502034961867,-0.0942421123811333,0.711491442542787,-0.0491714208095627,0.220984515077425,36.81,,,2.6,Hold,,Real Estate,
COV,FR0000064578,,,FR0000064578,,,,,,-0.153473091364205,-0.135698412213995,-0.29027080336731,-0.51341433598027,0.0943,17962963.2,,24.957468,,,0.000719629989908273,0.00724292236399984,0.00240271673910648,0.00530120481927708,0.012378189725803,,,,41.72,,,,,,,
SAF,FR0000073272,,,FR0000073272,0.4646,0.64575994,0.77678,1.1113,0.57,0.890039998183898,-0.162156868026258,-0.202593252209536,-0.096962548032352,,1365482111.2,103489527808,24.684296,14.685756,32.65423,-0.0421020082293077,-0.0705967297964209,-0.0490801082678844,0.00983413907236406,-0.0822534403528973,1.564435499578,0.0549892878010777,0.629343309744855,308.06,,,1.6,Buy,1.68083250191546,Communication Services,
AI,FR0000120073,,,FR0000120073,0.0572,0.21581,0.20249,1.85369,2.639,0.894194853692263,0.0911764191925537,-0.0256705952113957,-0.329930670415634,0.0136,708199092,65435435008,7.9377165,20.772694,3.5300155,-0.000145312084681251,0.0148446594688946,0.0202609180533809,0.00746599999463902,-0.13982104062832,0.467596628886951,-0.0990990990990991,0.275175530369079,206.46,,,2,Buy,0.382122631758789,Industrials,
CA,FR0000120172,,,FR0000120172,0.02095,0.048309997,0.0683,0.41888,1.575,2.61641846874607,0.104083226168672,-0.0312539710205294,-0.174599344627566,0.0188,147772761.5,11368636416,77.83582,52.67677,2.7480636,-0.0188147036156152,-0.0177057854565117,-0.0266890963453806,-0.0301283326013022,-0.0467921609817613,0.418983700862896,0.0546500479386386,0.234899328859061,52.15,,,1.4,Strong Buy,1.47761185813025,Real Estate,
TTE,FR0000120271,,,FR0000120271,0.03536,0.0934,0.23958,0.83688,,0.554240814161698,-0.274163804245684,-0.197218298041171,-0.271661745506723,0.0257,636440804.8,39786246144,104.671425,16.049856,6.167508,0.0345947517047904,0.0248986178405323,-0.0125336521090547,0.00356112664240707,-0.00873003762093037,0.842500341203767,0.0918520540466767,0.482735089395387,73.27,,,1.5,Buy,6.52164262408336,Technology,
OR,FR0000120321,,,FR0000120321,0.03237,0.12533,0.16540001,1.10113,0.221,0.6084853001833,-0.171571868251034,-0.23576761638748,-0.032399980880455,0.0328,208096679.7,38991032320,17.601002,16.245268,1.5167383,-0.0154090568064985,0.00180541752268399,-0.00967498678687173,-0.0191645539558045,-0.024371785452911,0.233045622688039,-0.108413165133264,0.0460139429005026,105.43,,,3.3,Hold,1.08345408644536,Utilities,
AC,FR0000120404,,,FR0000120404,0.015700001,0.1547,0.23993,0.85616,-0.702,1.97385348541777,0.447380771659839,0.223319435257214,-0.144301652428295,0.0628,56406590.1,4020058624,24.105635,100.67647,0.76178396,-0.00551999358084619,-0.00782608695652183,-0.0191977506184947,-0.0297618711912496,-0.0818132746557564,0.460706982179375,-0.0943616710487875,0.174825883727724,34.23,,,2.8,Hold,0.239436633008686,Real Estate,
EN,FR0000120503,,,FR0000120503,0.029679999,0.011849999,0.03861,0.95503,1.888,2.04102509593954,-0.09257846458826,-0.222309605848976,-0.143511042302762,0.0295,613481066.4,113623719936,23.817694,10.416923,1.4245169,-0.0158413281959088,-0.0597946660123263,-0.0614832393508454,-0.0685678071057357,-0.0766992426426535,0.665916253939667,0.159387663214768,0.308869878433138,88.84,,,1.4,Strong Buy,2.28644235922642,Healthcare,
SAN,FR0000120578,,,FR0000120578,0.116560005,0.19184999,0.26667,1.69498,0.635,0.885856698726776,-0.195794788786472,-0.162780544803706,-0.0849574552902526,0.0106,481846108.5,38849716224,27.779493,17.785366,25.92947,0.00441804712139125,0.0413837078256309,-0.00747691082107573,0.0706397862877557,0.0329538563466419,0.107234946155013,-0.140502553213004,-0.00399413519389247,197.79,,,2.3,Buy,1.56192979104282,Technology,
CS,FR0000120628,,,FR0000120628,,,,,,-0.297765236886079,-0.266259170215264,-0.200819416923865,0.31890587835542,0.0104,86283568,,18.200832,,,0.00199976696660953,0.0268579542672477,-0.012038196378207,-0.0490460551435044,0.143406168116994,,,,95.2,,,,,,,
BN,FR0000120644,,,FR0000120644,0.045050003,0.46201,0.66746,0.72235,0.43,-0.344860240869663,-0.528275086964466,-0.532872906372835,-0.197920411118725,0.0233,81928594.4,15703185408,11.112103,9.074034,3.136418,0.005836919774478,0.0302612099186619,-0.00638697183973164,-0.0405173715121121,0.0716609605577371,1.1130180341041,0.0880836532452459,0.436392643513972,112.01,,,1.4,Strong Buy,1.22460451437586,Financial Services,
