Ticker
MAY
PBK
TNB
CIMB
PMAH
IHH
SDG
T
GAM
RHBBANK
AMM
PTG
MISC
HLBK
SWB
PCHEM
IOI
YTLP
CDB
KLK
MAXIS
AXIATA
YTL
PETD
NESZ
IOIPG
MRDIY
PEP
99SMART
SUNMED
IKQ6
