No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
53,7261,JP3868400007,マツダ,MAZDA MOTOR CORPORATION,87700,103179050,0.006974477431243589
54,9744,JP3919200000,メイテックグループホールディングス,MEITEC GROUP HOLDINGS INC.,30900,103175100.00000001,0.006974210427565485
55,8595,JP3389900006,ジャフコ　グループ,"JAFCO GROUP CO.,LTD.",46000,103132000.00000001,0.006971297045660083
56,6981,JP3914400001,村田製作所,"MURATA MANUFACTURING CO.,LTD.",13400,99374400,0.006717298812533872
57,6134,JP3809200003,ＦＵＪＩ,FUJI CORPORATION,13500,98955000,0.006688949105547196
58,7313,JP3539230007,テイ・エス　テック,"TS TECH CO.,LTD.",52900,97230200.00000001,0.006572359752636805
59,6436,JP3124400007,アマノ,AMANO CORPORATION,22600,87552400,0.005918180462518421
60,4114,JP3715200006,日本触媒,"NIPPON SHOKUBAI CO.,LTD.",40100,86535800.00000001,0.005849462503236937
61,4208,JP3158800007,ＵＢＥ,UBE CORPORATION,27100,86259300,0.005830772245769564
62,4042,JP3595200001,東ソー,TOSOH CORPORATION,31800,86193900,0.005826351476010554
63,1893,JP3309000002,五洋建設,"PENTA-OCEAN CONSTRUCTION CO.,LTD.",57100,86106800,0.005820463875918663
64,8129,JP3602600003,東邦ホールディングス,"TOHO HOLDINGS CO.,LTD.",21200,85096800.00000001,0.005752192049365153
65,9076,JP3415400005,セイノーホールディングス,"SEINO HOLDINGS CO.,LTD.",32000,84288000.00000001,0.005697520511428044
66,5706,JP3888400003,三井金属,"MITSUI KINZOKU COMPANY,LIMITED",2700,83565000.00000001,0.00564864869895459
67,1812,JP3210200006,鹿島建設,KAJIMA CORPORATION,15200,81821600.00000001,0.0055308020629017286
68,3289,JP3569200003,東急不動産ホールディングス,TOKYU FUDOSAN HOLDINGS CORPORATION,59300,79254450,0.005357273330687029
69,1719,JP3767810009,安藤・間,HAZAMA ANDO CORPORATION,43000,78453500,0.005303132420312737
70,4061,JP3549600009,デンカ,DENKA COMPANY LIMITED,22300,76489000.00000001,0.005170340337872766
71,4186,JP3571800006,東京応化工業,"TOKYO OHKA KOGYO CO.,LTD.",8400,74608800,0.005043246587094635
72,2181,JP3547670004,パーソルホールディングス,"PERSOL HOLDINGS CO.,LTD.",272100,71779980.00000001,0.004852030044133149
73,4768,JP3188200004,大塚商会,OTSUKA CORPORATION,20000,65480000.00000001,0.004426177428439497
74,7956,JP3801600002,ピジョン,PIGEON CORPORATION,31100,62837550,0.004247558727373828
75,8130,JP3330000005,サンゲツ,SANGETSU CORPORATION,19700,60971500.00000001,0.004121421458126127
76,9021,JP3659000008,西日本旅客鉄道,WEST JAPAN RAILWAY COMPANY,20300,60920300.00000001,0.004117960549690939
77,8439,JP3424950008,東京センチュリー,TOKYO CENTURY CORPORATION,22400,58755200.00000001,0.003971608736155289
78,4544,JP3822000000,Ｈ．Ｕ．グループホールディングス,"H.U. GROUP HOLDINGS,INC.",15200,51847200,0.0035046564808764243
79,4023,JP3271600003,クレハ,KUREHA CORPORATION,10400,44616000,0.0030158572411004363
80,5214,JP3733400000,日本電気硝子,"NIPPON ELECTRIC GLASS CO.,LTD.",8300,44180900.00000001,0.0029864462789881275
81,7148,JP3166990006,ＦＰＧ,"FINANCIAL PARTNERS GROUP CO.,LTD.",25800,44169600,0.002985682445681142
82,6976,JP3452000007,太陽誘電,"TAIYO YUDEN CO.,LTD.",4300,43967500,0.0029720213207836527
83,3002,JP3275200008,グンゼ,GUNZE LIMITED,10600,42612000,0.002880395121879411
84,7278,JP3161160001,エクセディ,EXEDY CORPORATION,7000,42280000.00000001,0.00285795329374499
85,8584,JP3388600003,ジャックス,"JACCS CO.,LTD.",10800,40446000,0.002733982472062674
86,4521,JP3207000005,科研製薬,"KAKEN PHARMACEUTICAL CO.,LTD.",10500,39847500,0.002693526345139628
87,8219,JP3106200003,青山商事,"AOYAMA TRADING CO.,LTD.",45700,34275000,0.00231684837140751
88,5076,JP3153850007,インフロニア・ホールディングス,INFRONEER HOLDINGS INC.,12500,32462500.000000004,0.0021943308608845017
89,8707,JP3149950002,岩井コスモホールディングス,"IWAICOSMO HOLDINGS,INC.",7700,32301500.000000004,0.002183447926156665
90,2146,JP3949500007,ＵＴグループ,"UT GROUP CO.,LTD.",150300,27655200.000000004,0.0018693772452501524
91,9743,JP3472200009,丹青社,"TANSEISHA CO.,LTD.",19300,26807700,0.0018120897472262904
92,8125,JP3992000004,ワキタ,"WAKITA & CO.,LTD.",13200,25370400,0.0017149342063298933
93,6209,JP3970700005,リケンＮＰＲ,NPR-RIKEN CORPORATION,6000,24450000.000000004,0.0016527189695379613
94,3608,JP3538690003,ＴＳＩホールディングス,"TSI HOLDINGS CO.,LTD.",19200,23616000.000000004,0.0015963440157304087
95,7172,JP3389470000,ジャパンインベストメントアドバイザー,"JAPAN INVESTMENT ADVISER CO.,LTD.",10200,21889200,0.0014796194710842675
96,8706,JP3256970009,極東証券,"KYOKUTO SECURITIES CO.,LTD.",11600,20613200.000000004,0.0013933671436760697
97,8897,JP3460800000,ＭＩＲＡＲＴＨホールディングス,"MIRARTH HOLDINGS,INC.",47200,19399200.000000004,0.0013113057600761071
98,5445,JP3584600005,東京鐵鋼,"TOKYO TEKKO CO.,LTD.",9300,17874600,0.001208249099914243
99,1882,JP3558000000,東亜道路工業,TOA ROAD CORPORATION,10500,17073000,0.0011540642522258327
100,2815,JP3125800007,アリアケジャパン,"ARIAKE JAPAN CO.,LTD.",2600,13962000,0.0009437735072674443
101,-,-,TOPIX先物 2609,TOPIX Futures 2609,5,199325000,0.013473546364137182
,,,,,,,
,,,合計（Total）,,,14613556680,0.9878160465216439
,,,,,,,
,,,純資産総額,Total Net Assets of the Fund (NAV),,14793803696,1
,,,,,,,
※先物が組入れられている場合は、枚数です。,,,,,,,
※Please note: it refers to the number of contracts in case of futures.,,,,,,,
2084,NEXT FUNDS 日本高配当株アクティブ上場投信　（NEXT FUNDS Japan High Dividend Equity Active Exchange Traded Fund）,,,,,,
,"2026年7月31日現在　（as of July 31, 2026）",,,ISINコード：,JP3050020001,,
