Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
,GLOBAL X CHINA ELEC VEHICLE & BATTERY ETF HKD,HK0000562659,XHKG,HKD,359700,97.34
,nan,CASHHKDJPY01,,HKD,36625.02,0.049285362
ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date,,
2254,Global X China Electric Vehicle and Battery ETF,890351.0,650000,20260824,,
,,,,,,
