No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
57,7269,JP3397200001,スズキ,SUZUKI MOTOR CORPORATION,7600,15853600,0.004708553035266593
58,7013,JP3134800006,ＩＨＩ,IHI CORPORATION,5500,15551250.000000002,0.004618754439981431
59,6920,JP3979200007,レーザーテック,LASERTEC CORPORATION,400,15164000.000000002,0.0045037403634999385
60,9735,JP3421800008,セコム,"SECOM CO.,LTD.",2000,13764000,0.004087937375574594
61,1925,JP3505000004,大和ハウス工業,"DAIWA HOUSE INDUSTRY CO.,LTD.",2800,13098400,0.003890252755029516
62,2503,JP3258000003,キリンホールディングス,"KIRIN HOLDINGS COMPANY,LIMITED",4400,12993200.000000002,0.0038590081305082697
63,7832,JP3778630008,バンダイナムコホールディングス,BANDAI NAMCO HOLDINGS INC.,2800,12905200,0.003832871942695819
64,2502,JP3116000005,アサヒグループホールディングス,"ASAHI GROUP HOLDINGS,LTD.",7700,12832050.000000002,0.0038111462365767205
65,8697,JP3183200009,日本取引所グループ,"JAPAN EXCHANGE GROUP,INC.",5600,12278000,0.003646592204105265
66,4507,JP3347200002,塩野義製薬,"SHIONOGI & CO.,LTD.",3800,11052300,0.0032825566881766266
67,6383,JP3497400006,ダイフク,"DAIFUKU CO.,LTD.",1800,10769400.000000002,0.0031985347844022843
68,6988,JP3684000007,日東電工,NITTO DENKO CORPORATION,3200,10640000,0.003160102708232613
69,1928,JP3420600003,積水ハウス,"SEKISUI HOUSE,LTD.",3000,10464000,0.0031078303326077124
70,8830,JP3409000001,住友不動産,"SUMITOMO REALTY & DEVELOPMENT CO.,LTD.",2900,10448700.000000002,0.0031032861999539573
71,7733,JP3201200007,オリンパス,OLYMPUS CORPORATION,5600,10192000,0.0030270457520965026
72,7532,JP3639650005,パン・パシフィック・インターナショナルホ,PAN PACIFIC INTERNATIONAL HOLDINGS CORPO,11200,10104640.000000002,0.003001099645649962
73,4307,JP3762800005,野村総合研究所,"NOMURA RESEARCH INSTITUTE,LTD.",2000,9372000,0.002783504002025944
74,5706,JP3888400003,三井金属,"MITSUI KINZOKU COMPANY,LIMITED",300,9285000,0.0027576648163477263
75,7735,JP3494600004,ＳＣＲＥＥＮホールディングス,"SCREEN HOLDINGS CO.,LTD.",700,8820000.000000002,0.0026195588239296664
