No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
77,7780,JP3921270009,メニコン,"MENICON CO.,LTD.",4700,8154500.000000001,0.0005111700160744043
78,7740,JP3471800007,タムロン,"TAMRON CO.,LTD.",5600,8052800.000000001,0.000504794886926723
79,6914,JP3197700002,オプテックスグループ,"OPTEX GROUP COMPANY,LIMITED",2300,7992500.000000001,0.0005010149430957969
80,6866,JP3783200003,日置電機,HIOKI E.E. CORPORATION,700,7847000,0.0004918941831057514
81,6744,JP3759800000,能美防災,NOHMI BOSAI LTD.,1700,7565000.000000001,0.00047421683384669424
82,6875,JP3920860008,メガチップス,MEGACHIPS CORPORATION,800,7248000,0.0004543454873391724
83,6804,JP3845800006,ホシデン,HOSIDEN CORPORATION,2500,7170000,0.00044945600775688003
84,6807,JP3705600009,日本航空電子工業,"JAPAN AVIATION ELECTRONICS INDUSTRY,LIMI",3000,7134000.000000001,0.00044719932487274515
85,7744,JP3759500006,ノーリツ鋼機,"NORITSU KOKI CO.,LTD.",3600,7012800.000000001,0.00043960182582949075
86,7721,JP3624000000,東京計器,TOKYO KEIKI INC.,1000,6880000,0.0004312771734124595
87,6651,JP3682400001,日東工業,NITTO KOGYO CORPORATION,1500,6525000.000000001,0.000409023772749462
88,7734,JP3971000009,理研計器,"RIKEN KEIKI CO.,LTD.",1800,6291000.000000001,0.00039435533400258475
89,6997,JP3701200002,日本ケミコン,NIPPON CHEMI-CON CORPORATION,2000,6240000,0.0003911583665833935
90,6727,JP3993400005,ワコム,"WACOM CO.,LTD.",7600,5928000.000000001,0.00037160044825422387
91,6966,JP3892400007,三井ハイテック,"MITSUI HIGH-TEC,INC.",6500,5869500,0.0003679333385675045
92,6745,JP3837400005,ホーチキ,HOCHIKI CORPORATION,3000,5790000,0.00036294983053170645
93,6652,JP3138800002,ＩＤＥＣ,IDEC CORPORATION,1600,5656000,0.00035454995535187076
94,6750,JP3168200008,エレコム,"ELECOM CO.,LTD.",3000,5583000.000000001,0.0003499739039479305
95,6855,JP3735300000,日本電子材料,JAPAN ELECTRONIC MATERIALS CORPORATION,900,5481000,0.00034357996910954803
96,6737,JP3651080008,ＥＩＺＯ,EIZO CORPORATION,1800,5212800,0.00032676768162274257
97,6999,JP3283400004,ＫＯＡ,KOA CORPORATION,2300,5195700,0.00032569575725277847
98,6741,JP3716000009,日本信号,"NIPPON SIGNAL COMPANY,LIMITED",3200,5142400,0.0003223546128715453
99,7745,JP3160130005,Ａ＆Ｄホロンホールディングス,"A&D HOLON HOLDINGS COMPANY,LIMITED",1700,5125500,0.0003212952256287153
100,6588,JP3594000006,東芝テック,TOSHIBA TEC CORPORATION,1600,5064000.000000001,0.0003174400590349848
101,7965,JP3437400009,象印マホービン,ZOJIRUSHI CORPORATION,3400,4896000,0.0003069088722423549
102,6617,JP3591600006,東光高岳,"TAKAOKA TOKO CO.,LTD.",700,4893000,0.00030672081533534364
103,6947,JP3412000006,図研,ZUKEN INC.,1000,4835000.000000001,0.0003030850484664596
104,6810,JP3791800000,マクセル,"MAXELL,LTD.",2300,4761000,0.0002984463114268488
105,6859,JP3469800001,エスペック,ESPEC CORP.,1200,4668000,0.0002926165473095001
106,6961,JP3169800004,エンプラス,ENPLAS CORPORATION,400,4552000,0.0002853450135717319
107,6800,JP3954200006,ヨコオ,"YOKOWO CO.,LTD.",1100,4438500,0.0002782301939231398
108,6768,JP3471000004,タムラ製作所,TAMURA CORPORATION,5100,4131000.0000000005,0.000258954360954487
109,6740,JP3389660006,ジャパンディスプレイ,JAPAN DISPLAY INC.,83800,4022400.0000000005,0.00025214670092067986
110,6779,JP3737800007,日本電波工業,"NIHON DEMPA KOGYO CO.,LTD.",1500,3849000,0.00024127701169542973
111,6517,JP3551600004,デンヨー,"DENYO CO.,LTD.",900,3613500.0000000005,0.00022651454449504688
112,6644,JP3187600006,大崎電気工業,"OSAKI ELECTRIC CO.,LTD.",2400,3595200,0.00022536739736227825
113,6877,JP3197650009,ＯＢＡＲＡ　ＧＲＯＵＰ,OBARA GROUP INCORPORATED,600,3450000,0.0002162654430629339
114,6794,JP3802800007,フォスター電機,"FOSTER ELECTRIC COMPANY,LIMITED",1200,3420000,0.00021438487399282145
115,6929,JP3725200004,日本セラミック,"NIPPON CERAMIC CO.,LTD.",900,3361500.0000000005,0.00021071776430610215
116,7717,JP3829900004,ブイ・テクノロジー,"V TECHNOLOGY CO.,LTD.",600,3276000,0.00020535814245628157
117,7979,JP3363600002,松風,SHOFU INC.,1500,3163500.0000000005,0.00019830600844335987
118,7715,JP3648350001,長野計器,"NAGANO KEIKI CO.,LTD.",800,3016000.0000000005,0.00018905987718197356
119,7280,JP3895200008,ミツバ,MITSUBA CORPORATION,2400,2872800,0.00018008329415397
120,6817,JP3400800003,スミダコーポレーション,SUMIDA CORPORATION,2200,2842400,0.00017817765082958937
121,6908,JP3149800009,イリソ電子工業,"IRISO ELECTRONICS CO.,LTD.",1000,2740000,0.0001717586417369388
122,9880,JP3147800001,イノテック,INNOTECH CORPORATION,800,2704000.0000000005,0.00016950195885280387
123,6523,JP3801300009,ＰＨＣホールディングス,PHC HOLDINGS CORPORATION,2400,2640000.0000000005,0.00016549007816989728
124,6742,JP3248800009,京三製作所,"KYOSAN ELECTRIC MANUFACTURING CO.,LTD.",3000,2616000,0.00016398562291380727
125,6958,JP3712000003,日本シイエムケイ,CMK CORPORATION,4000,2520000.0000000005,0.0001579678018894474
126,6638,JP3907150001,ミマキエンジニアリング,"MIMAKI ENGINEERING CO.,LTD.",1100,2327600.0000000005,0.00014590708558645944
127,6809,JP3538600002,ＴＯＡ,TOA CORPORATION,1300,2116400,0.00013266787933286764
128,6785,JP3397210000,鈴木,"SUZUKI CO.,LTD.",700,2098600,0.00013155207501793422
129,6718,JP3105050003,アイホン,"AIPHONE CO.,LTD.",700,1972600.0000000002,0.00012365368492346188
130,6630,JP3930050004,ヤーマン,YA-MAN LTD.,2500,1925000,0.00012066984866555007
131,6676,JP3921080002,ＢＵＦＦＡＬＯ,BUFFALO INC.,700,1918700.0000000002,0.00012027492916082648
