No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
57,5801,JP3827200001,古河電気工業,"FURUKAWA ELECTRIC CO.,LTD.",2700,8491500.000000002,0.0061642083964737315
58,3436,JP3322930003,ＳＵＭＣＯ,SUMCO CORPORATION,2500,8392500.000000002,0.0060923416319149494
59,6113,JP3122800000,アマダ,"AMADA CO.,LTD.",3000,8361000.000000001,0.006069474934100791
60,9684,JP3164630000,スクウェア・エニックス・ホールディングス,"SQUARE ENIX HOLDINGS CO.,LTD.",3000,8293500.000000001,0.0060204748673561665
61,4021,JP3670800006,日産化学,NISSAN CHEMICAL CORPORATION,1100,8253300.000000001,0.005991292605383813
62,6806,JP3799000009,ヒロセ電機,"HIROSE ELECTRIC CO.,LTD.",300,8212500.000000001,0.005961674787262617
63,7013,JP3134800006,ＩＨＩ,IHI CORPORATION,2900,8199750,0.005952419219099743
64,6976,JP3452000007,太陽誘電,"TAIYO YUDEN CO.,LTD.",800,8180000.000000001,0.005938082162533724
65,5444,JP3940400009,大和工業,"YAMATO KOGYO CO.,LTD.",600,8100000.000000001,0.005880008009354911
66,6305,JP3787000003,日立建機,"HITACHI CONSTRUCTION MACHINERY CO.,LTD.",1500,8091000.000000001,0.005873474667122294
67,6845,JP3937200008,アズビル,AZBIL CORPORATION,4800,7994400.000000001,0.005803350127158876
68,4186,JP3571800006,東京応化工業,"TOKYO OHKA KOGYO CO.,LTD.",900,7993800.000000001,0.005802914571010035
69,7867,JP3630550006,タカラトミー,"TOMY COMPANY,LTD.",2200,7979400,0.005792461223437848
70,6856,JP3853000002,堀場製作所,"HORIBA,LTD.",300,7702500.000000001,0.005591452060747679
71,1803,JP3358800005,清水建設,SHIMIZU CORPORATION,3200,7614400.000000001,0.00552749789955951
72,4980,JP3548770001,デクセリアルズ,DEXERIALS CORPORATION,2300,7599200,0.005516463810455534
73,3635,JP3283460008,コーエーテクモホールディングス,"KOEI TECMO HOLDINGS CO.,LTD.",4700,7564650.000000001,0.005491383035551435
74,1893,JP3309000002,五洋建設,"PENTA-OCEAN CONSTRUCTION CO.,LTD.",5000,7540000,0.005473488937103212
75,8012,JP3647800006,長瀬産業,"NAGASE & CO.,LTD.",6600,7510800,0.005452291871192946
76,6707,JP3329600005,サンケン電気,"SANKEN ELECTRIC CO.,LTD.",900,7506000.000000001,0.005448807422002217
77,4205,JP3725400000,日本ゼオン,ZEON CORPORATION,3300,7461300.000000001,0.005416358488913555
78,1963,JP3667600005,日揮ホールディングス,JGC HOLDINGS CORPORATION,3300,7456350.000000001,0.005412765150685616
79,6465,JP3845770001,ホシザキ,HOSHIZAKI CORPORATION,1300,7415200.000000001,0.0053828932581442635
80,4183,JP3888300005,三井化学,"MITSUI CHEMICALS,INC.",3500,7414750.000000001,0.005382566591032633
81,6988,JP3684000007,日東電工,NITTO DENKO CORPORATION,2200,7315000.000000001,0.005310155381287799
82,5076,JP3153850007,インフロニア・ホールディングス,INFRONEER HOLDINGS INC.,2800,7271600.000000001,0.005278650153188292
83,6323,JP3982200002,ローツェ,RORZE CORPORATION,1800,7180200,0.005212300433181496
