Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
9143,SG HOLDINGS LTD,Industrials,Equity,"3,288,600.00",0.22,"3,288,600.00","2,100.00","1,566.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
6448,BROTHER INDUSTRIES,Information Technology,Equity,"3,225,600.00",0.22,"3,225,600.00",700.00,"4,608.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4912,LION,Consumer Staples,Equity,"3,219,800.00",0.22,"3,219,800.00","1,700.00","1,894.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
6269,MODEC INC,Energy,Equity,"2,880,000.00",0.19,"2,880,000.00",300.00,"9,600.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4768,OTSUKA CORP,Information Technology,Equity,"2,782,400.00",0.19,"2,782,400.00",800.00,"3,478.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
9831,YAMADA HOLDINGS,Consumer Discretionary,Equity,"2,737,140.00",0.18,"2,737,140.00","3,800.00",720.30,Japan,Tokyo Stock Exchange,JPY,1.00,JPY
6113,AMADA LTD,Industrials,Equity,"2,602,500.00",0.18,"2,602,500.00","1,000.00","2,602.50",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
2784,ALFRESA HOLDINGS CORP,Health Care,Equity,"2,570,700.00",0.17,"2,570,700.00","1,100.00","2,337.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8439,TOKYO CENTURY,Financials,Equity,"2,557,000.00",0.17,"2,557,000.00","1,000.00","2,557.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
1969,TAKASAGO THERMAL ENGINEERING,Industrials,Equity,"2,532,000.00",0.17,"2,532,000.00",600.00,"4,220.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4324,DENTSU GROUP,Communication,Equity,"2,463,300.00",0.17,"2,463,300.00",700.00,"3,519.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
2702,MCDONALDS HOLDINGS (JAPAN) LTD,Consumer Discretionary,Equity,"2,421,000.00",0.16,"2,421,000.00",300.00,"8,070.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
3401,TEIJIN,Materials,Equity,"2,278,900.00",0.15,"2,278,900.00","1,300.00","1,753.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8056,BIPROGY,Information Technology,Equity,"2,273,000.00",0.15,"2,273,000.00",500.00,"4,546.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
9533,TOHO GAS,Utilities,Equity,"2,187,000.00",0.15,"2,187,000.00","1,800.00","1,215.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8174,NIPPON GAS LTD,Utilities,Equity,"2,072,350.00",0.14,"2,072,350.00",700.00,"2,960.50",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
9987,SUZUKEN LTD,Health Care,Equity,"2,049,600.00",0.14,"2,049,600.00",400.00,"5,124.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
9412,SKY PERFECT JSAT,Communication,Equity,"2,002,500.00",0.14,"2,002,500.00",900.00,"2,225.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
2897,NISSIN FOODS HOLDINGS LTD,Consumer Staples,Equity,"1,851,600.00",0.12,"1,851,600.00",600.00,"3,086.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
3994,MONEY FORWARD,Information Technology,Equity,"1,830,000.00",0.12,"1,830,000.00",300.00,"6,100.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
2587,SUNTORY BEVERAGE & FOOD LTD,Consumer Staples,Equity,"1,828,400.00",0.12,"1,828,400.00",400.00,"4,571.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8282,KS HOLDINGS CORP,Consumer Discretionary,Equity,"1,771,650.00",0.12,"1,771,650.00",900.00,"1,968.50",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
7459,MEDIPAL HOLDINGS CORP,Health Care,Equity,"1,750,500.00",0.12,"1,750,500.00",600.00,"2,917.50",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
7956,PIGEON,Consumer Staples,Equity,"1,724,400.00",0.12,"1,724,400.00",800.00,"2,155.50",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
3405,KURARAY,Materials,Equity,"1,655,100.00",0.11,"1,655,100.00",900.00,"1,839.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
2811,KAGOME LTD,Consumer Staples,Equity,"1,620,600.00",0.11,"1,620,600.00",600.00,"2,701.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
