Fund Holdings as of,"2026/08/21"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"IVV","ISHARES CORE S&P ETF TRUST","Financials","Equity","190,364,785,676.63","99.69","190,364,785,676.63","1,556,624.00","122,306.84","United States","NYSE Arca","JPY","0.01","USD"
"JPY","JPY CASH","Cash and/or Derivatives","Cash","410,914,099.00","0.22","410,914,099.00","410,914,099.00","100.00","Japan","-","JPY","1.00","JPY"
"USD","USD CASH","Cash and/or Derivatives","Cash","176,817,333.83","0.09","176,817,333.83","1,112,304.00","15,898.25","United States","-","JPY","0.01","USD"
"USD","USD/JPY","Cash and/or Derivatives","FX","124,418.47","0.00","124,418.47","-986,274.00","1.00","Japan","-","JPY","0.01","JPY"
"MARGIN_USD","FUTURES USD MARGIN BALANCE","Cash and/or Derivatives","Cash Collateral and Margins","103,826.40","0.00","103,826.40","653.00","15,898.25","United States","-","JPY","0.01","USD"
"ETD_USD","ETD USD BALANCE WITH R93538","Cash and/or Derivatives","Cash","-103,823.22","0.00","-103,823.22","-653.00","15,898.25","United States","-","JPY","0.01","USD"
 
Fund Holdings as of,"2026/08/20"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"NVDA","NVIDIA","Information Technology","Equity","15,233,741,365.31","7.97","15,233,741,365.31","326,460,265.00","-","United States","NASDAQ","JPY","-","USD"
"AAPL","APPLE","Information Technology","Equity","13,261,275,880.62","6.94","13,261,275,880.62","197,965,455.00","-","United States","NASDAQ","JPY","-","USD"
"MSFT","MICROSOFT","Information Technology","Equity","10,366,712,542.01","5.42","10,366,712,542.01","100,125,338.00","-","United States","NASDAQ","JPY","-","USD"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","7,385,113,774.58","3.86","7,385,113,774.58","131,942,059.00","-","United States","NASDAQ","JPY","-","USD"
"GOOGL","ALPHABET CLASS A","Communication","Equity","5,793,827,163.59","3.03","5,793,827,163.59","79,034,058.00","-","United States","NASDAQ","JPY","-","USD"
"AVGO","BROADCOM INC","Information Technology","Equity","4,999,062,810.84","2.61","4,999,062,810.84","63,816,829.00","-","United States","NASDAQ","JPY","-","USD"
"GOOG","ALPHABET CLASS C","Communication","Equity","4,636,246,406.30","2.43","4,636,246,406.30","63,705,277.00","-","United States","NASDAQ","JPY","-","USD"
"META","META PLATFORMS CLASS A","Communication","Equity","3,476,716,666.86","1.82","3,476,716,666.86","29,600,169.00","-","United States","NASDAQ","JPY","-","USD"
"MU","MICRON TECHNOLOGY","Information Technology","Equity","3,187,159,062.35","1.67","3,187,159,062.35","15,201,300.00","-","United States","NASDAQ","JPY","-","USD"
"LLY","ELI LILLY","Health Care","Equity","2,855,220,649.70","1.49","2,855,220,649.70","10,662,608.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"TSLA","TESLA INC","Consumer Discretionary","Equity","2,818,170,880.98","1.47","2,818,170,880.98","37,946,090.00","-","United States","NASDAQ","JPY","-","USD"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","2,732,186,373.90","1.43","2,732,186,373.90","36,116,604.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","2,642,055,502.82","1.38","2,642,055,502.82","24,711,053.00","-","United States","New York Stock Exchange Inc.","JPY","-","USD"
"AMD","ADVANCED MICRO DEVICES","Information Technology","Equity","2,220,272,834.10","1.16","2,220,272,834.10","21,978,455.00","-","United States","NASDAQ","JPY","-","USD"
