Fund Holdings as of,"2026/08/21"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"009520","POSCO M-TECH LTD","Materials","Equity","534,469.47","0.01","534,469.47","61,946.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"348210","NEXTIN INC","Information Technology","Equity","523,346.27","0.01","523,346.27","20,658.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"CAD","CAD CASH","Cash and/or Derivatives","Cash","463,281.03","0.01","463,281.03","639,465.00","-","Canada","-","JPY","-","CAD"
"HKD","HKD CASH","Cash and/or Derivatives","Cash","361,503.80","0.01","361,503.80","2,836,633.00","-","Hong Kong","-","JPY","-","HKD"
"CHF","CHF CASH","Cash and/or Derivatives","Cash","354,273.73","0.01","354,273.73","283,315.00","-","Switzerland","-","JPY","-","CHF"
"BRL","BRL CASH","Cash and/or Derivatives","Cash","285,309.92","0.01","285,309.92","1,482,226.00","-","Brazil","-","JPY","-","BRL"
"KRW","KRW CASH","Cash and/or Derivatives","Cash","241,929.47","0.00","241,929.47","337,512,927.00","-","Korea (South)","-","JPY","-","KRW"
"ICSUAGD","BLK ICS USD LIQ AGENCY DIS","Cash and/or Derivatives","Money Market","204,666.77","0.00","204,666.77","204,961.00","-","Ireland","-","JPY","-","USD"
"ILS","ILS CASH","Cash and/or Derivatives","Cash","134,590.65","0.00","134,590.65","403,995.00","-","Israel","-","JPY","-","ILS"
"TRY","TRY CASH","Cash and/or Derivatives","Cash","36,706.54","0.00","36,706.54","1,763,785.00","-","Turkey","-","JPY","-","TRY"
"NOK","NOK CASH","Cash and/or Derivatives","Cash","36,150.38","0.00","36,150.38","336,733.00","-","Norway","-","JPY","-","NOK"
"MYR","MYR CASH","Cash and/or Derivatives","Cash","19,465.59","0.00","19,465.59","78,288.00","-","Malaysia","-","JPY","-","MYR"
"CZK","CZK CASH","Cash and/or Derivatives","Cash","12,235.51","0.00","12,235.51","251,452.00","-","Czech Republic","-","JPY","-","CZK"
"MXN","MXN CASH","Cash and/or Derivatives","Cash","12,235.51","0.00","12,235.51","206,869.00","-","Mexico","-","JPY","-","MXN"
"HUF","HUF CASH","Cash and/or Derivatives","Cash","10,010.87","0.00","10,010.87","3,152,247.00","-","Hungary","-","JPY","-","HUF"
"ZAR","ZAR CASH","Cash and/or Derivatives","Cash","9,454.71","0.00","9,454.71","156,191.00","-","South Africa","-","JPY","-","ZAR"
"AED","AED CASH","Cash and/or Derivatives","Cash","3,893.12","0.00","3,893.12","14,103.00","-","United Arab Emirates","-","JPY","-","AED"
"DKK","DKK CASH","Cash and/or Derivatives","Cash","3,893.12","0.00","3,893.12","25,344.00","-","Denmark","-","JPY","-","DKK"
"SGD","SGD CASH","Cash and/or Derivatives","Cash","3,893.12","0.00","3,893.12","5,238.00","-","Singapore","-","JPY","-","SGD"
"NZD","NZD CASH","Cash and/or Derivatives","Cash","3,336.96","0.00","3,336.96","5,966.00","-","New Zealand","-","JPY","-","NZD"
"EUR","EUR/USD","Cash and/or Derivatives","FX","2,780.80","0.00","2,780.80","1,498,321.00","-","United States","-","JPY","-","USD"
"CHF","CHF/USD","Cash and/or Derivatives","FX","1,668.48","0.00","1,668.48","433,176.00","-","United States","-","JPY","-","USD"
"GBP","GBP/USD","Cash and/or Derivatives","FX","556.16","0.00","556.16","142,066.00","-","United States","-","JPY","-","USD"
"2299955D","CONSTELLATION SOFTWARE INC","Information Technology","Equity","0.00","0.00","0.00","22,673.00","0.00","Canada","Toronto Stock Exchange","JPY","-","CAD"
"KRW","KRW/USD","Cash and/or Derivatives","FX","0.00","0.00","0.00","111,438,500.00","-","United States","-","JPY","-","USD"
"MYR","MYR/USD","Cash and/or Derivatives","FX","0.00","0.00","0.00","22,890.00","-","United States","-","JPY","-","USD"
"NOK","NOK/USD","Cash and/or Derivatives","FX","0.00","0.00","0.00","171,061.00","-","United States","-","JPY","-","USD"
"HKD","HKD/USD","Cash and/or Derivatives","FX","0.00","0.00","0.00","401,022.00","-","United States","-","JPY","-","USD"
"AUD","AUD/USD","Cash and/or Derivatives","FX","0.00","0.00","0.00","100,949.00","-","United States","-","JPY","-","USD"
"BRL","BRL/USD","Cash and/or Derivatives","FX","0.00","0.00","0.00","150,466.00","-","United States","-","JPY","-","USD"
"NQU6","NASDAQ 100 E-MINI SEP 26","Cash and/or Derivatives","Futures","0.00","0.00","0.00","20.00","-","-","Index And Options Market","JPY","-","USD"
"PLN","PLN CASH","Cash and/or Derivatives","Cash","0.00","0.00","0.00","2.00","-","Poland","-","JPY","-","PLN"
"RTYU6","RUSSELL 2000 EMINI CME SEP 26","Cash and/or Derivatives","Futures","0.00","0.00","0.00","3.00","-","-","Chicago Mercantile Exchange","JPY","-","USD"
"ULU6","STOXX 600 TECH SEP 26","Cash and/or Derivatives","Futures","0.00","0.00","0.00","30.00","-","European Union","Eurex Deutschland","JPY","-","EUR"
"SEK","SEK/USD","Cash and/or Derivatives","FX","-556.16","0.00","-556.16","1,836,673.00","-","United States","-","JPY","-","USD"
"ILS","ILS/USD","Cash and/or Derivatives","FX","-556.16","0.00","-556.16","386,044.00","-","United States","-","JPY","-","USD"
"JPY","JPY/USD","Cash and/or Derivatives","FX","-5,561.60","0.00","-5,561.60","381,920,850.00","-","United States","-","JPY","-","USD"
"AUD","AUD CASH","Cash and/or Derivatives","Cash","-61,177.57","0.00","-61,177.57","-86,014.00","-","Australia","-","JPY","-","AUD"
"SEK","SEK CASH","Cash and/or Derivatives","Cash","-91,766.35","0.00","-91,766.35","-869,907.00","-","Sweden","-","JPY","-","SEK"
"EUR","EUR CASH","Cash and/or Derivatives","Cash","-187,774.33","0.00","-187,774.33","619.00","-","European Union","-","JPY","-","EUR"
 
