Ticker,Name,Fee,TER,Bought,ROA,Net Margin,Operating Margin,Debt To Equity,Earnings Growth,Vol 1D,Vol 3D,Vol 5D,Vol 30D,Dividend yield,Avg Volume,Market cap,PE ratio,Forward PE ratio,PB,Price 1D,Price 3D,Price 5D,Price 7D,Price 30D,Target high %,Target low %,Target mean %,Current price,Avg Rating 1D,Avg Rating 7D,Avg Rating Score,Avg Rating Label,Growth,Sector,Note
1497,iShares USD High Yield Corporate Bond JPY Hedged ETF,,,,,,,,,-0.492254613602338,0.342119771675531,-0.0242155942586243,-0.350902202283823,0.0602,22621650,,10.291067,,,0.00232423009877978,0.000580046403712297,-0.00404157043879908,-0.00404157043879908,-0.00724899600509611,,,,1725,,,,,,,
1540,Japan Physical Gold ETF,,,,,,,,,-0.576247416435046,-0.621992739772212,-0.518163127394847,-0.388696180417136,0,3153311220,,,,,-0.00201005025125628,0.00151285930408472,-0.0173181593270658,0.0161166538756715,-0.0401159980666989,,,,19860,,,,,,,
1542,Japan Physical Silver ETF,,,,,,,,,-0.486619663561953,-0.453266474737629,-0.499533782314021,-0.295314531918816,0,1731414860,,,,,0.00293470286133529,-0.00816252494104843,-0.0304964539007092,0.031308940022633,-0.156172839506173,,,,27340,,,,,,,
1545,NEXT FUNDS NASDAQ-100(R) (Unhedged) Exchange Traded Fund,,'0.31,,,,,,,-0.778561756760532,-0.846983159090001,-0.861563498045559,-0.92148364708396,0.0029,1067986200,,2.8189013,,,-0.00740094458349185,-0.0301999401071451,-0.0424191761638367,-0.0277185501066098,-0.0769230769230769,,,,228,,,,,,,
1546,NEXT FUNDS DJIA (Unhedged) Exchange Traded Fund,,'0.39,,,,,,,1.29568907750726,-0.411008013496415,-0.394785168775141,0.22093096479348,0.0093,97294030,,1.38601,,,0.00919293218720153,0.0189247830279653,0.0165965123271197,0.0168410922651269,0.0422934648581998,,,,84530,,,,,,,
1547,Listed Index Fund US Equity (S&P500),,,,,,,,,-0.102731539284598,-0.105976059225902,-0.400074168590391,-0.175761545389051,0.0083,224737240,,26.901224,,,0.0015180265654649,-0.000378787878787879,-0.00602636534839925,0.000379075056861259,0.00342205323193916,,,,13195,,,,,,,
1557,State Street SPDR S&P 500 ETF Trust,,,,,,,,,-0.464965412809306,-0.107304477453016,-0.209074117882554,-0.223647160124266,,225702450,,10.220178,,282.2562,0.00372825186412593,0.0012396694214876,-0.00574476815757078,0,0.00420638347639113,,,,121150,,,,,,,
1559,NEXT FUNDS Thai Stock SET50 Exchange Traded Fund,,'0.75,,,,,,,13.3493906187841,0.372010158826428,0.42890649952092,-0.0951957919345412,0.0185,6861372,,15.70808,,,-0.0114647163471042,-0.00398327026488747,-0.0095068330362448,0.0107113985448666,0.0440501043841336,,,,5001,,,,,,,
1560,NEXT FUNDS FTSE Bursa Malaysia KLCI Exchange Traded Fund,,'0.76,,,,,,,-0.68009295120062,-0.525230191422341,-0.542880009850397,-0.548033774208786,0.0246,1318200,,14.345636,,,0.00445765230312036,-0.00206672571597284,-0.000443590122726601,-0.00734214390602056,0.015015015015015,,,,6760,,,,,,,
1570,NEXT FUNDS Nikkei 225 Leveraged Index Exchange Traded Fund,,'0.93,,,,,,,0.111165266026531,-0.138948604152881,-0.245255623529211,-0.0280482558085851,0,202441164730,,,,,-0.0268921095008052,-0.0949528231241576,-0.133992548008025,-0.0856407928582236,-0.227040163724738,,,,60430,,,,,,,
1571,NEXT FUNDS Nikkei 225 Inverse Index Exchange Traded Fund,,'0.95,,,,,,,0.0239760190727477,-0.354613956012486,-0.370608165934317,0.32992046981261,0,541040960,,,,,0.0158730158730159,0.0526315789473684,0.0702341137123746,0.0457516339869281,0.111111111111111,,,,320,,,,,,,
1577,NEXT FUNDS Nomura Japan Equity High Dividend 70 ETF,,'0.38,,,,,,,0.113197243651745,0.289125534508446,0.0904947428885393,-0.10875921125569,0.0284,242813360,,15.753765,,,0.0196648426812586,0.0238667582417582,0.0238667582417582,0.0627339155230797,0.0884640894724601,,,,59630,,,,,,,
1578,Listed Index Fund Nikkei 225 (Mini),,,,,,,,,-0.0325316483532594,-0.271543590861593,-0.470113536359955,0.0951042025705966,0.0098,52083486,,20.094812,,,-0.012856568903174,-0.0469356089992242,-0.0670210746155307,-0.0424785658612627,-0.11210136359991,,,,4914,,,,,,,
1585,Daiwa ETF TOPIX Ex-Financials,,,,,,,,,-1,-0.414383561643836,-0.571799307958478,-0.537997991295614,0.0124,87958,,17.554308,,,0,-0.0332585949177877,-0.0159756561430202,0.00388048117966628,-0.0254603365140322,,,,2587,,,,,,,
1586,Listed Index Fund TOPIX Ex-Financials,,'0.16,,,,,,,0.894089408940894,-0.0866233163028332,-0.336177071866646,0.378345117154509,0.0194,607700,,17.426886,,,-0.00840336134453782,-0.0133779264214047,-0.0283267457180501,-0.00337837837837838,-0.0325027417840361,,,,2950,,,,,,,
1591,NEXT FUNDS JPX-Nikkei Index 400 Exchange Traded Fund,,'0.16,,,,,,,-0.599214366583058,-0.614977177634081,-0.679100656104977,-0.196701279323335,0.0175,61520280,,17.656273,,,0.00501952035694367,-0.00825536598789213,-0.0142231947483589,0.0103728623493131,-0.00441988950276243,,,,36040,,,,,,,
1592,Listed Index Fund JPX-Nikkei Index 400,,,,,,,,,0.093001812661181,-0.320403611072081,-0.401121540499576,0.111464240301005,0.0169,32290912,,17.432926,,,0.00334855403348554,-0.00931770363691013,-0.0143540669856459,0.00825940654634445,-0.00736249636963211,,,,3296,,,,,,,
1593,MAXIS JPX-Nikkei Index 400 ETF,,,,,,,,,0.0865561694290975,2.87729772694051,0.96697614560831,0.593560381637281,0.017,95309900,,17.373125,,,0.00136425648021828,-0.0142358313188289,-0.0231567740218259,-0.00108873162765378,-0.0111532591410594,,,,36700,,,,,,,
1595,NZAM ETF J-REIT Index,,,,,,,,,3.55737826598589,0.651292232340819,0.430036908010792,1.55233893884213,0.0467,404583981,,20.797361,,,0.0135770234986945,0.0237341772151899,0.0231945176594623,0.0363053924185798,0.0777625699931453,,,,1941,,,,,,,
1596,NZAM ETF TOPIX Ex-Financials,,,,,,,,,9.5139911634757,-1,1.43067590987868,0.354679802955665,0.0158,113760,,16.340946,,,-0.0535773710482529,-0.0535773710482529,-0.0209982788296041,-0.0209982788296041,-0.016877699804068,,,,2844,,,,,,,
1597,MAXIS J-REIT ETF,,,,,,,,,-0.651197438701599,0.088591738760197,-0.126341021386476,-0.258437571930893,0.0474,266667936,,21.041433,,,0.0133882595262616,0.0260688216892596,0.0260688216892596,0.0390707497360085,0.0783561643835617,,,,1968,,,,,,,
1599,Daiwa ETF JPX-Nikkei 400,,,,,,,,,-0.787419306410449,-0.84080615942029,-0.862395754359363,0.89274309319427,0.0163,1178240,,17.401293,,,0.00821467688937569,-0.0102150537634409,-0.0120740541990877,0.000815438977983148,-0.00524976347306495,,,,36820,,,,,,,
1615,NEXT FUNDS TOPIX Banks Exchange Traded Fund,,'0.24,,,,,,,0.119341698848847,0.194229689343787,0.0571336263915176,0.593070422927802,0.0286,5299025993.2,,16.547083,,,-0.00332937053239987,-0.0330749354005168,-0.0159105851413544,0.0408901251738525,0.0892011659683973,,,,748.4,,,,,,,
