Ticker,Name,Fee,TER,Bought,ROA,Net Margin,Operating Margin,Debt To Equity,Earnings Growth,Dividend yield,Vol 1D,Vol 3D,Vol 5D,Vol 30D,Avg Volume,Market cap,PE ratio,Forward PE ratio,PB,Price 1D,Price 3D,Price 5D,Price 7D,Price 10D,Price 15D,Price 20D,Price 30D,Target high %,Target low %,Target mean %,Current price,Avg Rating 1D,Avg Rating 7D,Avg Rating Score,Avg Rating Label,Growth,Sector,Note
6758,Sony Group Corporation,,,,0.03944,-0.02619,0.10738,0.19513,-0.574,0.0104,-0.233950247948041,-0.302969113682036,-0.280543407342953,-0.215809294079265,67441430970,19723576147968,19.607729,18.335154,2.4441214,-0.0146670577882077,-0.0408338092518561,-0.00621301775147929,0.0335384615384615,0.0500156298843389,0.0697452229299363,0.0203523693803159,-0.0246806039488966,0.756475141411134,0.0419767788032152,0.395301696933611,3359,,,1.4,Strong Buy,1.0694062891427,Technology,Momentum/Semiconductor
6762,TDK Corporation,,,,0.04161,0.07811,0.05278,0.27954,1.299,0.0118,-0.226801187631119,-0.153531454314669,-0.10992076387642,0.0503978951228799,46568825130,6432844414976,32.893333,31.708458,2.941087,0.00206978119455943,0.00953232052427763,-0.0838064341713977,-0.0840540540540541,-0.052027972027972,-0.133026349449987,-0.0328196347031964,-0.175024342745862,0.622897609914429,-0.439362643847743,0.13030041310121,3389,,,1.8,Buy,1.03736779000732,Technology,-
6770,"Alps Alpine Co., Ltd.",,,,0.03425,0.02637,0.03311,0.20533,-0.89,0.0307,-0.130933518476797,0.0184446332408189,-0.0823163224966623,-0.163105133031133,3588443555,406131048448,15.456301,19.451452,0.90748847,0.0104368932038835,0.0241082410824108,-0.020931326434619,-0.00786463298379409,0.0504668180671209,-0.0434283088235294,0.0322340689313166,-0.0412252418240442,0.441268316118184,-0.351429257746817,0.095020706221475,2081.5,,,2.8,Hold,0.794609111957298,Technology,-
6841,Yokogawa Electric Corporation,,,,0.068169996,0.09608,0.12979999,0.06461,0.009,0.0165,0.0430966991974407,-0.244312074064549,-0.29965739899688,-0.144637131013777,5788531110,1392903979008,24.390137,25.726583,2.721991,0.0220628792057364,-0.0147110953562566,-0.0435306262904336,-0.0271263563178159,-0.005011634150707,0.0277315585135885,0.146658415841584,0.111577684463107,0.259219284043893,-0.136535348084188,0.0620165497391617,5559,,,,,0.948051943003857,Industrials,-
6857,Advantest Corporation,,,,0.3064,0.33258,0.45907003,0.02538,2.206,0.002,-0.217469171741236,0.0154442245154463,-0.113731631354496,-0.141864035808597,236060003300,21621192523776,57.803356,125.478485,27.197971,0.0229766803840878,0.0321799307958478,0.0165275174646447,-0.0678125,-0.0804562268803946,-0.0601764335223693,0.0916742909423605,0.139854795567444,0.421387864565873,-0.228964130070399,0.17800871605766,29830,,,1.8,Buy,0.460663483464914,Technology,Semiconductor
6861,Keyence Corporation,,,,0.107,0.38073003,0.53596,,0.254,0.0071,-0.0367388324862192,-0.340580251662179,-0.37381240089303,-0.409094453684489,43980658000,18667158896640,42.016716,41.217957,5.377305,0.0181216931216931,-0.0154771041187004,-0.0414694894146949,-0.057086855322798,-0.00168612191958495,-0.0093951093951094,0.059900853759295,-0.0391961053551367,0.429128231778615,-0.103546836429778,0.157269065869819,76970,,,1.6,Buy,1.01937890808125,Technology,-
6890,Ferrotec Corporation,,,,0.02671,0.05152,0.07403,0.57207,0.512,0.0165,0.287702166056714,-0.420876270592359,-0.288388813951248,-0.0997525200438678,9308978100,476612984832,32.89426,20.653458,1.6394501,0.0912364945978391,0.0770142180094787,-0.0204741379310345,-0.0648148148148148,-0.0288461538461538,-0.122529552608059,0.00957310043702224,0.0572054388127882,0.43014301430143,0.1001100110011,0.265126512651265,9090,,,,,1.59267566719336,Technology,Semiconductor
6902,DENSO Corporation,,,,0.04166,0.05885,0.09092,0.14929,0.689,0.0383,-0.339775138447452,-0.302080807165566,-0.214468951249978,-0.0788423628456223,15742092960,5205065203712,7.49622,10.027487,0.947599,0.00285269709543568,-0.0259445843828715,-0.0112503196113526,0.0336808340016039,0.0312,0.0173638516179953,0.0428802588996764,0.0133647798742138,0.292991983449703,-0.0690457719162141,0.103927747607965,1933.5,,,2.4,Buy,0.747567162141422,Consumer Cyclical,-
6920,Lasertec Corporation,,,,0.2494,0.35205,0.36821,,0.189,0.0074,-0.351246858338297,-0.260917549729178,-0.297042171790922,-0.153591352958382,118648154800,3977809231872,45.87175,40.634697,17.64089,0.0316132031613203,0.00749148694665153,-0.0686253934942288,-0.126205946052373,-0.108889022749634,-0.191369352821034,0.0126260960709899,0.110280340587032,0.509689049121226,-0.648490310950879,0.0597397476340694,44380,,,2.4,Buy,1.12888131047218,Technology,Semiconductor
6954,Fanuc Corporation,,,,0.05703,0.19414,0.23903999,,0.11,0.015,-0.132839617762013,-0.110758176487946,-0.189996759057932,-0.255790596645834,36993657600,6677678522368,40.161636,41.33788,3.5807753,0.0445190483141147,0.0118778280542986,-0.0380427476811399,-0.0349291975724882,0.0185027042413891,-0.0424193764217851,0.0296402877697842,-0.0932589964521034,0.257685858021241,-0.217439910564561,0.0347261039686976,7156,,,2.5,Buy,0.971545613853444,Industrials,-
6963,"ROHM Co., Ltd.",,,,0.0049900003,-0.32926,0.01042,0.52728,,0.0089,-0.162781196382505,0.0121432803788602,0.00266157442853472,-0.0233542684507512,30836960000,2161796448256,,64.4493,2.8521094,0.00791936645068395,0.0445812348442455,-0.0588235294117647,0.0176267490459749,0.0482965181579933,0.0165184243964422,0.13544201135442,0.0260168559912056,0.482142857142857,-0.375,-0.00178571428571429,5600,,,2.5,Buy,,Technology,Semiconductor
6971,Kyocera Corporation,,,,0.01476,0.06809,0.06842,0.09881,6.921,0.0151,-0.128270026250076,-0.0939574394276871,-0.0515315103268485,0.360063847322011,27713479200,4829792436224,36.23259,41.564247,1.4675407,-0.00161030595813205,-0.00561347233360064,-0.0500510725229826,-0.0264328709761842,0.0905892700087951,0.0108695652173913,0.0133478616180877,0.0680447889750215,0.263440860215054,-0.596774193548387,-0.168637983870968,3720,,,2.6,Hold,0.871724922624004,Industrials,-
6976,"Taiyo Yuden Co., Ltd.",,,,0.020480001,0.04167,0.03683,0.49711,,0.0061,0.314787033874955,0.622870640375495,0.434616661662859,2.70326762546607,339295239000,1843413909504,136.98503,78.64809,5.348231,0.00340599455040872,-0.0993579944970957,-0.283560311284047,-0.349812403442949,-0.122169249106079,-0.237380274398136,-0.063275039745628,-0.00573742828214647,0.832993890020367,-0.796334012219959,0.0934317718940937,14730,,,2.6,Hold,1.74174643020574,Technology,-
6981,"Murata Manufacturing Co., Ltd.",,,,0.06492,0.12777,0.26136,0.02052,1.412,0.0071,0.218335468230156,0.341295421150868,0.292013442088597,0.971148153049041,281246837200,17948051767296,77.52182,41.556034,6.6016107,0.0406332453825858,0.070343030829353,-0.110108303249097,-0.170731707317073,-0.0844939647168059,-0.160851063829787,0.152407667134175,0.0244155844155844,0.5973630831643,-0.574036511156187,0.113828904665314,9860,,,1.5,Buy,1.86547686432252,Technology,-
6988,Nitto Denko Corporation,,,,0.07987,0.12984,0.118710004,,0.01,0.02,-0.127257617728532,-0.220820485916922,-0.254207815821083,-0.228014125802914,9232719150,2132348764160,16.2073,16.66145,1.873646,0.0201277955271565,-0.00622471210706505,-0.00900062073246431,0,0.013007614213198,0.0185007974481659,0.0625623960066556,0.0677144290252466,0.312245537112433,-0.0604447228311932,0.0858981208894457,3193,,,,,0.972742468392607,Basic Materials,-
7004,Kanadevia Corporation,,,,0.011469999,0.01726,0.07646,0.9049,0.044,0.0307,-0.463623161756721,-0.323814302188046,-0.246112774961704,-0.239148159668941,1074380640,207932997632,18.656603,9.219064,1.0565114,-0.00643086816720257,-0.0629264594389689,-0.0657596371882086,-0.0455598455598456,-0.0190476190476191,-0.138675958188153,-0.0388802488335925,-0.109510086455331,0.140776699029126,0.140776699029126,0.140776699029126,1236,,,3,Hold,2.02369817586688,Industrials,-
7011,"Mitsubishi Heavy Industries, Ltd.",,,,0.03853,0.06677,0.11625,0.27142,0.481,0.0079,-0.407767283947013,-0.133116684737226,0.0687309944362164,-0.117556023241189,80575606520,12829279125504,36.497467,41.19996,4.153797,0.00341655716162944,-0.0476428036916937,0.00685654008438819,0.021948608137045,0.0703672553966919,-0.0252744447281082,0.0785310734463277,0.00315291644771414,0.676270298585647,-0.264012572027239,0.394205866946045,3818,,,1.7,Buy,0.885861709574475,Industrials,-
7012,"Kawasaki Heavy Industries, Ltd.",,,,0.024719998,0.0468,0.080299996,0.90796,-0.034,0.0144,-0.138150729416169,-0.241351681300687,-0.0848442872251398,-0.136241330348483,46976746425,2323239665664,21.460005,4.871871,2.6456966,0.0120152921900601,-0.0539482641252553,-0.0143617021276596,0.0300166759310728,-0.0199224259520451,-0.128956439987465,-0.0192307692307692,-0.113962384443736,0.690951610001799,0.0793308148947653,0.392890304011513,2779.5,,,1.6,Buy,4.40487956269778,Industrials,-
7013,IHI Corporation,,,,0.0358,0.097959995,0.06068,0.71881,1.112,0.0082,-0.529176127341277,-0.323120901285417,-0.119368457658499,-0.281602616618866,38338339655,2979585064960,18.518152,4.8594303,4.5682106,-0.000888730892285816,-0.0575117370892019,-0.0205610733577278,0.0512436880493735,0.0516370439663237,-0.00230741924032659,0.156584362139918,0.0159045725646123,1.02810887742395,0.0318448674613058,0.380213769791852,2810.5,,,2.1,Buy,3.81076604802831,Industrials,-
7186,"Yokohama Financial Group, Inc.",,,,0.00428,0.27606001,0.31564,,0.095,0.0257,0.0728643288218709,0.370299646073888,0.259394392093772,0.0280005745273194,6562858500,2078462967808,19.880928,25.24298,1.4805385,-0.00822063113232564,-0.0183727034120735,0.0119047619047619,0.0753306497987349,0.091333527866939,0.0682662096543845,0.0872093023255814,0.151832460732984,0.149732620320856,-0.385026737967914,-0.0202020320855615,1870,,,1.8,Buy,0.787582448664936,Financial Services,Momentum
7201,"Nissan Motor Co., Ltd.",,,,0.00187,-0.0444,0.01986,1.70177,,,0.0974362648451763,-0.123205197379252,-0.0263604791233261,0.121370125052264,9675835155,1085626777600,,-21.165644,0.22622028,0.0197044334975369,-0.0351149416457984,-0.00830407554401651,0.0223904758631792,0.035,-0.052776047703501,-0.0791815279966188,-0.217489895281942,1.15780998389694,-0.00161030595813205,0.312872979066023,310.5,,,3.2,Hold,,Consumer Cyclical,-
7202,Isuzu Motors Limited,,,,0.036530003,0.03877,0.03215,0.51527,-0.529,0.04,-0.111230009039844,0.0756680532016224,0.257654256884883,0.0257928826243139,7526665800,1614319976448,12.165312,9.2320385,1.0911189,0.00534988230258934,-0.0169491525423729,0.0151253241140882,0.0902761661638431,0.0699157367342291,0.0300372725279544,0.100234192037471,0.000212901852246115,0.362281822051937,-0.191145168156662,0.0855683269476373,2349,,,2.2,Buy,1.31772760696351,Consumer Cyclical,-
7203,Toyota Motor Corporation,,,,0.02368,0.07592,0.04566,1.07061,0.232,0.0354,-0.00932732553977359,-0.00812390247029868,0.0889552585045833,0.0308430745716371,80068325550,33427292160000,9.560093,8.70705,0.92170084,-0.000354107648725213,-0.0417515274949084,-0.00176803394625177,0.0361534226463571,0.0198699421965318,0.0167477039438142,0.0171140335074761,-0.0719921104536489,0.594048884165781,0.0272759475735034,0.280720368402409,2823,,,1.7,Buy,1.0979715288186,Consumer Cyclical,-
7211,Mitsubishi Motors Corporation,,,,0.02024,0.0034599998,0.0477,0.41048,0.871,0.0276,3.55567069013011,-0.388314212820219,-0.355999036039901,-0.326955951412499,5569831404,484215980032,48.304405,3.9644969,0.52662605,0.0943738454944711,0.0641176470588236,0.0838826040473003,0.151129538822381,0.152963715979172,0.130625,0.120470755152712,-0.0261103633916554,0.520176893311222,-0.170812603648425,0.0733370370370371,361.8,,,3.1,Hold,12.1842458749306,Consumer Cyclical,-
7261,Mazda Motor Corporation,,,,0.0075199995,0.00713,0.052729998,0.45172,1.113,0.0492,-0.382402208489603,-0.163497759812511,-0.0997694005658361,-0.176241769006185,7057470675,704896565248,20.080862,4.076979,0.3698499,0.0103978300180832,-0.0240174672489083,-0.0197368421052632,0.0224153705397987,0.0168334849863512,0.014065335753176,-0.0123729562527618,-0.0269917283413148,0.610738255033557,-0.105145413870246,0.16075418344519,1117.5,,,2.6,Hold,4.92542689084246,Consumer Cyclical,-
7267,"Honda Motor Co., Ltd.",,,,-0.00806,-0.019450001,-0.1728,1.13568,,0.0468,-0.375244134378746,-0.28027177500608,0.00822590106213665,-0.00548778656395132,30697081650,5821353689088,,6.5551853,0.49260402,-0.00432756324900133,-0.0477554918815664,-0.0351612903225807,0.0156196943972835,0.0317350810624353,0.0587610619469027,0.0598866052445074,0.0296041308089501,0.237044466733534,-0.130725509862922,0.0522918087596121,1495.5,,,2.2,Buy,,Consumer Cyclical,-
7269,Suzuki Motor Corporation,,,,0.05984,0.0698,0.0988,0.18026,0.273,0.0255,0.0326008923976782,0.179169557468103,0.102520780806582,-0.0248423839425672,18063005160,3928001609728,8.944733,11.551773,1.161415,0.00419235511713933,-0.0439070204273304,-0.0350710900473934,0.0228585782466717,0.0369238604532722,0.0623532481085312,0.0899357601713062,0.0316696224980998,0.620825147347741,-0.165029469548134,0.249566650294695,2036,,,1.7,Buy,0.774316894904358,Consumer Cyclical,-
7270,Subaru Corporation,,,,0.00555,0.01898,-0.01518,0.1979,-0.616,0.0465,-0.275349650673001,-0.330491543346384,-0.258202551770707,-0.133499247390808,10028723300,1756154822656,19.881151,5.5838075,0.64170545,0.0016073940124573,-0.0314746454245191,-0.00914331146889287,0.03595178719867,0.0381091211995002,0.0213071091989346,0.00747776879547292,0.0206797706797707,0.464393179538616,-0.117352056168506,0.143430290872618,2492.5,,,2.8,Hold,3.5605007873212,Consumer Cyclical,-
7272,"Yamaha Motor Co., Ltd.",,,,0.027,0.01012,0.08229,0.98199,0.351,0.0402,-0.319585613760751,-0.353098195555298,-0.244533709392289,-0.259726904897741,6909470445,1206665216000,7.7457333,6.570674,1.0376621,0.0097442143727162,-0.0307872174590803,-0.0044035228182546,0.0221948212083847,0.00688259109311741,0.0256038720786014,0.0647688296832207,-0.0322868027096629,0.20627261761158,-0.0349819059107358,0.0261359067149176,1243.5,,,2.9,Hold,1.17883390653683,Consumer Cyclical,-
7453,"Ryohin Keikaku Co., Ltd.",,,1,0.03271,-0.01726,0.03749,0.59899,,0.0088,0.512534328007043,0.272279962078959,0.339615309315012,-0.00663045054335536,17774945220,1923190882304,32.258926,23.004635,5.26237,-0.0343816631130064,-0.0493308842823406,0.00221300138312586,0.0434907834101383,0.0345516847515705,0.0363272311212815,-0.02502691065662,-0.0669585372134947,0.490477504830251,-0.0339497653878002,0.185999171956942,3623,,,1.6,Buy,1.40227941021451,Consumer Cyclical,Momentum
7532,Pan Pacific International Holdings Corporation,,,,,0,0.07061,0.55753,0.38,0.01,-0.0788596993390929,0.264325756687669,0.204270167534614,0.0433906901063303,9207825056,2542252589056,25.445843,4.799368,3.7052531,-0.0235388952111407,-0.0188069827823397,0.0392276826174811,0.0715726136106864,0.0402446483180428,0.0453252057833768,0.000960344653928617,-0.0251408156001498,0.528692380056444,-0.0592662276575729,0.278367003762935,850.4,,,1.6,Buy,5.30191537719133,Consumer Defensive,Momentum
7729,"Tokyo Seimitsu Co., Ltd.",,,,0.086339995,0.14828,0.23775,0.07626,0.409,0.0146,0.458631504983376,0.0921640954574172,0.249170345692863,0.0940317338302014,10273544150,767348178944,31.152676,30.999428,4.0027366,0.0441866887600111,0.0656708004509583,-0.0240061951471347,-0.0963193116634799,-0.02148033126294,-0.0582814445828144,0.013401232913428,0.087431693989071,0.216609362602486,-0.206559111346205,0.0753013488495107,18905,,,2.3,Buy,1.0049435750879,Technology,Semiconductor
7731,Nikon Corporation,,,,-0.00878,-0.12713,-0.00773,0.37395,,0.009,-0.230270650207042,-0.503065952437818,-0.535448881419203,-0.261436076302504,3925136850,735422906368,,21.0832,1.2532798,0.0412779850746269,0.0231439046746105,-0.0169528841919859,-0.0143487858719647,0.0191737046336453,0.0369252206223874,0.104377937175365,0.21035510978585,0.0123180291153415,-0.507278835386338,-0.238521836506159,2232.5,,,3.5,Hold,,Consumer Cyclical,-
7733,Olympus Corporation,,,,0.05752,0.06745,0.15875,0.29503,-0.387,0.0171,-0.232905977272997,-0.255558215568583,-0.262115847144046,-0.159688215882706,6860919450,1863654309888,28.65196,13.956543,2.3776948,0.00717978173463527,-0.020391061452514,-0.00820135746606335,0.0653098420413123,0.041270783847981,0.0653098420413123,0.0296535525543159,-0.017922150658079,0.311662389506701,-0.0875392072996863,0.0910047904191617,1753.5,,,2.6,Hold,2.05294104707735,Healthcare,Momentum
7735,"SCREEN Holdings Co., Ltd.",,,,0.10989001,0.15188,0.24991,0.01252,0.269,0.0096,0.082856475429082,0.174791285774669,0.227226300242283,0.423339586466665,68406442500,3431943897088,37.31343,20.749971,7.0533566,0.0225352112676056,0.0620245757753072,-0.0417106652587117,-0.068753206772704,0.0976716056849108,0.0839056434756644,0.301541771244174,0.632194244604317,0.619834710743802,-0.366391184573003,-0.0444214876033058,18150,,,2.3,Buy,1.79824010356448,Technology,Semiconductor
7741,HOYA Corporation,,,,0.15149,0.26704,0.27271,0.04081,0.075,0.0118,-0.118537483311735,0.605199184691016,0.272650282434777,-0.0746630705235072,30879339750,8354499395584,33.55682,36.55645,8.210839,0.00786924939467312,-0.026125950477676,-0.0368299267258002,-0.0359004053271569,-0.0234604105571848,-0.0833180400073408,-0.0546934140802422,-0.0777326440177253,0.361361361361361,-0.0750750750750751,0.216416416416416,24975,,,1.5,Strong Buy,0.917945260001997,Healthcare,Momentum/Semiconductor
7751,Canon Inc.,,,,0.045440003,0.06612,0.06526,0.33696,-0.286,0.0369,-0.21394862361332,-0.346795593721405,-0.298417298879254,-0.177107305596831,16482929400,3707520679936,11.820459,11.972744,1.0980395,0.00836431226765799,0.00556070435588508,0.0187793427230047,0.0467920887602508,0.0387745332695069,0.0262417707621453,0.0351279835866848,0.0461452559467945,0.359447004608295,-0.0552995391705069,0.0965647465437789,4340,,,2.6,Hold,0.987280693548613,Technology,-
7752,"Ricoh Company, Ltd.",,,,0.023120001,0.021340001,0.02831,0.43818,-0.506,0.0294,-0.0391998006186344,-0.186138454030389,-0.206099957575404,-0.247793831751556,3113640240,845524828160,15.338115,12.964406,0.737055,0.0125126817720663,0.01354096140826,0.0385015608740895,0.0715819613457409,0.0586987270155587,0.01354096140826,0.041029207232267,0.0263969832019198,0.13560454241817,-0.265197060788243,-0.051436205744823,1497,,,3.3,Hold,1.18309431222688,Industrials,-
7832,BANDAI NAMCO Holdings Inc.,,,,0.103310004,0.104320005,0.09284,0.01408,41.949,0.0119,-0.00629753344905458,-0.0696212804708383,-0.0724291954664179,-0.194561115153346,8960521050,2576366960640,18.484262,23.641928,2.9930615,-0.00643086816720257,-0.0149583128984796,0.0257916241062308,0.0463662412086481,0.0862628447809627,0.118629908103592,0.0957446808510638,0.103268332875584,0.590739357729649,-0.17849141150112,0.196971720189196,4017,,,2.1,Buy,0.781842411498758,Consumer Cyclical,Momentum
7911,TOPPAN Holdings Inc.,,,1,0.01653,0.0359,0.046230003,0.37036,-0.585,0.0112,-0.305753549688537,-0.354411139803223,-0.371268152643292,-0.0834884634039311,6753082420,1464736677888,22.883667,19.464819,1.0966035,-0.00876691442729179,-0.0291207765540414,-0.0210803689064559,-0.0100875523410735,0.00405405405405405,0.151937984496124,0.153982693587752,0.140070144673389,0.220919054028072,0.0190348009998077,0.144010767160162,5201,,,,,1.1756424244171,Industrials,-
7912,"Dai Nippon Printing Co., Ltd.",,,,0.03196,0.068730004,0.06429,0.22234,,0.0129,-0.0303329500574914,-0.0665856938919337,-0.0854349390845352,0.0964370623355036,5933790720,1358419853312,13.459087,16.140207,1.148067,0.00795418390073178,0.00539511266264678,0.0380078636959371,0.0722626501946184,0.0977130977130977,0.157894736842105,0.231726283048212,0.143475906876015,0.167929292929293,-0.210858585858586,-0.0340909090909091,3168,,,,,0.833885649669797,Industrials,-
7951,Yamaha Corporation,,,,0.033269998,0.050970003,0.06252,0.03471,,0.022,-0.145602126397831,-0.132742169561171,-0.195863620823969,-0.196865173434964,2183995830,519298351104,22.421652,15.473849,1.0856102,0.0107020547945205,-0.00631313131313131,0.0146110872367856,0.0382585751978892,0.0319055944055944,0.0587443946188341,0.0707482993197279,0.0211937716262976,0.185938161795849,-0.152901313002965,-0.0222060144006776,1180.5,,,2.7,Hold,1.44900289514264,Consumer Cyclical,-
7974,"Nintendo Co., Ltd.",,,,0.06249,0.18333,0.14668,,0.571,0.0312,-0.347780026862905,-0.406920957096223,-0.354005624992342,-0.161401660643356,61309051800,8104385708032,19.267666,20.656422,2.7435067,-0.0126404494382022,-0.0165081141578064,-0.014301738642737,0.00716332378223496,0.0669297313704659,-0.00650084793668739,-0.0200724839698913,-0.0165081141578064,2.02418207681366,-0.288762446657184,0.446639829302987,7030,,,1.9,Buy,0.932768801876724,Communication Services,Momentum
8001,ITOCHU Corporation,,,,0.02753,0.060739998,0.04573,0.66192,-0.03,0.0234,0.177679089497037,-0.159581125328885,-0.121245699930573,-0.165666927284297,26851201320,13168995729408,14.727955,2.9106863,1.9983411,-0.00396510705789056,-0.0105042016806723,-0.00238284352660842,0.0172786177105832,0.0275429506408508,0.0197564276048714,0.00399680255795364,-0.02660811159907,0.48619957537155,0.0934182590233546,0.271843842887474,1884,,,1.7,Buy,5.05995957035975,Industrials,Momentum
8002,Marubeni Corporation,,,,0.01626,0.065799996,0.03156,0.53391,0.449,0.0236,-0.282928275604953,-0.281815909434757,-0.0251238349282305,-0.187473421232102,22154807150,7937460797440,14.770973,15.696684,1.8319571,-0.00913891145410236,-0.0334786053882726,-0.0169252468265162,0.0452013710368466,0.0398550724637681,-0.00326864147088866,-0.00408246580934885,-0.061008468052348,0.471613035458086,0.0248001639680262,0.244107399057184,4879,,,2.1,Buy,0.941025059815181,Industrials,-
8015,Toyota Tsusho Corporation,,,,0.0442,0.03205,0.0465,0.70251,-0.013,0.0207,0.0650624420258174,-0.167728456380306,-0.200693079257731,-0.242957432733187,14085045520,6370553233408,17.182072,17.149353,2.0175817,-0.0124386252045827,-0.038559592096877,-0.0292792792792793,0.00315876974231089,0.0127559583752937,-0.0253593926667744,-0.0226757369614512,-0.129292929292929,0.405369572422937,0.176665561816374,0.286966473317865,6034,,,1.7,Buy,1.00190788538786,Industrials,-
8031,"Mitsui & Co., Ltd.",,,,0.0159,0.05959,0.0379,0.63294,-0.093,0.0307,0.0867736880776442,0.12646130598628,0.0331741234904947,-0.0446055457721648,32546104920,12912562274304,15.674131,15.504509,1.472735,-0.0125704377980061,-0.0258712850117597,-0.00956521739130435,0.0261261261261261,0.0106477373558119,-0.0339270568278202,-0.0675399099467867,-0.13875236294896,0.668129938542581,-0.0122914837576822,0.351894424934153,4556,,,2.1,Buy,1.01094017230729,Industrials,-
8035,Tokyo Electron Limited,,,,0.14237,0.23509,0.2889,,0.505,0.0099,-0.00898538473631443,0.0104685693852109,-0.0727361280055167,0.519839463004188,312244469600,33177124995072,58.479717,56.975475,16.027454,0.0264565156206023,0.0499496185403771,-0.00355191256830601,-0.0743654822335025,0.000274273176083379,-0.0321125265392781,0.0726470588235294,0.391453643647463,0.357279956128325,-0.472168905950096,-0.00553372635042507,72940,,,1.7,Buy,1.02640157014926,Technology,Semiconductor
8053,Sumitomo Corporation,,,,0.0197,0.08182,0.059910003,0.99398,0.338,0.0257,-0.262623315397428,-0.294589426950881,-0.282946571723987,-0.292832034785717,18826994250,7404195938304,12.483949,3.5089896,1.6032512,-0.00638773554774832,-0.0335507921714818,-0.0123809523809524,-0.00638773554774832,0.00338655055636188,-0.0331002331002331,-0.00591148745806039,-0.123538526553036,0.454837672774028,0.0446801671488267,0.260232465445194,1555.5,,,1.7,Buy,3.55770475922756,Industrials,Momentum
8058,Mitsubishi Corporation,,,,0.011619999,0.04232,0.01869,0.63488,0.683,0.0284,-0.364264127277246,-0.247977699221541,-0.245830276932095,-0.324597016639678,37730678850,16143547891712,21.008244,20.793247,1.710019,-0.000453411924733621,-0.0202222222222222,-0.010769575947947,0.014963167587477,0.00136270724506019,-0.0288546255506608,-0.0585095024556908,-0.129516288252715,0.587661601270129,-0.25589929689272,0.184601950555682,4409,,,2.4,Buy,1.01033975117018,Industrials,-
8154,"Kaga Electronics Co.,Ltd.",,,,0.04903,0.047199998,0.03923,0.43794,0.707,0.0329,-0.329154369194069,0.0134064210175175,-0.0302696329710888,0.314329689745149,756150000,203027480576,6.7888446,10.845214,1.1063987,0.00471698113207547,0,0.0130796670630202,0.0289855072463768,0.00235294117647059,-0.0416197975253093,-0.0480446927374302,-0.0372881355932203,0.267605633802817,0.267605633802817,0.267605633802817,4260,,,,,0.625976084934792,Technology,Semiconductor
8233,"Takashimaya Company, Limited",,,,0.02686,-0.010089999,0.16606002,0.86255,0.944,0.0175,-0.0751387448096392,0.238993762872007,0.306364994934922,0.808144484997519,5690866910,671295995904,,17.391636,1.477065,-0.00477845351867941,0.0123729562527618,-0.019263698630137,-0.0629856850715747,-0.108213312572986,0.0132684652808492,0.0760920620009394,0.149523331660813,0.0912265386294195,-0.127018769096464,-0.0266259275425578,2291,,,2.8,Hold,,Consumer Cyclical,Momentum
8252,"Marui Group Co., Ltd.",,,,0.0286,0.10285,0.14659001,2.92561,-0.066,0.0457,-0.17292625513825,-0.221978324851611,-0.15979807702084,-0.0918443037570202,2915435380,523889311744,18.518635,18.543236,2.1570864,-0.00929368029739777,-0.0241344873501997,-0.000170532060027285,0.0400922476494589,0.0471512770137525,0.0550656829224402,0.0291381428822187,0.0745967741935484,0.50093808630394,0.0574791062595941,0.212879310932969,2931.5,,,2.1,Buy,0.998673316782465,Financial Services,Momentum
8253,"Credit Saison Co., Ltd.",,,,0.01115,0.113000005,-0.16344,4.61981,0.559,0.0349,-0.118611765305248,-0.108092423428264,-0.0136377737792393,0.386040419686123,4335259300,658086297600,10.61582,13.600071,0.86401916,-0.00886869997836902,-0.0253137630291427,-0.00217770034843206,0.0312851676794958,0.0665735567970205,0.0458799360876512,0.0852676456655614,0.119472269728805,0.243998254037538,0.00392841553906591,0.128601047577477,4582,,,1.9,Buy,0.780570924960612,Financial Services,Momentum
8267,"Aeon Co., Ltd.",,,,0.01161,0.00678,0.04264,2.04386,0.754,0.0102,0.429106153003867,0.0812111924519047,0.13333478695123,0.00734973707206523,13785491250,3809642283008,51.284916,21.972237,3.1222155,-0.0265111346765642,-0.0581395348837209,-0.0216696269982238,0.0608628659476117,0.0539609644087256,0.047148288973384,-0.00792507204610951,-0.0104204096298958,0.670297748729121,-0.411764705882353,0.0457516339869281,1377,,,3.6,Underperform,2.33407804585396,Consumer Cyclical,-
8304,"Aozora Bank, Ltd.",,,,0.0032499998,0.20477,0.12537,,-0.096,0.0344,0.12019388671148,-0.0171105998938242,0.273557434235808,0.0346016819343123,4078844525,402342969344,15.673855,15.6519165,0.8383176,0.00293204553294239,-0.00530277112555594,0.0273851590106007,0.0609377850757161,0.066385475884834,0.0417413113579362,0.0593915102933139,0.0887474255757349,0.0558899398108341,-0.260533104041273,-0.0472914875322442,2907.5,,,4,Underperform,1.00140164944018,Financial Services,-
8306,"Mitsubishi UFJ Financial Group, Inc.",,,,0.00453,0.25767002,1.16926,,,0.0277,-0.114150285247237,-0.222169195095168,-0.116657492989832,-0.0314842749841343,109619664630,39029257011200,16.286293,22.817776,1.9959136,0.0137668424135911,0.00435287289611143,0.0405892964521948,0.0659069910686788,0.0665639445300462,0.0558267236119585,0.0945604048070841,0.15405135045015,0.175960704998555,-0.326784166425889,0.0259778098815371,3461,,,1.7,Buy,0.713754618329148,Financial Services,Momentum
