Ticker,Name,Fee,TER,Bought,Market cap,PE ratio,Forward PE ratio,PB,ROA,Net Margin,Operating Margin,Debt To Equity,Earnings Growth,Dividend yield,Vol 1D,Vol 3D,Vol 5D,Vol 30D,Avg Volume,Price 1D,Price 3D,Price 5D,Price 30D,Target high %,Target low %,Target mean %,Current price,Avg Rating 1D,Avg Rating 7D,Avg Rating,Score,Sector,Note
1545,NEXT FUNDS NASDAQ-100(R) (Unhedged) Exchange Traded Fund,,'0.31%,,,3.6274476,,,,,,,,0.0029,-0.942350464830941,-0.826880459335034,-0.83496111603196,1435.07566956483,1637542769.7,0.00325068621147406,0.00940308192597107,0.0052931346261305,-0.994680025856496,,,,246.9,2.2,2.29,,0,,
1546,NEXT FUNDS DJIA (Unhedged) Exchange Traded Fund,,'0.39%,,,1.4054093,,,,,,,,0.0098,-0.279044566896456,0.12885152383121,1.65363483833702,0.282692374472768,221001000,0.00159960625076904,-0.00355000612070021,0.00481422046660906,0.0699263932702419,,,,81400,2.11,2.29,,0,,
1559,NEXT FUNDS Thai Stock SET50 Exchange Traded Fund,,'0.75%,,,15.136664,,,,,,,,0.0188,-0.165977443609023,0.0757669410195516,0.267143004009458,-0.104850679807635,2794805,0.00550964187327824,-0.00939457202505219,0.0160599571734475,0.0779191276692413,,,,4745,2.02,2.02,,0,,
1560,NEXT FUNDS FTSE Bursa Malaysia KLCI Exchange Traded Fund,,'0.76%,,,15.18113,,,,,,,,0.0243,-0.929246414352185,-0.535952810412909,-0.553266306770343,-0.0743062389910299,2370477,0.00030298439630359,-0.016532618409294,-0.01226626776365,-0.0521102497846684,,,,6603,3.58,2.78,,0,,
1570,NEXT FUNDS Nikkei 225 Leveraged Index Exchange Traded Fund,,'0.93%,,,,,,,,,,,0,-0.659065342894818,0.108800894030861,0.0364195970463313,-0.00857293814623815,357483696940,0.0266150496007743,0.0667504714016342,0.0855827043622873,0.319545949308039,,,,84860,1.93,1.98,,0,,
1571,NEXT FUNDS Nikkei 225 Inverse Index Exchange Traded Fund,,'0.95%,,,,,,,,,,,0,-0.768760477369436,1.56077410572533,1.26171057415193,-0.0143745476091263,872922312,-0.0142857142857143,-0.034965034965035,-0.0416666666666667,-0.148148148148148,,,,276,3.98,4.02,,0,,
1591,NEXT FUNDS JPX-Nikkei Index 400 Exchange Traded Fund,,'0.16%,,,18.578478,,,,,,,,0.0177,-0.812713528636376,-0.740629517275078,-0.347747221009031,0.423008779352655,71071100,0.015556768558952,0.0197314332693889,0.0284687672747374,0.0595102505694761,,,,37210,2.11,1.7,,0,,
1615,NEXT FUNDS TOPIX Banks Exchange Traded Fund,,'0.24%,,,17.725357,,,,,,,,0.0305,-0.850275974670914,0.468189502209071,0.253587503270509,0.319562551278343,5686374713,0.000558615315878466,0.00674439751389585,0.00420462508759636,0.140741964416726,,,,716.5,1.93,2.2,,0,,
1617,NEXT FUNDS TOPIX-17 FOODS ETF,,'0.4%,,,20.623758,,,,,,,,0.0207,-0.757859505120134,-0.113619556285949,-0.291385595173252,0.0378682785044259,16682800,0.00604490500863558,0.0221539811362141,0.0291519434628975,0.0223782360684511,,,,46600,2.07,2.07,,0,,
1618,NEXT FUNDS TOPIX-17 ENERGY RESOURCES ETF,,'0.4%,,,19.217209,,,,,,,,0.0191,-0.897955858576997,-0.688372652864709,-0.535930374170813,-0.585453224671404,49071660,-0.00515933232169955,0.0114162295587782,-0.00334448160535117,-0.0721766204358902,,,,32780,3.22,2.82,,0,,
