Ticker,Name,ISIN,Exchange,Currency,Region
PKN,ORLEN SA,PLPKN0000018,WSE,PLN,PL
PKO,PKO BANK POLSKI SA,PLPKO0000016,WSE,PLN,PL
QNT,QUANTINUUM INC CLASS A,PLQNTUM00018,NASDAQ,JPY,PL
