Ticker,Name,ISIN,Exchange,Currency,Region
'0N9S,ENI,IT0003132476,,,IT
'0NRE,ENEL,IT0003128367,,,IT
'0RLS,UCG,IT0005239360,,,IT
ISP,ISP,IT0000072618,,,IT
