Ticker,Name,ISIN,Exchange,Currency,Region
CKHGF,CPI,ZAE000035861,,ZAR,ZA
EDGA,GFI,ZAE000018123,,ZAR,ZA
FSRA,FSR,ZAE000066304,,ZAR,ZA
LL6,MTN,ZAE000042164,,ZAR,ZA
SBK,SBK,ZAE000109815,,ZAR,ZA
VALT,VAL,ZAE000013181,,ZAR,ZA
