ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2253,Global X SuperDividend U.S. ETF,87566.0,1840000,20260824

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
,GLOBAL SUPERDIVIDEND US ETF,US37950E2919,XNYS,USD,790165,19.775
,nan,CASHUSDJPY01,,USD,15690.09,0.006283775
