Ticker,Name,ISIN,Exchange,Currency,Region
PARADEEP,PARADEEP PHOSPHATES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PARAS,PARAS DEFENCE AND SPACE TECHNOLOGI,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PAYTM,ONE COMMUNICATIONS LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PAYTM,PAYTM,INE982J01020,,INR,IN
PCBL,PCBL CHEMICAL LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PCJEWELLER,PC JEWELLER LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PEPL,PEPL,INE811K01011,,INR,IN
PERSISTENT,PERSISTENT SYSTEMS LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PETRONET,PETRONET LNG,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PFC,POWER FINANCE CORPORATION LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PGHL,PROCTER & GAMBLE HEALTH LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PHNX,PHNX,INE211B01039,,INR,IN
PHOENIXLTD,PHOENIX MILLS,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PI,PI,INE603J01030,,INR,IN
PIDI,PIDI,INE318A01026,,INR,IN
PIDILITIND,PIDILITE INDUSTRIES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PIIND,P.I. INDUSTRIES,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PINELABS,PINE LABS,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PIRAMALFIN,PIRAMAL FINANCE LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PLNG,PLNG,INE347G01014,,INR,IN
PNB,PUNJAB NATIONAL BANK,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PNB,PNB,INE160A01022,,INR,IN
PNBHOUSING,PNB HOUSING FINANCE LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
POLICYBZ,POLICYBZ,INE417T01026,,INR,IN
POLICYBZR,PB FINTECH LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
POLYCAB,POLYCAB INDIA,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
POLYCAB,POLYCAB,INE455K01017,,INR,IN
POLYMED,POLY MEDICURE,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
POONAWALLA,POONAWALLA FINCORP LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
POWERGRID,POWER GRID CORPORATION OF INDIA,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
POWERIND,POWERIND,INE07Y701011,,INR,IN
POWERINDIA,HITACHI ENERGY INDIA LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
POWF,POWF,INE134E01011,,INR,IN
PPLPHARMA,PIRAMAL PHARMA LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PRAJIND,PRAJ INDUSTRIES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PREMIERENE,PREMIER ENERGIES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PRESTIGE,PRESTIGE ESTATES PROJECTS,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PRICOLLTD,PRICOL LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PRIVISCL,PRIVI SPECIALITY CHEMICALS LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PRUDENT,PRUDENT CORPORATE ADVISORY SERVICE,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PSYS,PSYS,INE262H01021,,INR,IN
PTC,PTC INDIA,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PTCIL,PTC INDUSTRIES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PVRINOX,PVR INOX LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
PWGR,PWGR,INE752E01010,,INR,IN
PWL,PHYSICSWALLAH LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
RADICO,RADICO KHAITAN,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
RAILTEL,RAILTEL CORP OF INDIA,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
RAINBOW,RAINBOW CHILDRENS MEDICARE LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
RALLIS,RALLIS INDIA LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
RAMCOCEM,THE RAMCO CEMENTS LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
RATEGAIN,RATEGAIN TRAVEL TECHNOLOGY,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
RATNAMANI,RATNAMANI METALS AND TUBES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
RECL,RECL,INE020B01018,,INR,IN
RECLTD,REC LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
REDINGTON,REDINGTON LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
RELAXO,RELAXO FOOTWEARS LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
RELIANCE,RELIANCE INDUSTRIES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
RELIANCE,RELIANCE,INE002A01018,,INR,IN
RELIGARE,RELIGARE ENTERPRISES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
RHIM,RHI MAGNESITA INDIA LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
RITES,RITES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
RPOWER,RELIANCE POWER LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
RRKABEL,R R KABEL LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
RTNPOWER,RATTANINDIA POWER,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SAFARI,SAFARI INDUSTRIES INDIA LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SAGILITY,SAGILITY LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
